tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
8126,1789624232639000,0.121894836,-0.599967718,0.997309685,0.033345383,1,-17.708684921,0.976986945,89.289260864,4138,137.966666667,137.916666667,0.313286483,1,0,0,1,0,1
8127,1789624232656000,0.117065430,-0.599978924,0.964871407,0.032795813,1,-18.021930695,0.976996660,89.267456055,4138,137.966666667,137.933333333,0.314003766,1,0,0,1,0,1
8128,1789624232673000,0.116493225,-0.599979043,0.959402084,0.005499173,1,-18.335176468,0.977006316,89.245643616,4139,138.000000000,137.950000000,0.314004302,1,1,0,1,0,1
8129,1789624232689000,0.115272522,-0.599917889,0.960119247,0.001417102,1,-18.649051666,0.977015615,89.222579956,4139,138.000000000,137.966666667,0.314721435,1,1,1,0,0,1
8130,1789624232706000,0.115287781,-0.599899709,0.960119247,0.000023734,1,-18.962926865,0.977024913,89.199516296,4140,138.033333333,137.983333333,0.314721435,1,1,1,0,0,1
8131,1789624232723000,0.114074707,-0.599917114,0.960834503,0.001408347,1,-19.277427673,0.977033854,89.175224304,4140,138.033333333,138.000000000,0.315437555,1,1,1,0,0,1
8132,1789624232740000,0.114082336,-0.599900544,0.960832596,0.000018342,1,-19.591930389,0.977042794,89.150932312,4141,138.066666667,138.016666667,0.315439463,1,1,1,0,0,1
8133,1789624232756000,0.112899780,-0.599917293,0.961548805,0.001382634,1,-19.907054901,0.977051377,89.125427246,4141,138.066666667,138.033333333,0.316154957,1,1,1,0,0,1
8134,1789624232773000,0.112899780,-0.599901497,0.961547852,0.000015824,1,-20.222177505,0.977059901,89.099914551,4142,138.100000000,138.050000000,0.316153675,1,1,1,0,0,1
8135,1789624232789000,0.111732483,-0.599917948,0.962262154,0.001368606,1,-20.537919998,0.977068067,89.073211670,4142,138.100000000,138.066666667,0.316869646,1,1,1,0,0,1
8136,1789624232805000,0.111755371,-0.599902391,0.962261200,0.000027691,1,-20.853662491,0.977076232,89.046508789,4143,138.133333333,138.083333333,0.316869646,1,1,1,0,0,1
8137,1789624232823000,0.110626221,-0.599917889,0.962973595,0.001335188,1,-21.170021057,0.977083921,89.018630981,4143,138.133333333,138.100000000,0.317584485,1,1,1,0,0,1
