tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
871,1789624111736000,-0.146118164,-0.598637104,-0.325084686,0.033376630,1,18.319402695,0.970843315,83.688339233,0,17.066666667,0.000000000,0.000000000,1,0,0,1,0,1
872,1789624111752000,-0.145744324,-0.598634720,-0.358467102,0.033384509,1,18.098499298,0.970844805,83.833435059,0,17.083333333,0.000000000,0.000000000,1,0,0,1,0,1
873,1789624111768000,-0.145332336,-0.598631859,-0.391845703,0.033381142,1,17.876096725,0.970838308,83.976463318,0,17.100000000,0.000000000,0.000000000,1,0,0,1,0,1
874,1789624111786000,-0.144889832,-0.598627806,-0.425220490,0.033377718,1,17.652208328,0.970822275,84.117393494,0,17.116666667,0.000000000,0.000000000,1,0,0,1,0,1
875,1789624111802000,-0.144424438,-0.598622799,-0.458599091,0.033381846,1,17.426843643,0.970795512,84.256164551,0,17.133333333,0.000000000,0.000000000,1,0,0,1,0,1
876,1789624111819000,-0.143928528,-0.598617077,-0.491981506,0.033386100,1,17.200014114,0.970756710,84.392730713,0,17.150000000,0.000000000,0.000000000,1,0,0,1,0,1
877,1789624111835000,-0.143394470,-0.598610401,-0.525358200,0.033380967,1,16.971727371,0.970704556,84.527038574,0,17.166666667,0.000000000,0.000000000,1,0,0,1,0,1
878,1789624111852000,-0.142837524,-0.598602772,-0.558736801,0.033383247,1,16.741996765,0.970637679,84.659034729,0,17.183333333,0.000000000,0.000000000,1,0,0,1,0,1
879,1789624111868000,-0.142250061,-0.598594427,-0.592123032,0.033391401,1,16.510831833,0.970554829,84.788642883,0,17.200000000,0.000000000,0.000000000,1,0,0,1,0,1
880,1789624111886000,-0.141639709,-0.598584890,-0.625497818,0.033380367,1,16.278244019,0.970454812,84.915809631,0,17.216666667,0.000000000,0.000000000,1,0,0,1,0,1
881,1789624111902000,-0.140998840,-0.598574400,-0.658882141,0.033390477,1,16.044246674,0.970336080,85.040451050,0,17.233333333,0.000000000,0.000000000,1,0,0,1,0,1
882,1789624111919000,-0.140327454,-0.598561764,-0.692256927,0.033381540,1,15.808853149,0.970197320,85.162506104,0,17.250000000,0.000000000,0.000000000,1,0,0,1,0,1
883,1789624111935000,-0.139640808,-0.598549128,-0.725643158,0.033393294,1,15.572078705,0.970036924,85.281867981,0,17.266666667,0.000000000,0.000000000,1,0,0,1,0,1
884,1789624111954000,-0.138916016,-0.598533630,-0.759031296,0.033396009,1,15.333938599,0.969853044,85.398452759,0,17.283333333,0.000000000,0.000000000,1,0,0,1,0,1
885,1789624111969000,-0.138175964,-0.598517418,-0.792417526,0.033394437,1,15.094449997,0.969643831,85.512168884,0,17.300000000,0.000000000,0.000000000,1,0,0,1,0,1
886,1789624111986000,-0.137405396,-0.598498344,-0.825807571,0.033398941,1,14.853631973,0.969406724,85.622886658,0,17.316666667,0.000000000,0.000000000,1,0,0,1,0,1
887,1789624112003000,-0.136505127,-0.598484516,-0.859184265,0.033388838,1,14.611752510,0.969212651,85.731796265,0,17.333333333,0.000000000,0.000000000,1,0,0,1,0,1
888,1789624112020000,-0.135482788,-0.598474979,-0.892543793,0.033375192,1,14.368816376,0.969058335,85.838859558,0,17.350000000,0.000000000,0.000000000,1,0,0,1,0,1
889,1789624112036000,-0.134330750,-0.598469734,-0.925891876,0.033367977,1,14.124835968,0.968941271,85.944053650,0,17.366666667,0.000000000,0.000000000,1,0,0,1,0,1
890,1789624112052000,-0.133064270,-0.598469734,-0.959222794,0.033354968,1,13.879821777,0.968859911,86.047370911,0,17.383333333,0.000000000,0.000000000,1,0,0,1,0,1
891,1789624112068000,-0.131690979,-0.598472595,-0.992546082,0.033351574,1,13.633787155,0.968813062,86.148796082,0,17.400000000,0.000000000,0.000000000,1,0,0,1,0,1
892,1789624112087000,-0.130195618,-0.598478794,-1.025852203,0.033339676,1,13.386748314,0.968799710,86.248344421,0,17.416666667,0.000000000,0.000000000,1,0,0,1,0,1
893,1789624112103000,-0.128601074,-0.598487616,-1.059150696,0.033336651,1,13.138718605,0.968818903,86.346000671,0,17.433333333,0.000000000,0.000000000,1,0,0,1,0,1
