tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m
5521,1789597194491000,37.937110901,-0.282478184,-9.964782715,0.283298880,0,-70.508171082,0.976582289,39.041961670,2817,94.566666667,94.516666667,0.353573650
5522,1789597194510000,37.881938934,-0.297450453,-9.683725357,0.286812395,0,-70.522605896,0.976622939,38.688102722,2818,94.600000000,94.533333333,0.354153246
5523,1789597194528000,37.828090668,-0.312373191,-9.402757645,0.286470205,0,-70.537040710,0.976663530,38.334247589,2818,94.600000000,94.550000000,0.354149431
5524,1789597194540000,37.774864197,-0.326534510,-9.118160248,0.289878041,0,-70.550033569,0.976700902,37.979755402,2819,94.633333333,94.566666667,0.354730219
5525,1789597194557000,37.722927094,-0.340650499,-8.833669662,0.289536893,0,-70.563026428,0.976738334,37.625263214,2819,94.633333333,94.583333333,0.354730219
5526,1789597194575000,37.671520233,-0.354014874,-8.545703888,0.292823434,0,-70.574623108,0.976772308,37.270141602,2820,94.666666667,94.600000000,0.355310917
5527,1789597194594000,37.621376038,-0.367337167,-8.257846832,0.292495489,0,-70.586219788,0.976806223,36.915019989,2820,94.666666667,94.616666667,0.355310917
5528,1789597194606000,37.571689606,-0.379937947,-7.966651917,0.295672119,0,-70.596466064,0.976836562,36.559272766,2821,94.700000000,94.633333333,0.355894744
5529,1789597194624000,37.523239136,-0.392500103,-7.675584793,0.295339346,0,-70.606719971,0.976866961,36.203529358,2821,94.700000000,94.650000000,0.355891168
5530,1789597194643000,37.475200653,-0.404386252,-7.381315231,0.298401654,0,-70.615661621,0.976893783,35.847164154,2822,94.733333333,94.666666667,0.356477380
5531,1789597194661000,37.428337097,-0.416236728,-7.087184906,0.298075944,0,-70.624610901,0.976920605,35.490798950,2822,94.733333333,94.683333333,0.356477559
5532,1789597194673000,37.381847382,-0.427467793,-6.789974213,0.301034272,0,-70.632308960,0.976944208,35.133819580,2823,94.766666667,94.700000000,0.357062370
5533,1789597194691000,37.336486816,-0.438665748,-6.492918015,0.300708085,0,-70.639999390,0.976967812,34.776844025,2823,94.766666667,94.716666667,0.357058376
5534,1789597194709000,37.291439056,-0.449306548,-6.192893982,0.303573638,0,-70.646484375,0.976988375,34.419250488,2824,94.800000000,94.733333333,0.357652336
5535,1789597194728000,37.247497559,-0.459916592,-5.893037796,0.303244382,0,-70.652961731,0.977008939,34.061660767,2824,94.800000000,94.750000000,0.357648402
5536,1789597194739000,37.203838348,-0.470034331,-5.590335846,0.306001574,0,-70.658279419,0.977026880,33.703464508,2825,94.833333333,94.766666667,0.358235717
5537,1789597194758000,37.161212921,-0.480123281,-5.287813187,0.305677384,0,-70.663589478,0.977044821,33.345268250,2825,94.833333333,94.783333333,0.358235598
5538,1789597194776000,37.118835449,-0.489782780,-4.982543945,0.308347940,0,-70.667770386,0.977060497,32.986465454,2826,94.866666667,94.800000000,0.358827144
5539,1789597194794000,37.077499390,-0.499415010,-4.677469254,0.308013022,0,-70.671958923,0.977076173,32.627666473,2826,94.866666667,94.816666667,0.358823419
5540,1789597194806000,37.036327362,-0.508676171,-4.369760513,0.310589075,0,-70.675048828,0.977090001,32.268264771,2827,94.900000000,94.833333333,0.359414995
5541,1789597194825000,36.996154785,-0.517911673,-4.062246323,0.310264558,0,-70.678138733,0.977103829,31.908864975,2827,94.900000000,94.850000000,0.359413087
5542,1789597194843000,36.956134796,-0.526827812,-3.752206802,0.312738866,0,-70.680175781,0.977116108,31.548866272,2828,94.933333333,94.866666667,0.360004455
5543,1789597194861000,36.917087555,-0.535719752,-3.442365646,0.312418461,0,-70.682220459,0.977128386,31.188867569,2828,94.933333333,94.883333333,0.360004514
5544,1789597194873000,36.878150940,-0.544336855,-3.130096436,0.314805299,0,-70.683242798,0.977139533,30.828273773,2829,94.966666667,94.900000000,0.360595256
5545,1789597194892000,36.840145111,-0.552931190,-2.818038940,0.314480811,0,-70.684272766,0.977150679,30.467679977,2829,94.966666667,94.916666667,0.360595256
5546,1789597194909000,36.802219391,-0.561285913,-2.503637314,0.316790998,0,-70.684318542,0.977160871,30.106492996,2830,95.000000000,94.933333333,0.361186981
5547,1789597194928000,36.765209198,-0.569618940,-2.189458847,0.316460580,0,-70.684364319,0.977171063,29.745306015,2830,95.000000000,94.950000000,0.361186981
5548,1789597194940000,36.728240967,-0.577739835,-1.873027802,0.318686694,0,-70.683456421,0.977180600,29.383529663,2831,95.033333333,94.966666667,0.361777484
5549,1789597194957000,36.692153931,-0.585839510,-1.556821823,0.318361580,0,-70.682556152,0.977190137,29.021751404,2831,95.033333333,94.983333333,0.361779392
5550,1789597194976000,36.656093597,-0.593747437,-1.238451004,0.320504069,0,-70.680740356,0.977199078,28.659385681,2832,95.066666667,95.000000000,0.362370253
5551,1789597194994000,36.620876312,-0.601635337,-0.920316696,0.320174813,0,-70.678916931,0.977208078,28.297021866,2832,95.066666667,95.016666667,0.362368405
5552,1789597195006000,36.585659027,-0.609343529,-0.600095749,0.322243899,0,-70.676208496,0.977216661,27.934070587,2833,95.100000000,95.033333333,0.362961382
5553,1789597195025000,36.551258087,-0.617032647,-0.280113220,0.321918279,0,-70.673492432,0.977225244,27.571117401,2833,95.100000000,95.050000000,0.362963349
5554,1789597195043000,36.516830444,-0.624549150,0.041875839,0.323911577,0,-70.669921875,0.977233469,27.207580566,2834,95.133333333,95.066666667,0.363554358
5555,1789597195061000,36.483219147,-0.632047296,0.363620758,0.323582649,0,-70.666358948,0.977241695,26.844043732,2834,95.133333333,95.083333333,0.363554299
5556,1789597195072000,36.449539185,-0.639374852,0.687299728,0.325509012,0,-70.661964417,0.977249622,26.479923248,2835,95.166666667,95.100000000,0.364147007
5557,1789597195091000,36.416656494,-0.646685362,1.010721207,0.325170994,0,-70.657569885,0.977257609,26.115804672,2835,95.166666667,95.116666667,0.364145100
5558,1789597195110000,36.383701324,-0.653824270,1.336009979,0.327031791,0,-70.652374268,0.977265239,25.751104355,2836,95.200000000,95.133333333,0.364737332
5559,1789597195128000,36.351505280,-0.660946488,1.661039352,0.326697707,0,-70.647186279,0.977272928,25.386404037,2836,95.200000000,95.150000000,0.364737213
5560,1789597195140000,36.319232941,-0.667894959,1.987869263,0.328492880,0,-70.641220093,0.977280259,25.021121979,2837,95.233333333,95.166666667,0.365330786
5561,1789597195158000,36.287673950,-0.674827576,2.314434052,0.328159392,0,-70.635246277,0.977287591,24.655841827,2837,95.233333333,95.183333333,0.365328997
5562,1789597195176000,36.256027222,-0.681582391,2.642734528,0.329891413,0,-70.628524780,0.977294624,24.289981842,2838,95.266666667,95.200000000,0.365921706
