tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m
1,1789597102511000,-0.003959656,-0.599008322,-1.566902161,0.000000000,1,30.000000000,0.977292776,-95.000000000,0,2.583333333,0.000000000,0.000000000
2,1789597102512000,-0.010189056,-0.599008083,-1.534156799,0.033332627,1,30.000001907,0.977293611,-94.999015808,0,2.600000000,0.000000000,0.000000000
3,1789597102513000,-0.009460449,-0.599007964,-1.567489624,0.033340786,1,30.000001907,0.977298975,-94.997055054,0,2.616666667,0.000000000,0.000000000
4,1789597102525000,-0.008737564,-0.599008024,-1.600830078,0.033348292,1,30.000003815,0.977307975,-94.994140625,0,2.633333333,0.000000000,0.000000000
5,1789597102537000,-0.008016586,-0.599007845,-1.634147644,0.033325363,1,30.000007629,0.977319956,-94.990272522,0,2.650000000,0.000000000,0.000000000
6,1789597102556000,-0.007295609,-0.599007964,-1.667488098,0.033348247,1,30.000009537,0.977334261,-94.985473633,0,2.666666667,0.000000000,0.000000000
7,1789597102573000,-0.006576538,-0.599007666,-1.700836182,0.033355836,1,30.000011444,0.977350116,-94.979759216,0,2.683333333,0.000000000,0.000000000
8,1789597102592000,-0.005859375,-0.599007666,-1.734169006,0.033340536,1,30.000013351,0.977367163,-94.973121643,0,2.700000000,0.000000000,0.000000000
9,1789597102604000,-0.005146027,-0.599007368,-1.767517090,0.033355713,1,30.000013351,0.977384567,-94.965576172,0,2.716666667,0.000000000,0.000000000
10,1789597102622000,-0.004430771,-0.599007010,-1.800865173,0.033355754,1,30.000013351,0.977402151,-94.957130432,0,2.733333333,0.000000000,0.000000000
11,1789597102640000,-0.003721237,-0.599006832,-1.834197998,0.033340376,1,30.000013351,0.977419257,-94.947776794,0,2.750000000,0.000000000,0.000000000
12,1789597102658000,-0.008716583,-0.599007010,-1.801277161,0.033297673,1,30.000013351,0.977435827,-94.937538147,0,2.766666667,0.000000000,0.000000000
13,1789597102670000,-0.013713837,-0.599006712,-1.768341064,0.033313043,1,30.000011444,0.977451384,-94.926406860,0,2.783333333,0.000000000,0.000000000
14,1789597102688000,-0.018711090,-0.599006414,-1.735420227,0.033297956,1,30.000011444,0.977465749,-94.914382935,0,2.800000000,0.000000000,0.000000000
15,1789597102707000,-0.023714066,-0.599006414,-1.702491760,0.033306360,1,30.000009537,0.977478862,-94.901473999,0,2.816666667,0.000000000,0.000000000
16,1789597102726000,-0.028722763,-0.599006295,-1.669578552,0.033292137,1,30.000005722,0.977490485,-94.887680054,0,2.833333333,0.000000000,0.000000000
17,1789597102737000,-0.033729553,-0.599006295,-1.636657715,0.033299390,1,30.000003815,0.977500677,-94.872993469,0,2.850000000,0.000000000,0.000000000
18,1789597102755000,-0.038736343,-0.599006176,-1.603729248,0.033306934,1,30.000001907,0.977509260,-94.857421875,0,2.866666667,0.000000000,0.000000000
19,1789597102773000,-0.043752670,-0.599006057,-1.570800781,0.033308368,1,30.000000000,0.977516413,-94.840965271,0,2.883333333,0.000000000,0.000000000
20,1789597102792000,-0.048772812,-0.599006295,-1.537879944,0.033301402,1,29.999996185,0.977522135,-94.823616028,0,2.900000000,0.000000000,0.000000000
21,1789597102804000,-0.053794861,-0.599006176,-1.504966736,0.033294149,1,29.999994278,0.977526426,-94.805389404,0,2.916666667,0.000000000,0.000000000
22,1789597102822000,-0.058818817,-0.599006295,-1.472038269,0.033309519,1,29.999992371,0.977529407,-94.786270142,0,2.933333333,0.000000000,0.000000000
23,1789597102840000,-0.063846588,-0.599006295,-1.439125061,0.033295009,1,29.999990463,0.977531314,-94.766258240,0,2.950000000,0.000000000,0.000000000
24,1789597102858000,-0.068880081,-0.599006236,-1.406196594,0.033310957,1,29.999988556,0.977532089,-94.745361328,0,2.966666667,0.000000000,0.000000000
25,1789597102869000,-0.073917389,-0.599006295,-1.373283386,0.033296451,1,29.999986649,0.977531910,-94.723579407,0,2.983333333,0.000000000,0.000000000
26,1789597102889000,-0.078956604,-0.599006116,-1.340362549,0.033304282,1,29.999986649,0.977530956,-94.700912476,0,3.000000000,0.000000000,0.000000000
27,1789597102907000,-0.083997726,-0.599006295,-1.307441711,0.033304568,1,29.999984741,0.977529347,-94.677352905,0,3.016666667,0.000000000,0.000000000
28,1789597102925000,-0.089042664,-0.599006236,-1.274513245,0.033312690,1,29.999984741,0.977527142,-94.652908325,0,3.033333333,0.000000000,0.000000000
29,1789597102937000,-0.094095230,-0.599006534,-1.241600037,0.033298764,1,29.999984741,0.977524579,-94.627578735,0,3.050000000,0.000000000,0.000000000
30,1789597102955000,-0.099151611,-0.599006653,-1.208671570,0.033314425,1,29.999984741,0.977521658,-94.601364136,0,3.066666667,0.000000000,0.000000000
31,1789597102973000,-0.104209900,-0.599006593,-1.175750732,0.033307172,1,29.999984741,0.977518559,-94.574264526,0,3.083333333,0.000000000,0.000000000
32,1789597102992000,-0.109273911,-0.599006534,-1.142837524,0.033300504,1,29.999986649,0.977515280,-94.546287537,0,3.100000000,0.000000000,0.000000000
33,1789597103004000,-0.114343643,-0.599006355,-1.109909058,0.033316452,1,29.999986649,0.977512002,-94.517425537,0,3.116666667,0.000000000,0.000000000
34,1789597103022000,-0.119415283,-0.599006534,-1.076988220,0.033309203,1,29.999988556,0.977508843,-94.487678528,0,3.133333333,0.000000000,0.000000000
35,1789597103040000,-0.124496460,-0.599006474,-1.044082642,0.033295576,1,29.999988556,0.977505744,-94.457061768,0,3.150000000,0.000000000,0.000000000
36,1789597103059000,-0.129581451,-0.599006474,-1.011169434,0.033303700,1,29.999990463,0.977502882,-94.425559998,0,3.166666667,0.000000000,0.000000000
37,1789597103071000,-0.134672165,-0.599006534,-0.978256226,0.033304572,1,29.999992371,0.977500200,-94.393188477,0,3.183333333,0.000000000,0.000000000
38,1789597103089000,-0.139766693,-0.599006414,-0.945343018,0.033305157,1,29.999994278,0.977497697,-94.359947205,0,3.200000000,0.000000000,0.000000000
39,1789597103107000,-0.144870758,-0.599006534,-0.912429810,0.033306617,1,29.999994278,0.977495551,-94.325828552,0,3.216666667,0.000000000,0.000000000
40,1789597103125000,-0.149976730,-0.599006653,-0.879508972,0.033314448,1,29.999996185,0.977493644,-94.290840149,0,3.233333333,0.000000000,0.000000000
41,1789597103137000,-0.155090332,-0.599006534,-0.846595764,0.033308081,1,29.999998093,0.977492094,-94.254981995,0,3.250000000,0.000000000,0.000000000
42,1789597103155000,-0.160213470,-0.599006534,-0.813682556,0.033309545,1,29.999998093,0.977490723,-94.218254089,0,3.266666667,0.000000000,0.000000000
43,1789597103173000,-0.165344238,-0.599006593,-0.780769348,0.033310719,1,30.000000000,0.977489650,-94.180664063,0,3.283333333,0.000000000,0.000000000
44,1789597103191000,-0.170480728,-0.599006474,-0.747871399,0.033296525,1,30.000001907,0.977488756,-94.142211914,0,3.300000000,0.000000000,0.000000000
45,1789597103205000,-0.175626755,-0.599006653,-0.714965820,0.033305533,1,30.000001907,0.977488220,-94.102897644,0,3.316666667,0.000000000,0.000000000
46,1789597103222000,-0.180784225,-0.599006474,-0.682052612,0.033314843,1,30.000003815,0.977487922,-94.062713623,0,3.333333333,0.000000000,0.000000000
47,1789597103241000,-0.185949326,-0.599006593,-0.649154663,0.033300951,1,30.000003815,0.977487743,-94.021682739,0,3.350000000,0.000000000,0.000000000
48,1789597103259000,-0.191125870,-0.599006772,-0.616249084,0.033310264,1,30.000003815,0.977487803,-93.979789734,0,3.366666667,0.000000000,0.000000000
49,1789597103270000,-0.196310043,-0.599006534,-0.583335876,0.033318989,1,30.000005722,0.977487922,-93.937034607,0,3.383333333,0.000000000,0.000000000
50,1789597103289000,-0.201509476,-0.599006534,-0.550437927,0.033306293,1,30.000005722,0.977488279,-93.893432617,0,3.400000000,0.000000000,0.000000000
51,1789597103307000,-0.206724167,-0.599006534,-0.517539978,0.033308677,1,30.000005722,0.977488637,-93.848976135,0,3.416666667,0.000000000,0.000000000
52,1789597103324000,-0.211954117,-0.599006534,-0.484634399,0.033318605,1,30.000005722,0.977489114,-93.803665161,0,3.433333333,0.000000000,0.000000000
53,1789597103337000,-0.217201233,-0.599006474,-0.451751709,0.033298701,1,30.000005722,0.977489710,-93.757507324,0,3.450000000,0.000000000,0.000000000
54,1789597103355000,-0.222467422,-0.599006653,-0.418861389,0.033309247,1,30.000005722,0.977490306,-93.710502625,0,3.466666667,0.000000000,0.000000000
55,1789597103374000,-0.222467422,-0.599006474,-0.418861389,0.000000179,1,30.000005722,0.977490902,-93.662651062,0,3.483333333,0.000000000,0.000000000
56,1789597103391000,-0.222471237,-0.599006355,-0.418853760,0.000008531,1,30.000003815,0.977491498,-93.613945007,0,3.500000000,0.000000000,0.000000000
57,1789597103403000,-0.222471237,-0.599006295,-0.418853760,0.000000060,1,30.000003815,0.977492094,-93.564399719,0,3.516666667,0.000000000,0.000000000
58,1789597103423000,-0.222469330,-0.599006295,-0.418861389,0.000007864,1,30.000003815,0.977492690,-93.514015198,0,3.533333333,0.000000000,0.000000000
59,1789597103440000,-0.222469330,-0.599006295,-0.418861389,0.000000000,1,30.000003815,0.977493286,-93.462783813,0,3.550000000,0.000000000,0.000000000
60,1789597103458000,-0.222471237,-0.599006236,-0.418861389,0.000001908,1,30.000003815,0.977493763,-93.410713196,0,3.566666667,0.000000000,0.000000000
61,1789597103471000,-0.222469330,-0.599006176,-0.418861389,0.000001908,1,30.000003815,0.977494240,-93.357803345,0,3.583333333,0.000000000,0.000000000
62,1789597103489000,-0.222469330,-0.599005938,-0.418861389,0.000000238,1,30.000003815,0.977494597,-93.304054260,0,3.600000000,0.000000000,0.000000000
63,1789597103507000,-0.222469330,-0.599005997,-0.418861389,0.000000060,1,30.000003815,0.977494955,-93.249473572,0,3.616666667,0.000000000,0.000000000
64,1789597103525000,-0.222469330,-0.599006116,-0.418861389,0.000000119,1,30.000001907,0.977495313,-93.194053650,0,3.633333333,0.000000000,0.000000000
65,1789597103537000,-0.222469330,-0.599006057,-0.418853760,0.000007630,1,30.000001907,0.977495551,-93.137802124,0,3.650000000,0.000000000,0.000000000
66,1789597103555000,-0.222469330,-0.599006116,-0.418861389,0.000007630,1,30.000001907,0.977495730,-93.080718994,0,3.666666667,0.000000000,0.000000000
67,1789597103573000,-0.222471237,-0.599006116,-0.418861389,0.000001907,1,30.000000000,0.977495909,-93.022804260,0,3.683333333,0.000000000,0.000000000
68,1789597103591000,-0.222471237,-0.599005759,-0.418861389,0.000000358,1,30.000000000,0.977495968,-92.964057922,0,3.700000000,0.000000000,0.000000000
69,1789597103603000,-0.222469330,-0.599005759,-0.418861389,0.000001907,1,30.000000000,0.977496028,-92.904487610,0,3.716666667,0.000000000,0.000000000
70,1789597103622000,-0.222469330,-0.599005401,-0.418861389,0.000000358,1,30.000000000,0.977496028,-92.844085693,0,3.733333333,0.000000000,0.000000000
71,1789597103640000,-0.222469330,-0.599005461,-0.418853760,0.000007630,1,30.000000000,0.977496028,-92.782859802,0,3.750000000,0.000000000,0.000000000
72,1789597103658000,-0.222469330,-0.599005103,-0.418846130,0.000007638,1,30.000000000,0.977496028,-92.720809937,0,3.766666667,0.000000000,0.000000000
73,1789597103671000,-0.222469330,-0.599004626,-0.418846130,0.000000477,1,30.000000000,0.977495968,-92.657936096,0,3.783333333,0.000000000,0.000000000
74,1789597103688000,-0.222467422,-0.599004745,-0.418853760,0.000007865,1,30.000000000,0.977495909,-92.594245911,0,3.800000000,0.000000000,0.000000000
75,1789597103707000,-0.222467422,-0.599004328,-0.418853760,0.000000417,1,30.000000000,0.977495790,-92.529731750,0,3.816666667,0.000000000,0.000000000
76,1789597103725000,-0.222467422,-0.599003911,-0.418853760,0.000000417,1,30.000000000,0.977495670,-92.464401245,0,3.833333333,0.000000000,0.000000000
77,1789597103737000,-0.222467422,-0.599003553,-0.418853760,0.000000358,1,30.000000000,0.977495611,-92.398254395,0,3.850000000,0.000000000,0.000000000
78,1789597103756000,-0.222469330,-0.599003613,-0.418861389,0.000007864,1,29.999998093,0.977495492,-92.331291199,0,3.866666667,0.000000000,0.000000000
79,1789597103774000,-0.222469330,-0.599003255,-0.418861389,0.000000358,1,29.999998093,0.977495372,-92.263511658,0,3.883333333,0.000000000,0.000000000
80,1789597103792000,-0.222471237,-0.599002957,-0.418861389,0.000001930,1,29.999998093,0.977495253,-92.194923401,0,3.900000000,0.000000000,0.000000000
81,1789597103803000,-0.222469330,-0.599002600,-0.418861389,0.000001941,1,29.999998093,0.977495193,-92.125518799,0,3.916666667,0.000000000,0.000000000
82,1789597103822000,-0.222469330,-0.599002242,-0.418861389,0.000000358,1,29.999998093,0.977495074,-92.055305481,0,3.933333333,0.000000000,0.000000000
83,1789597103840000,-0.222469330,-0.599001825,-0.418861389,0.000000417,1,29.999998093,0.977494955,-91.984283447,0,3.950000000,0.000000000,0.000000000
84,1789597103858000,-0.222469330,-0.599001408,-0.418861389,0.000000417,1,29.999998093,0.977494836,-91.912452698,0,3.966666667,0.000000000,0.000000000
85,1789597103870000,-0.222469330,-0.599001050,-0.418861389,0.000000358,1,29.999998093,0.977494776,-91.839820862,0,3.983333333,0.000000000,0.000000000
86,1789597103889000,-0.222469330,-0.599000692,-0.418861389,0.000000358,1,29.999998093,0.977494717,-91.766380310,0,4.000000000,0.000000000,0.000000000
87,1789597103907000,-0.222469330,-0.599000335,-0.418861389,0.000000358,1,29.999998093,0.977494657,-91.692138672,0,4.016666667,0.000000000,0.000000000
88,1789597103925000,-0.222469330,-0.599000275,-0.418861389,0.000000060,1,29.999998093,0.977494597,-91.617103577,0,4.033333333,0.000000000,0.000000000
89,1789597103938000,-0.222469330,-0.599000037,-0.418853760,0.000007633,1,29.999998093,0.977494597,-91.541259766,0,4.050000000,0.000000000,0.000000000
90,1789597103956000,-0.222469330,-0.598999739,-0.418853760,0.000000298,1,29.999998093,0.977494538,-91.464614868,0,4.066666667,0.000000000,0.000000000
91,1789597103974000,-0.222469330,-0.598999441,-0.418853760,0.000000298,1,29.999998093,0.977494478,-91.387168884,0,4.083333333,0.000000000,0.000000000
92,1789597103992000,-0.222469330,-0.598999143,-0.418853760,0.000000298,1,29.999998093,0.977494478,-91.308929443,0,4.100000000,0.000000000,0.000000000
93,1789597104004000,-0.222469330,-0.598998904,-0.418853760,0.000000238,1,29.999998093,0.977494478,-91.229896545,0,4.116666667,0.000000000,0.000000000
94,1789597104022000,-0.222469330,-0.598998666,-0.418853760,0.000000238,1,29.999998093,0.977494478,-91.150062561,0,4.133333333,0.000000000,0.000000000
95,1789597104041000,-0.222469330,-0.598998427,-0.418861389,0.000007633,1,29.999998093,0.977494478,-91.069442749,0,4.150000000,0.000000000,0.000000000
96,1789597104058000,-0.222469330,-0.598998249,-0.418861389,0.000000179,1,29.999998093,0.977494538,-90.988029480,0,4.166666667,0.000000000,0.000000000
97,1789597104070000,-0.222469330,-0.598997951,-0.418861389,0.000000298,1,29.999998093,0.977494538,-90.905822754,0,4.183333333,0.000000000,0.000000000
98,1789597104089000,-0.222469330,-0.598997831,-0.418861389,0.000000119,1,29.999998093,0.977494597,-90.822830200,0,4.200000000,0.000000000,0.000000000
99,1789597104106000,-0.222471237,-0.598997593,-0.418861389,0.000001922,1,29.999998093,0.977494597,-90.739051819,0,4.216666667,0.000000000,0.000000000
100,1789597104125000,-0.222469330,-0.598997355,-0.418861389,0.000001922,1,29.999998093,0.977494597,-90.654487610,0,4.233333333,0.000000000,0.000000000
101,1789597104137000,-0.222469330,-0.598997235,-0.418861389,0.000000119,1,29.999998093,0.977494597,-90.569137573,0,4.250000000,0.000000000,0.000000000
102,1789597104155000,-0.222244263,-0.375142723,-0.418266296,0.223855421,0,29.999998093,0.977494657,-90.483001709,0,4.266666667,0.000000000,0.000000000
103,1789597104173000,-0.222278595,-0.380598485,-0.331169128,0.087267883,0,29.999998093,0.977494717,-90.396080017,0,4.283333333,0.000000000,0.000000000
104,1789597104192000,-0.221427917,-0.381807446,-0.235519409,0.095661141,0,29.999998093,0.977494717,-90.308380127,0,4.300000000,0.000000000,0.000000000
105,1789597104203000,-0.219711304,-0.381595403,-0.121162415,0.114370078,0,29.999998093,0.977494717,-90.219902039,0,4.316666667,0.000000000,0.000000000
106,1789597104222000,-0.171274185,-0.439841151,0.222503662,0.351916313,0,29.999998093,0.977494717,-90.130645752,0,4.333333333,0.000000000,0.000000000
107,1789597104240000,-0.155647278,-0.482787818,0.293907166,0.084776632,0,29.999998093,0.977494717,-90.040611267,0,4.350000000,0.000000000,0.000000000
108,1789597104259000,-0.158355713,-0.494031906,0.351455688,0.058699213,0,29.999998093,0.977494717,-89.949798584,0,4.366666667,0.000000000,0.000000000
109,1789597104270000,-0.166215897,-0.507265806,0.401123047,0.051997744,0,29.999998093,0.977494717,-89.858215332,0,4.383333333,0.000000000,0.000000000
110,1789597104289000,-0.175542831,-0.523653805,0.448005676,0.050532553,0,29.999998093,0.977494717,-89.765853882,0,4.400000000,0.000000000,0.000000000
111,1789597104307000,-0.184110641,-0.542940736,0.495750427,0.052201096,0,29.999998093,0.977494717,-89.672721863,0,4.416666667,0.000000000,0.000000000
112,1789597104326000,-0.192028046,-0.564902782,0.544258118,0.053833194,0,29.999998093,0.977494776,-89.578819275,0,4.433333333,0.000000000,0.000000000
113,1789597104337000,-0.199214935,-0.589634418,0.593620300,0.055677015,0,29.999998093,0.977494776,-89.484146118,0,4.450000000,0.000000000,0.000000000
114,1789597104355000,-0.206230164,-0.617189527,0.644325256,0.058133382,0,29.999998093,0.977494776,-89.388710022,0,4.466666667,0.000000000,0.000000000
115,1789597104373000,-0.216066360,-0.599006176,0.693763733,0.053586826,1,30.000000000,0.977494776,-89.292503357,0,4.483333333,0.000000000,0.000000000
116,1789597104392000,-0.224996567,-0.599006355,0.649574280,0.045082774,1,30.000000000,0.977494776,-89.195533752,0,4.500000000,0.000000000,0.000000000
117,1789597104404000,-0.222187042,-0.599006236,0.616340637,0.033352189,1,30.000000000,0.977494776,-89.097801208,0,4.516666667,0.000000000,0.000000000
118,1789597104422000,-0.219032288,-0.599006236,0.583129883,0.033360254,1,30.000000000,0.977494776,-88.999305725,0,4.533333333,0.000000000,0.000000000
119,1789597104440000,-0.210071564,-0.598993421,0.575912476,0.011505898,1,30.000000000,0.977494776,-88.900047302,0,4.550000000,0.000000000,0.000000000
120,1789597104458000,-0.206542969,-0.599006414,0.641845703,0.066027582,1,30.000000000,0.977494776,-88.800025940,0,4.566666667,0.000000000,0.000000000
121,1789597104470000,-0.197782516,-0.598993897,0.634681702,0.011316740,1,30.000000000,0.977494776,-88.699241638,0,4.583333333,0.000000000,0.000000000
122,1789597104488000,-0.194675446,-0.599006414,0.700218201,0.065610111,1,30.000000000,0.977494776,-88.597702026,0,4.600000000,0.000000000,0.000000000
123,1789597104507000,-0.191911697,-0.599006057,0.666969299,0.033363570,1,30.000000000,0.977494776,-88.495407104,0,4.616666667,0.000000000,0.000000000
124,1789597104525000,-0.183658600,-0.598993540,0.659873962,0.010883822,1,30.000000000,0.977494776,-88.392356873,0,4.633333333,0.000000000,0.000000000
125,1789597104537000,-0.181161880,-0.599006534,0.719039917,0.059218612,1,30.000000000,0.977494776,-88.288551331,0,4.650000000,0.000000000,0.000000000
126,1789597104554000,-0.178943634,-0.599006295,0.685752869,0.033360876,1,30.000000000,0.977494776,-88.183990479,0,4.666666667,0.000000000,0.000000000
127,1789597104574000,-0.171251297,-0.598994017,0.678741455,0.010408272,1,30.000000000,0.977494776,-88.078681946,0,4.683333333,0.000000000,0.000000000
128,1789597104592000,-0.171249390,-0.599341154,0.784797668,0.106056780,1,30.000000000,0.977494776,-87.972625732,0,4.700000000,0.000000000,0.000000000
129,1789597104604000,-0.169277191,-0.599006176,0.751495361,0.033362336,1,30.000000000,0.977494776,-87.865814209,0,4.716666667,0.000000000,0.000000000
130,1789597104622000,-0.167303085,-0.599006176,0.718193054,0.033360764,1,30.000000000,0.977494717,-87.758255005,0,4.733333333,0.000000000,0.000000000
131,1789597104640000,-0.165334702,-0.599006295,0.684898376,0.033352811,1,30.000000000,0.977494717,-87.649948120,0,4.750000000,0.000000000,0.000000000
132,1789597104657000,-0.163364410,-0.599006295,0.651596069,0.033360541,1,30.000000000,0.977494717,-87.540901184,0,4.766666667,0.000000000,0.000000000
133,1789597104670000,-0.161396027,-0.599006236,0.618293762,0.033360429,1,30.000000000,0.977494717,-87.431106567,0,4.783333333,0.000000000,0.000000000
134,1789597104688000,-0.159427643,-0.599006295,0.584991455,0.033360429,1,30.000000000,0.977494717,-87.320571899,0,4.800000000,0.000000000,0.000000000
135,1789597104707000,-0.157461166,-0.599006236,0.551689148,0.033360317,1,30.000000000,0.977494717,-87.209297180,0,4.816666667,0.000000000,0.000000000
136,1789597104725000,-0.155490875,-0.599006295,0.518386841,0.033360541,1,30.000000000,0.977494717,-87.097282410,0,4.833333333,0.000000000,0.000000000
137,1789597104737000,-0.153522491,-0.599006176,0.485084534,0.033360429,1,30.000000000,0.977494717,-86.984527588,0,4.850000000,0.000000000,0.000000000
138,1789597104755000,-0.151557922,-0.599006295,0.451774597,0.033367820,1,30.000000000,0.977494717,-86.871032715,0,4.866666667,0.000000000,0.000000000
139,1789597104773000,-0.149591446,-0.599006176,0.418472290,0.033360317,1,30.000000000,0.977494717,-86.756797791,0,4.883333333,0.000000000,0.000000000
140,1789597104792000,-0.147624969,-0.599006236,0.385169983,0.033360317,1,30.000000000,0.977494717,-86.641830444,0,4.900000000,0.000000000,0.000000000
141,1789597104803000,-0.145658493,-0.599006414,0.351875305,0.033352699,1,30.000000000,0.977494717,-86.526130676,0,4.916666667,0.000000000,0.000000000
142,1789597104823000,-0.143695831,-0.599006355,0.318572998,0.033360090,1,30.000000000,0.977494717,-86.409698486,0,4.933333333,0.000000000,0.000000000
143,1789597104841000,-0.141731262,-0.599006295,0.285270691,0.033360202,1,30.000000000,0.977494717,-86.292533875,0,4.950000000,0.000000000,0.000000000
144,1789597104859000,-0.139766693,-0.599006176,0.251968384,0.033360202,1,30.000000000,0.977494717,-86.174636841,0,4.966666667,0.000000000,0.000000000
145,1789597104870000,-0.137805939,-0.599006295,0.218666077,0.033359978,1,30.000000000,0.977494717,-86.056007385,0,4.983333333,0.000000000,0.000000000
146,1789597104889000,-0.135845184,-0.599006236,0.185363770,0.033359978,1,30.000000000,0.977494717,-85.936653137,0,5.000000000,0.000000000,0.000000000
147,1789597104907000,-0.133886337,-0.599006176,0.152061462,0.033359867,1,30.000000000,0.977494717,-85.816574097,0,5.016666667,0.000000000,0.000000000
148,1789597104925000,-0.131923676,-0.599006295,0.118759155,0.033360090,1,30.000000000,0.977494717,-85.695762634,0,5.033333333,0.000000000,0.000000000
149,1789597104938000,-0.129962921,-0.599006176,0.085456848,0.033359978,1,30.000000000,0.977494717,-85.574226379,0,5.050000000,0.000000000,0.000000000
150,1789597104956000,-0.128005981,-0.599006176,0.052146912,0.033367373,1,30.000000000,0.977494717,-85.451972961,0,5.066666667,0.000000000,0.000000000
151,1789597104973000,-0.126047134,-0.599006295,0.018844604,0.033359867,1,30.000000000,0.977494717,-85.328994751,0,5.083333333,0.000000000,0.000000000
152,1789597104992000,-0.124090195,-0.599006176,-0.014450073,0.033352140,1,30.000000000,0.977494717,-85.205291748,0,5.100000000,0.000000000,0.000000000
153,1789597105004000,-0.122129440,-0.599006295,-0.047752380,0.033359978,1,30.000000000,0.977494717,-85.080871582,0,5.116666667,0.000000000,0.000000000
154,1789597105023000,-0.120172501,-0.599006176,-0.081054688,0.033359755,1,30.000000000,0.977494717,-84.955734253,0,5.133333333,0.000000000,0.000000000
155,1789597105040000,-0.118217468,-0.599006295,-0.114356995,0.033359643,1,30.000000000,0.977494717,-84.829879761,0,5.150000000,0.000000000,0.000000000
156,1789597105058000,-0.116260529,-0.599006355,-0.147659302,0.033359755,1,30.000000000,0.977494717,-84.703308105,0,5.166666667,0.000000000,0.000000000
157,1789597105071000,-0.114303589,-0.599006295,-0.180961609,0.033359755,1,30.000000000,0.977494776,-84.576019287,0,5.183333333,0.000000000,0.000000000
158,1789597105089000,-0.112350464,-0.599006355,-0.214263916,0.033359531,1,30.000000000,0.977494776,-84.448020935,0,5.200000000,0.000000000,0.000000000
159,1789597105107000,-0.110395432,-0.599006176,-0.247558594,0.033352029,1,30.000000000,0.977494776,-84.319305420,0,5.216666667,0.000000000,0.000000000
160,1789597105126000,-0.108444214,-0.599006176,-0.280860901,0.033359420,1,30.000000000,0.977494776,-84.189880371,0,5.233333333,0.000000000,0.000000000
161,1789597105137000,-0.106491089,-0.599006176,-0.314178467,0.033374764,1,30.000000000,0.977494776,-84.059745789,0,5.250000000,0.000000000,0.000000000
162,1789597105156000,-0.104536057,-0.599006295,-0.347480774,0.033359643,1,30.000000000,0.977494776,-83.928901672,0,5.266666667,0.000000000,0.000000000
163,1789597105174000,-0.102586746,-0.599006414,-0.380783081,0.033359308,1,30.000000000,0.977494776,-83.797348022,0,5.283333333,0.000000000,0.000000000
164,1789597105192000,-0.100635529,-0.599006295,-0.414085388,0.033359420,1,30.000000000,0.977494776,-83.665092468,0,5.300000000,0.000000000,0.000000000
165,1789597105204000,-0.098684311,-0.599006236,-0.447387695,0.033359420,1,30.000000000,0.977494776,-83.532127380,0,5.316666667,0.000000000,0.000000000
166,1789597105223000,-0.096736908,-0.599006414,-0.480690002,0.033359196,1,30.000000000,0.977494776,-83.398460388,0,5.333333333,0.000000000,0.000000000
167,1789597105240000,-0.094785690,-0.599006295,-0.513984680,0.033351805,1,30.000000000,0.977494776,-83.264091492,0,5.350000000,0.000000000,0.000000000
168,1789597105258000,-0.092836380,-0.599006295,-0.547286987,0.033359308,1,30.000000000,0.977494717,-83.129020691,0,5.366666667,0.000000000,0.000000000
169,1789597105271000,-0.090892792,-0.599006176,-0.580589294,0.033358973,1,30.000000000,0.977494717,-82.993247986,0,5.383333333,0.000000000,0.000000000
170,1789597105288000,-0.088947296,-0.599006355,-0.613891602,0.033359084,1,30.000000000,0.977494717,-82.856773376,0,5.400000000,0.000000000,0.000000000
171,1789597105308000,-0.087003708,-0.599006116,-0.647201538,0.033366591,1,30.000000000,0.977494717,-82.719604492,0,5.416666667,0.000000000,0.000000000
172,1789597105325000,-0.085060120,-0.599006176,-0.680503845,0.033358973,1,30.000000000,0.977494717,-82.581733704,0,5.433333333,0.000000000,0.000000000
173,1789597105337000,-0.083116531,-0.599006116,-0.713806152,0.033358973,1,30.000000000,0.977494717,-82.443168640,0,5.450000000,0.000000000,0.000000000
174,1789597105356000,-0.081176758,-0.599006295,-0.747108459,0.033358753,1,29.999998093,0.977494717,-82.303909302,0,5.466666667,0.000000000,0.000000000
175,1789597105374000,-0.079238892,-0.599006295,-0.780403137,0.033351026,1,29.999996185,0.977494717,-82.163955688,0,5.483333333,0.000000000,0.000000000
176,1789597105392000,-0.077301025,-0.599006355,-0.813705444,0.033358641,1,29.999994278,0.977494717,-82.023307800,0,5.500000000,0.000000000,0.000000000
177,1789597105403000,-0.075363159,-0.599006176,-0.847007751,0.033358641,1,29.999992371,0.977494717,-81.881973267,0,5.516666667,0.000000000,0.000000000
178,1789597105422000,-0.073427200,-0.599006414,-0.880310059,0.033358529,1,29.999990463,0.977494717,-81.739944458,0,5.533333333,0.000000000,0.000000000
179,1789597105441000,-0.071491241,-0.599006295,-0.913612366,0.033358529,1,29.999988556,0.977494717,-81.597229004,0,5.550000000,0.000000000,0.000000000
180,1789597105459000,-0.069557190,-0.599006414,-0.946914673,0.033358421,1,29.999986649,0.977494717,-81.453826904,0,5.566666667,0.000000000,0.000000000
181,1789597105470000,-0.067626953,-0.599006295,-0.980224609,0.033365816,1,29.999984741,0.977494717,-81.309738159,0,5.583333333,0.000000000,0.000000000
