tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
26,1789626355224000,0.138341904,-0.599062085,1.255683899,0.031600669,1,29.999992371,0.977528870,-94.785827637,89,2.966666667,2.933333333,0.019561768,1,0,0,1,0,1
27,1789626355239000,0.143943787,-0.599062324,1.222801208,0.033356447,1,29.999990463,0.977531314,-94.766258240,90,3.000000000,2.950000000,0.019569397,1,0,0,1,0,1
28,1789626355257000,0.149541855,-0.599047661,1.191688538,0.031612288,1,29.999988556,0.977531612,-94.744918823,90,3.000000000,2.966666667,0.021339417,1,0,0,1,0,1
29,1789626355274000,0.155126572,-0.599047899,1.158790588,0.033368610,1,29.999986649,0.977531910,-94.723579407,91,3.033333333,2.983333333,0.021339417,1,0,0,1,0,1
30,1789626355289000,0.160709381,-0.599045038,1.127677917,0.031609587,1,29.999984741,0.977530599,-94.700469971,91,3.033333333,3.000000000,0.023109436,1,0,0,1,0,1
31,1789626355307000,0.166278839,-0.599045515,1.094795227,0.033351015,1,29.999984741,0.977529347,-94.677352905,92,3.066666667,3.016666667,0.023117065,1,0,0,1,0,1
32,1789626355323000,0.171842575,-0.599050581,1.063674927,0.031613737,1,29.999984741,0.977526963,-94.652465820,92,3.066666667,3.033333333,0.024887085,1,0,0,1,0,1
33,1789626355340000,0.177389145,-0.599050939,1.030776978,0.033362247,1,29.999984741,0.977524579,-94.627578735,93,3.100000000,3.050000000,0.024887085,1,0,0,1,0,1
34,1789626355357000,0.182935715,-0.599060655,0.999641418,0.031625744,1,29.999984741,0.977521539,-94.600921631,93,3.100000000,3.066666667,0.026657104,1,0,0,1,0,1
35,1789626355373000,0.188453674,-0.599061012,0.966751099,0.033349976,1,29.999984741,0.977518559,-94.574264526,94,3.133333333,3.083333333,0.026657104,1,0,0,1,0,1
36,1789626355390000,0.193971634,-0.599072814,0.935607910,0.031628251,1,29.999984741,0.977515280,-94.545845032,94,3.133333333,3.100000000,0.028419495,1,0,0,1,0,1
37,1789626355407000,0.199468613,-0.599073112,0.902702332,0.033361562,1,29.999986649,0.977512002,-94.517425537,95,3.166666667,3.116666667,0.028419495,1,0,0,1,0,1
38,1789626355423000,0.204957962,-0.599085987,0.871559143,0.031623274,1,29.999988556,0.977508903,-94.487243652,95,3.166666667,3.133333333,0.030181885,1,0,0,1,0,1
39,1789626355440000,0.210416794,-0.599085808,0.838661194,0.033347771,1,29.999988556,0.977505744,-94.457061768,96,3.200000000,3.150000000,0.030181885,1,0,0,1,0,1
40,1789626355456000,0.215875626,-0.599097610,0.807495117,0.031640533,1,29.999990463,0.977502942,-94.425125122,96,3.200000000,3.166666667,0.031936646,1,0,0,1,0,1
41,1789626355474000,0.221286774,-0.599097848,0.774581909,0.033355057,1,29.999992371,0.977500200,-94.393188477,97,3.233333333,3.183333333,0.031936646,1,0,0,1,0,1
42,1789626355490000,0.221288681,-0.599108756,0.776321411,0.001739537,1,29.999992371,0.977497876,-94.359512329,97,3.233333333,3.200000000,0.033676147,1,0,0,1,0,1
43,1789626355506000,0.221288681,-0.599108696,0.776329041,0.000007630,1,29.999994278,0.977495551,-94.325828552,98,3.266666667,3.216666667,0.033683777,1,0,0,1,0,1
44,1789626355523000,0.221286774,-0.599118769,0.778060913,0.001731903,1,29.999996185,0.977493823,-94.290405273,98,3.266666667,3.233333333,0.035423279,1,0,0,1,0,1
45,1789626355540000,0.226596832,-0.599117875,0.745132446,0.033353869,1,29.999998093,0.977492094,-94.254981995,99,3.300000000,3.250000000,0.035423279,1,0,0,1,0,1
46,1789626355557000,0.226598740,-0.599126458,0.746864319,0.001731895,1,30.000000000,0.977490902,-94.217819214,99,3.300000000,3.266666667,0.037162781,1,0,0,1,0,1
47,1789626355573000,0.226594925,-0.599126458,0.746856689,0.000008530,1,30.000000000,0.977489650,-94.180664063,100,3.333333333,3.283333333,0.037155151,1,0,0,1,0,1
48,1789626355590000,0.226596832,-0.599134088,0.748573303,0.001716632,1,30.000000000,0.977488935,-94.141784668,100,3.333333333,3.300000000,0.038879395,1,0,0,1,0,1
49,1789626355607000,0.226598740,-0.599133968,0.748588562,0.000015378,1,30.000001907,0.977488220,-94.102897644,101,3.366666667,3.316666667,0.038887024,1,0,0,1,0,1
50,1789626355623000,0.226596832,-0.599140704,0.750312805,0.001724257,1,30.000003815,0.977487981,-94.062286377,101,3.366666667,3.333333333,0.040611267,1,0,0,1,0,1
51,1789626355640000,0.226596832,-0.599140763,0.750305176,0.000007630,1,30.000003815,0.977487743,-94.021682739,102,3.400000000,3.350000000,0.040603638,1,0,0,1,0,1
52,1789626355657000,0.226594925,-0.599146664,0.752021790,0.001716625,1,30.000003815,0.977487803,-93.979354858,102,3.400000000,3.366666667,0.042327881,1,0,0,1,0,1
53,1789626355674000,0.226600647,-0.599146605,0.752014160,0.000009537,1,30.000005722,0.977487922,-93.937034607,103,3.433333333,3.383333333,0.042320251,1,0,0,1,0,1
54,1789626355690000,0.226598740,-0.599152088,0.753723145,0.001708994,1,30.000005722,0.977488279,-93.893005371,103,3.433333333,3.400000000,0.044029236,1,0,0,1,0,1
55,1789626355707000,0.226596832,-0.599152088,0.753730774,0.000007864,1,30.000005722,0.977488637,-93.848976135,104,3.466666667,3.416666667,0.044029236,1,0,0,1,0,1
56,1789626355722000,0.226596832,-0.599157095,0.755439758,0.001708992,1,30.000005722,0.977489173,-93.803237915,104,3.466666667,3.433333333,0.045738220,1,0,0,1,0,1
57,1789626355740000,0.226596832,-0.599157214,0.755424500,0.000015259,1,30.000005722,0.977489710,-93.757507324,105,3.500000000,3.450000000,0.045730591,1,0,0,1,0,1
58,1789626355757000,0.226598740,-0.599161983,0.757125854,0.001701363,1,30.000005722,0.977490306,-93.710083008,105,3.500000000,3.466666667,0.047424316,1,0,0,1,0,1
59,1789626355773000,0.226598740,-0.599161983,0.757133484,0.000007629,1,30.000005722,0.977490902,-93.662651062,106,3.533333333,3.483333333,0.047431946,1,0,0,1,0,1
60,1789626355789000,0.226596832,-0.599166870,0.758827209,0.001693734,1,30.000003815,0.977491498,-93.613525391,106,3.533333333,3.500000000,0.049125671,1,0,0,1,0,1
61,1789626355806000,0.226594925,-0.599166870,0.758834839,0.000007864,1,30.000003815,0.977492094,-93.564399719,107,3.566666667,3.516666667,0.049125671,1,0,0,1,0,1
62,1789626355823000,0.226596832,-0.599171758,0.760505676,0.001670846,1,30.000003815,0.977492690,-93.513595581,107,3.566666667,3.533333333,0.050804138,1,0,0,1,0,1
63,1789626355841000,0.226596832,-0.599171758,0.760513306,0.000007629,1,30.000003815,0.977493286,-93.462783813,108,3.600000000,3.550000000,0.050811768,1,0,0,1,0,1
64,1789626355857000,0.226596832,-0.599176526,0.762191772,0.001678474,1,30.000003815,0.977493763,-93.410293579,108,3.600000000,3.566666667,0.052490234,1,0,0,1,0,1
65,1789626355873000,0.226596832,-0.599176526,0.762191772,0.000000000,1,30.000003815,0.977494240,-93.357803345,109,3.633333333,3.583333333,0.052490234,1,0,0,1,0,1
66,1789626355890000,0.226596832,-0.599181771,0.763870239,0.001678475,1,30.000003815,0.977494597,-93.303634644,109,3.633333333,3.600000000,0.054168701,1,0,0,1,0,1
67,1789626355907000,0.226596832,-0.599181771,0.763862610,0.000007629,1,30.000003815,0.977494955,-93.249473572,110,3.666666667,3.616666667,0.054161072,1,0,0,1,0,1
68,1789626355925000,0.226598740,-0.599187076,0.765541077,0.001678476,1,30.000003815,0.977495253,-93.193634033,110,3.666666667,3.633333333,0.055839539,1,0,0,1,0,1
69,1789626355941000,0.226594925,-0.599187016,0.765541077,0.000003815,1,30.000001907,0.977495551,-93.137802124,111,3.700000000,3.650000000,0.055831909,1,0,0,1,0,1
70,1789626355956000,0.226594925,-0.599192262,0.767196655,0.001655587,1,30.000000000,0.977495730,-93.080307007,111,3.700000000,3.666666667,0.057495117,1,0,0,1,0,1
71,1789626355973000,0.226596832,-0.599192262,0.767196655,0.000001907,1,30.000000000,0.977495909,-93.022804260,112,3.733333333,3.683333333,0.057502747,1,0,0,1,0,1
72,1789626355991000,0.226596832,-0.599197745,0.768852234,0.001655588,1,30.000000000,0.977495968,-92.963645935,112,3.733333333,3.700000000,0.059158325,1,0,0,1,0,1
73,1789626356006000,0.226596832,-0.599197865,0.768852234,0.000000119,1,30.000000000,0.977496028,-92.904487610,113,3.766666667,3.716666667,0.059158325,1,0,0,1,0,1
74,1789626356023000,0.226596832,-0.599203467,0.770515442,0.001663217,1,30.000000000,0.977496028,-92.843673706,113,3.766666667,3.733333333,0.060813904,1,0,0,1,0,1
75,1789626356040000,0.226596832,-0.599203527,0.770515442,0.000000060,1,30.000000000,0.977496028,-92.782859802,114,3.800000000,3.750000000,0.060813904,1,0,0,1,0,1
76,1789626356056000,0.226596832,-0.599209607,0.772163391,0.001647961,1,30.000000000,0.977496028,-92.720397949,114,3.800000000,3.766666667,0.062461853,1,0,0,1,0,1
77,1789626356073000,0.226596832,-0.599209547,0.772163391,0.000000060,1,30.000000000,0.977495968,-92.657936096,115,3.833333333,3.783333333,0.062461853,1,0,0,1,0,1
78,1789626356090000,0.226596832,-0.599214554,0.773803711,0.001640327,1,30.000000000,0.977495909,-92.593833923,115,3.833333333,3.800000000,0.064102173,1,0,0,1,0,1
79,1789626356106000,0.226598740,-0.599214494,0.773796082,0.000007864,1,30.000000000,0.977495790,-92.529731750,116,3.866666667,3.816666667,0.064102173,1,0,0,1,0,1
80,1789626356124000,0.226598740,-0.599220574,0.775436401,0.001640331,1,30.000000000,0.977495670,-92.463989258,116,3.866666667,3.833333333,0.065742493,1,0,0,1,0,1
81,1789626356140000,0.226598740,-0.599220634,0.775428772,0.000007630,1,30.000000000,0.977495611,-92.398254395,117,3.900000000,3.850000000,0.065734863,1,0,0,1,0,1
82,1789626356157000,0.226598740,-0.599225581,0.777069092,0.001640327,1,30.000000000,0.977495492,-92.330886841,117,3.900000000,3.866666667,0.067367554,1,0,0,1,0,1
83,1789626356173000,0.226596832,-0.599225521,0.777076721,0.000007864,1,29.999998093,0.977495372,-92.263511658,118,3.933333333,3.883333333,0.067375183,1,0,0,1,0,1
84,1789626356190000,0.226594925,-0.599231720,0.778694153,0.001617445,1,29.999998093,0.977495313,-92.194519043,118,3.933333333,3.900000000,0.068992615,1,0,0,1,0,1
85,1789626356206000,0.230928421,-0.599232137,0.745620728,0.033356119,1,29.999998093,0.977495193,-92.125518799,119,3.966666667,3.916666667,0.069000244,1,0,0,1,0,1
86,1789626356222000,0.230928421,-0.599237442,0.747238159,0.001617440,1,29.999998093,0.977495074,-92.054901123,119,3.966666667,3.933333333,0.070617676,1,0,0,1,0,1
87,1789626356240000,0.230928421,-0.599237442,0.747238159,0.000000000,1,29.999998093,0.977494955,-91.984283447,120,4.000000000,3.950000000,0.070617676,1,0,0,1,0,1
88,1789626356256000,0.230928421,-0.599242747,0.748847961,0.001609811,1,29.999998093,0.977494836,-91.912048340,120,4.000000000,3.966666667,0.072235107,1,0,0,1,0,1
89,1789626356274000,0.230928421,-0.599242747,0.748840332,0.000007629,1,29.999998093,0.977494776,-91.839820862,121,4.033333333,3.983333333,0.072227478,1,0,0,1,0,1
90,1789626356290000,0.230928421,-0.599248052,0.750457764,0.001617440,1,29.999998093,0.977494717,-91.765975952,121,4.033333333,4.000000000,0.073844910,1,0,0,1,0,1
91,1789626356306000,0.230928421,-0.599248052,0.750450134,0.000007629,1,29.999998093,0.977494657,-91.692138672,122,4.066666667,4.016666667,0.073837280,1,0,0,1,0,1
92,1789626356324000,0.223176956,-0.599252820,0.719612122,0.031797301,1,29.999998093,0.977494597,-91.616699219,122,4.066666667,4.033333333,0.075439453,1,0,0,1,0,1
93,1789626356340000,0.221902847,-0.599291265,0.714256287,0.005505434,1,29.999998093,0.977494597,-91.541259766,123,4.100000000,4.050000000,0.075439453,1,1,0,0,0,1
94,1789626356356000,0.214164734,-0.599258780,0.729743958,0.017313214,1,29.999998093,0.977494538,-91.464218140,123,4.100000000,4.066666667,0.077041626,1,0,1,0,0,1
95,1789626356374000,0.212985992,-0.599314034,0.724372864,0.005499194,1,29.999998093,0.977494478,-91.387168884,124,4.133333333,4.083333333,0.077049255,1,1,1,0,0,1
96,1789626356391000,0.205829620,-0.599263906,0.740692139,0.017819509,1,29.999998093,0.977494478,-91.308532715,124,4.133333333,4.100000000,0.078636169,1,0,1,0,0,1
97,1789626356406000,0.200088501,-0.599263728,0.712257385,0.029008545,1,29.999998093,0.977494478,-91.229896545,125,4.166666667,4.116666667,0.078636169,1,1,1,0,0,1
98,1789626356423000,0.193468094,-0.599269271,0.735511780,0.024178434,1,29.999998093,0.977494478,-91.149673462,125,4.166666667,4.133333333,0.080223083,1,0,1,0,0,1
99,1789626356440000,0.192480087,-0.599308193,0.730102539,0.005498869,1,29.999998093,0.977494478,-91.069442749,126,4.200000000,4.150000000,0.080230713,1,1,1,0,0,1
100,1789626356457000,0.191488266,-0.599296391,0.726272583,0.003956313,1,29.999998093,0.977494478,-90.987632751,126,4.200000000,4.166666667,0.081809998,1,1,1,0,0,1
101,1789626356474000,0.190834045,-0.599740684,0.722686768,0.003671985,1,29.999998093,0.977494538,-90.905822754,127,4.233333333,4.183333333,0.081809998,1,1,1,0,0,1
102,1789626356490000,0.190834045,-0.599927425,0.724266052,0.001590287,1,29.999998093,0.977494597,-90.822433472,127,4.233333333,4.200000000,0.083389282,1,1,1,0,0,1
103,1789626356507000,0.190832138,-0.599925280,0.724258423,0.000008152,1,29.999998093,0.977494597,-90.739051819,128,4.266666667,4.216666667,0.083381653,1,1,1,0,0,1
104,1789626356523000,0.190835953,-0.599930644,0.725830078,0.001571669,1,29.999998093,0.977494597,-90.654098511,128,4.266666667,4.233333333,0.084953308,1,1,1,0,0,1
105,1789626356541000,0.190834045,-0.599925458,0.725837708,0.000009420,1,29.999998093,0.977494597,-90.569137573,129,4.300000000,4.250000000,0.084960938,1,1,1,0,0,1
106,1789626356556000,0.190835953,-0.599930584,0.727401733,0.001564035,1,29.999998093,0.977494657,-90.482604980,129,4.300000000,4.266666667,0.086532593,1,1,1,0,0,1
107,1789626356574000,0.190835953,-0.599925399,0.727394104,0.000009225,1,29.999998093,0.977494717,-90.396080017,130,4.333333333,4.283333333,0.086524963,1,1,1,0,0,1
108,1789626356590000,0.190835953,-0.599930525,0.728958130,0.001564034,1,29.999998093,0.977494717,-90.307991028,130,4.333333333,4.300000000,0.088088989,1,1,1,0,0,1
109,1789626356607000,0.190835953,-0.599925637,0.728958130,0.000004888,1,29.999998093,0.977494717,-90.219902039,131,4.366666667,4.316666667,0.088088989,1,1,1,0,0,1
110,1789626356623000,0.190832138,-0.599930406,0.730514526,0.001556408,1,29.999998093,0.977494717,-90.130256653,131,4.366666667,4.333333333,0.089645386,1,1,1,0,0,1
111,1789626356640000,0.190834045,-0.599925399,0.730514526,0.000005358,1,29.999998093,0.977494717,-90.040611267,132,4.400000000,4.350000000,0.089645386,1,1,1,0,0,1
112,1789626356656000,0.190832138,-0.599930406,0.732055664,0.001541147,1,29.999998093,0.977494717,-89.949417114,132,4.400000000,4.366666667,0.091194153,1,1,1,0,0,1
113,1789626356674000,0.190835953,-0.599925518,0.732063293,0.000009831,1,29.999998093,0.977494717,-89.858215332,133,4.433333333,4.383333333,0.091201782,1,1,1,0,0,1
114,1789626356690000,0.190834045,-0.599930227,0.733612061,0.001548775,1,29.999998093,0.977494717,-89.765472412,133,4.433333333,4.400000000,0.092742920,1,1,1,0,0,1
115,1789626356706000,0.190835953,-0.599925399,0.733619690,0.000009228,1,29.999998093,0.977494717,-89.672721863,134,4.466666667,4.416666667,0.092750549,1,1,1,0,0,1
116,1789626356723000,0.190834045,-0.599930286,0.735160828,0.001541147,1,29.999998093,0.977494717,-89.578430176,134,4.466666667,4.433333333,0.094291687,1,1,1,0,0,1
117,1789626356739000,0.190835953,-0.599925578,0.735160828,0.000005080,1,29.999998093,0.977494776,-89.484146118,135,4.500000000,4.450000000,0.094284058,1,1,1,0,0,1
118,1789626356756000,0.190837860,-0.600239158,0.830986023,0.095825709,1,30.000000000,0.977494776,-89.388320923,135,4.500000000,4.466666667,0.095825195,1,0,1,0,0,1
119,1789626356773000,0.185470581,-0.599320054,0.863845825,0.033307940,1,30.000000000,0.977494776,-89.292503357,136,4.533333333,4.483333333,0.095817566,1,0,1,0,0,1
120,1789626356790000,0.180105209,-0.599325180,0.898254395,0.034824371,1,30.000000000,0.977494776,-89.195152283,136,4.533333333,4.500000000,0.097351074,1,0,1,0,0,1
121,1789626356806000,0.174730301,-0.599325180,0.931114197,0.033296488,1,30.000000000,0.977494776,-89.097801208,137,4.566666667,4.516666667,0.097351074,1,0,0,1,0,1
122,1789626356823000,0.169359207,-0.599330127,0.965507507,0.034810178,1,30.000000000,0.977494776,-88.998924255,137,4.566666667,4.533333333,0.098876953,1,0,0,1,0,1
123,1789626356840000,0.163976669,-0.599330187,0.998374939,0.033305250,1,30.000000000,0.977494776,-88.900047302,138,4.600000000,4.550000000,0.098876953,1,0,0,1,0,1
124,1789626356856000,0.158594131,-0.599335074,1.032768250,0.034811944,1,30.000000000,0.977494776,-88.799644470,138,4.600000000,4.566666667,0.100402832,1,0,0,1,0,1
125,1789626356874000,0.153205872,-0.599335074,1.065635681,0.033306178,1,30.000000000,0.977494776,-88.699241638,139,4.633333333,4.583333333,0.100402832,1,0,0,1,0,1
126,1789626356890000,0.147819519,-0.599340081,1.100021362,0.034804996,1,30.000000000,0.977494776,-88.597320557,139,4.633333333,4.600000000,0.101921082,1,0,0,1,0,1
127,1789626356908000,0.142417908,-0.599340081,1.132881165,0.033300810,1,30.000000000,0.977494776,-88.495407104,140,4.666666667,4.616666667,0.101913452,1,0,0,1,0,1
128,1789626356923000,0.137020111,-0.599345088,1.167259216,0.034799233,1,30.000000000,0.977494776,-88.391983032,140,4.666666667,4.633333333,0.103424072,1,0,0,1,0,1
129,1789626356939000,0.131610870,-0.599345088,1.200134277,0.033317104,1,30.000000000,0.977494776,-88.288551331,141,4.700000000,4.650000000,0.103431702,1,0,0,1,0,1
130,1789626356956000,0.126203537,-0.599349976,1.234504700,0.034793176,1,30.000000000,0.977494776,-88.183616638,141,4.700000000,4.666666667,0.104934692,1,0,0,1,0,1
131,1789626356974000,0.120784760,-0.599349856,1.267364502,0.033303600,1,30.000000000,0.977494776,-88.078681946,142,4.733333333,4.683333333,0.104934692,1,0,0,1,0,1
132,1789626356991000,0.115367889,-0.599354863,1.301727295,0.034787126,1,30.000000000,0.977494776,-87.972244263,142,4.733333333,4.700000000,0.106437683,1,0,0,1,0,1
133,1789626357007000,0.109935760,-0.599354863,1.334579468,0.033298247,1,30.000000000,0.977494776,-87.865814209,143,4.766666667,4.716666667,0.106430054,1,0,0,1,0,1
134,1789626357023000,0.104507446,-0.599359691,1.368942261,0.034788907,1,30.000000000,0.977494717,-87.757881165,143,4.766666667,4.733333333,0.107933044,1,0,0,1,0,1
135,1789626357040000,0.099065781,-0.599359632,1.401802063,0.033307333,1,30.000000000,0.977494717,-87.649948120,144,4.800000000,4.750000000,0.107933044,1,0,0,1,0,1
136,1789626357056000,0.093622208,-0.599364519,1.436157227,0.034783754,1,30.000000000,0.977494717,-87.540527344,144,4.800000000,4.766666667,0.109420776,1,0,0,1,0,1
137,1789626357072000,0.088165283,-0.599364758,1.469017029,0.033309825,1,30.000000000,0.977494717,-87.431106567,145,4.833333333,4.783333333,0.109420776,1,0,0,1,0,1
138,1789626357090000,0.082710266,-0.599369526,1.503356934,0.034770481,1,30.000000000,0.977494717,-87.320205688,145,4.833333333,4.800000000,0.110900879,1,0,0,1,0,1
139,1789626357107000,0.077238083,-0.599369526,1.536216736,0.033312332,1,30.000000000,0.977494717,-87.209297180,146,4.866666667,4.816666667,0.110908508,1,0,0,1,0,1
140,1789626357123000,0.071767807,-0.599374354,1.570549011,0.034765344,1,30.000000000,0.977494717,-87.096908569,146,4.866666667,4.833333333,0.112388611,1,0,0,1,0,1
141,1789626357140000,0.066276550,-0.599374354,1.603385925,0.033292893,1,30.000000000,0.977494717,-86.984527588,147,4.900000000,4.850000000,0.112380981,1,0,0,1,0,1
142,1789626357157000,0.060787201,-0.599379182,1.637710571,0.034760814,1,30.000000000,0.977494717,-86.870666504,147,4.900000000,4.866666667,0.113861084,1,0,0,1,0,1
143,1789626357174000,0.055276871,-0.599379182,1.670562744,0.033311095,1,30.000000000,0.977494717,-86.756797791,148,4.933333333,4.883333333,0.113868713,1,0,0,1,0,1
144,1789626357189000,0.049762726,-0.599383950,1.704872131,0.034749672,1,30.000000000,0.977494717,-86.641464233,148,4.933333333,4.900000000,0.115333557,1,0,0,1,0,1
145,1789626357207000,0.044225693,-0.599383950,1.737709045,0.033300478,1,30.000000000,0.977494717,-86.526130676,149,4.966666667,4.916666667,0.115333557,1,0,0,1,0,1
146,1789626357224000,0.038684845,-0.599388838,1.772010803,0.034746390,1,30.000000000,0.977494717,-86.409332275,149,4.966666667,4.933333333,0.116798401,1,0,0,1,0,1
147,1789626357239000,0.033113480,-0.599388719,1.804847717,0.033306204,1,30.000000000,0.977494717,-86.292533875,150,5.000000000,4.950000000,0.116798401,1,0,0,1,0,1
148,1789626357257000,0.027540207,-0.599393606,1.839149475,0.034751575,1,30.000000000,0.977494717,-86.174270630,150,5.000000000,4.966666667,0.118263245,1,0,0,1,0,1
149,1789626357274000,0.033435822,-0.599393308,1.806312561,0.033361971,1,30.000000000,0.977494717,-86.056007385,151,5.033333333,4.983333333,0.118263245,1,0,0,1,0,1
150,1789626357290000,0.039331436,-0.599398136,1.774932861,0.031928729,1,30.000000000,0.977494717,-85.936294556,151,5.033333333,5.000000000,0.119712830,1,0,0,1,0,1
151,1789626357307000,0.045217514,-0.599398136,1.742095947,0.033360288,1,30.000000000,0.977494717,-85.816574097,152,5.066666667,5.016666667,0.119720459,1,0,0,1,0,1
152,1789626357323000,0.051105499,-0.599402785,1.710708618,0.031934820,1,30.000000000,0.977494717,-85.695404053,152,5.066666667,5.033333333,0.121170044,1,0,0,1,0,1
153,1789626357341000,0.056985855,-0.599402785,1.677879333,0.033351768,1,30.000000000,0.977494717,-85.574226379,153,5.100000000,5.050000000,0.121177673,1,0,0,1,0,1
154,1789626357357000,0.062862396,-0.599408031,1.646476746,0.031947713,1,30.000000000,0.977494717,-85.451614380,153,5.100000000,5.066666667,0.122612000,1,0,0,1,0,1
155,1789626357374000,0.068733215,-0.599408329,1.613647461,0.033350088,1,30.000000000,0.977494717,-85.328994751,154,5.133333333,5.083333333,0.122619629,1,0,0,1,0,1
156,1789626357390000,0.074602127,-0.599412441,1.582252502,0.031938810,1,30.000000000,0.977494717,-85.204933167,154,5.133333333,5.100000000,0.124061584,1,0,0,1,0,1
157,1789626357406000,0.080465317,-0.599412441,1.549407959,0.033363767,1,30.000000000,0.977494717,-85.080871582,155,5.166666667,5.116666667,0.124061584,1,0,0,1,0,1
158,1789626357423000,0.086330414,-0.599417150,1.518005371,0.031945609,1,30.000000000,0.977494717,-84.955375671,155,5.166666667,5.133333333,0.125495911,1,0,0,1,0,1
