tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
1392,1789626377974000,-0.093620300,-0.599005938,-1.614913940,0.033352740,1,-68.877410889,0.977486551,-10.694406509,0,25.750000000,0.000000000,0.000000000,1,0,0,1,0,1
1393,1789626377991000,-0.089668274,-0.599005699,-1.648031712,0.033352740,1,-68.853195190,0.977486730,-11.082097054,0,25.766666667,0.000000000,0.000000000,1,0,0,1,0,1
1394,1789626378007000,-0.085723877,-0.599005878,-1.681148529,0.033350889,1,-68.828887939,0.977486968,-11.470057487,0,25.783333333,0.000000000,0.000000000,1,0,0,1,0,1
1395,1789626378024000,-0.081779480,-0.599005938,-1.714266300,0.033351839,1,-68.804481506,0.977487206,-11.858286858,0,25.800000000,0.000000000,0.000000000,1,0,0,1,0,1
1396,1789626378041000,-0.077819824,-0.599005997,-1.747384071,0.033353645,1,-68.779998779,0.977487445,-12.246785164,0,25.816666667,0.000000000,0.000000000,1,0,0,1,0,1
1397,1789626378059000,-0.073844910,-0.599005938,-1.780501366,0.033354986,1,-68.755424500,0.977487683,-12.635550499,0,25.833333333,0.000000000,0.000000000,1,0,0,1,0,1
1398,1789626378074000,-0.069877625,-0.599005938,-1.813620567,0.033355970,1,-68.730758667,0.977487803,-13.024584770,0,25.850000000,0.000000000,0.000000000,1,0,0,1,0,1
1399,1789626378091000,-0.065902710,-0.599006057,-1.846735954,0.033353090,1,-68.706001282,0.977488041,-13.413887024,0,25.866666667,0.000000000,0.000000000,1,0,0,1,0,1
1400,1789626378108000,-0.061935425,-0.599006057,-1.879851341,0.033352185,1,-68.681167603,0.977488279,-13.803456306,0,25.883333333,0.000000000,0.000000000,1,0,0,1,0,1
1401,1789626378125000,-0.057960510,-0.599005878,-1.912967682,0.033354040,1,-68.656250000,0.977488399,-14.193292618,0,25.900000000,0.000000000,0.000000000,1,0,0,1,0,1
1402,1789626378141000,-0.054000854,-0.599005938,-1.946084976,0.033353172,1,-68.631233215,0.977488577,-14.583395004,0,25.916666667,0.000000000,0.000000000,1,0,0,1,0,1
1403,1789626378156000,-0.050003052,-0.599006057,-1.979200363,0.033355828,1,-68.606147766,0.977488756,-14.973764420,0,25.933333333,0.000000000,0.000000000,1,0,0,1,0,1
1404,1789626378174000,-0.046020508,-0.599005997,-2.012317657,0.033355895,1,-68.580978394,0.977488935,-15.364399910,0,25.950000000,0.000000000,0.000000000,1,0,0,1,0,1
1405,1789626378191000,-0.042045593,-0.599005938,-2.045432091,0.033352144,1,-68.555717468,0.977489114,-15.755300522,0,25.966666667,0.000000000,0.000000000,1,0,0,1,0,1
1406,1789626378208000,-0.038047791,-0.599005938,-2.078546524,0.033354882,1,-68.530380249,0.977489233,-16.146465302,0,25.983333333,0.000000000,0.000000000,1,0,0,1,0,1
1407,1789626378224000,-0.034049988,-0.599005938,-2.111659050,0.033352990,1,-68.504959106,0.977489471,-16.537897110,0,26.000000000,0.000000000,0.000000000,1,0,0,1,0,1
1408,1789626378241000,-0.030052185,-0.599006057,-2.144770622,0.033352040,1,-68.479469299,0.977489591,-16.929592133,0,26.016666667,0.000000000,0.000000000,1,0,0,1,0,1
1409,1789626378259000,-0.026054382,-0.599006057,-2.177881241,0.033351094,1,-68.453887939,0.977489710,-17.321550369,0,26.033333333,0.000000000,0.000000000,1,0,0,1,0,1
1410,1789626378274000,-0.022048950,-0.599005938,-2.210993767,0.033353906,1,-68.428230286,0.977489829,-17.713773727,0,26.050000000,0.000000000,0.000000000,1,0,0,1,0,1
1411,1789626378290000,-0.026733398,-0.599006355,-2.178017616,0.033307217,1,-68.402503967,0.977489948,-18.106258392,0,26.066666667,0.000000000,0.000000000,1,0,0,1,0,1
1412,1789626378308000,-0.031433105,-0.599006295,-2.145040512,0.033310309,1,-68.376693726,0.977490067,-18.499006271,0,26.083333333,0.000000000,0.000000000,1,0,0,1,0,1
1413,1789626378325000,-0.036125183,-0.599006295,-2.112058640,0.033313952,1,-68.350807190,0.977490187,-18.892019272,0,26.100000000,0.000000000,0.000000000,1,0,0,1,0,1
1414,1789626378340000,-0.040809631,-0.599006355,-2.079080582,0.033309102,1,-68.324851990,0.977490306,-19.285293579,0,26.116666667,0.000000000,0.000000000,1,0,0,1,0,1
1415,1789626378357000,-0.045509338,-0.599006295,-2.046099663,0.033314086,1,-68.298820496,0.977490544,-19.678829193,0,26.133333333,0.000000000,0.000000000,1,0,0,1,0,1
1416,1789626378375000,-0.050216675,-0.599006295,-2.013116837,0.033317052,1,-68.272712708,0.977490604,-20.072628021,0,26.150000000,0.000000000,0.000000000,1,0,0,1,0,1
1417,1789626378391000,-0.054908752,-0.599006176,-1.980138779,0.033310179,1,-68.246536255,0.977490664,-20.466686249,0,26.166666667,0.000000000,0.000000000,1,0,0,1,0,1
1418,1789626378407000,-0.059616089,-0.599006236,-1.947156906,0.033316106,1,-68.220291138,0.977490783,-20.861005783,0,26.183333333,0.000000000,0.000000000,1,0,0,1,0,1
1419,1789626378424000,-0.064300537,-0.599006295,-1.914175034,0.033312880,1,-68.193969727,0.977490902,-21.255586624,0,26.200000000,0.000000000,0.000000000,1,0,0,1,0,1
1420,1789626378440000,-0.069000244,-0.599006176,-1.881191254,0.033316918,1,-68.167579651,0.977490962,-21.650426865,0,26.216666667,0.000000000,0.000000000,1,0,0,1,0,1
1421,1789626378457000,-0.073692322,-0.599006236,-1.848213196,0.033310179,1,-68.141120911,0.977491140,-22.045526505,0,26.233333333,0.000000000,0.000000000,1,0,0,1,0,1
1422,1789626378474000,-0.078376770,-0.599006295,-1.815231323,0.033312880,1,-68.114585876,0.977491140,-22.440885544,0,26.250000000,0.000000000,0.000000000,1,0,0,1,0,1
1423,1789626378491000,-0.083061218,-0.599006534,-1.782249451,0.033312880,1,-68.087982178,0.977491260,-22.836503983,0,26.266666667,0.000000000,0.000000000,1,0,0,1,0,1
1424,1789626378508000,-0.087760925,-0.599006355,-1.749265671,0.033316918,1,-68.061317444,0.977491379,-23.232379913,0,26.283333333,0.000000000,0.000000000,1,0,0,1,0,1
1425,1789626378525000,-0.092445374,-0.599006414,-1.716283798,0.033312880,1,-68.034584045,0.977491379,-23.628513336,0,26.300000000,0.000000000,0.000000000,1,0,0,1,0,1
