tick,local_x,local_y,local_z,on_floor,bus_support,inside_hull,velocity_x,velocity_y,velocity_z,platform_speed,jump_command,walk_dx,walk_dy,walk_dz
993,-0.000394821,-0.609562993,-2.494163513,1,1,1,-0.018568726,0.000000000,1.999251962,14.549211502,0,0.000050478,0.000857064,-0.033311244
994,-0.000356674,-0.609047771,-2.527061462,1,1,1,-0.018676084,0.000000000,1.999520898,14.587539673,0,0.000051407,0.000659551,-0.033320237
995,-0.000316620,-0.608253598,-2.559932709,1,1,1,-0.018806731,0.000000000,1.999724984,14.624282837,0,0.000052812,0.000455520,-0.033327069
996,-0.000274658,-0.607203126,-2.592773438,1,1,1,-0.018914955,0.000000000,1.999856234,14.659828186,0,0.000053944,0.000245932,-0.033331476
997,-0.000246048,-0.605499864,-2.558979034,1,1,1,0.015596876,0.000000000,-1.999938488,14.693507195,0,0.000001443,-0.000032419,0.033333302
998,-0.000244141,-0.602869153,-2.525192261,1,1,1,0.015569339,0.000000000,-1.999921441,14.721471786,0,0.000001635,0.000140081,0.033332750
999,-0.000244141,-0.600661755,-2.491333008,1,1,1,0.015526311,0.000000000,-1.999873042,14.746120453,0,0.000001829,0.000272475,0.033331107
1000,-0.000236511,-0.598925471,-2.457424164,1,1,1,0.015479025,0.000000000,-1.999818444,14.774045944,0,0.000001937,0.000368109,0.033329267
1001,-0.000238419,-0.597643375,-2.423473358,1,1,1,0.015430635,0.000000000,-1.999773383,14.804362297,0,0.000001984,0.000430865,0.033327762
1002,-0.000238419,-0.596782088,-2.389499664,1,1,1,0.015384354,0.000000000,-1.999746084,14.836066246,0,0.000001977,0.000464938,0.033326849
1003,-0.000238419,-0.596295476,-2.355522156,1,1,1,0.015341210,0.000000000,-1.999738455,14.868383408,0,0.000001940,0.000474641,0.033326574
1004,-0.000240326,-0.596130729,-2.321540833,1,1,1,0.015299316,0.000000000,-1.999747753,14.900559425,0,0.000001935,0.000464241,0.033326868
1005,-0.000244141,-0.596230984,-2.287567139,1,1,1,0.015263908,0.000000000,-1.999768972,14.932732582,0,0.000001891,0.000437836,0.033327579
1006,-0.000242233,-0.596538544,-2.253608704,1,1,1,0.015232588,0.000000000,-1.999798417,14.964302063,0,0.000001860,0.000399259,0.033328552
1007,-0.000242233,-0.596997380,-2.219665527,1,1,1,0.015203578,0.000000000,-1.999830604,14.995241165,0,0.000001872,0.000352000,0.033329617
1008,-0.000240326,-0.597557306,-2.185741425,1,1,1,0.015182619,0.000000000,-1.999861598,15.026062965,0,0.000001833,0.000299171,0.033330649
1009,-0.000238419,-0.598171473,-2.151824951,1,1,1,0.015164392,0.000000000,-1.999889255,15.056392670,0,0.000001825,0.000243469,0.033331554
1010,-0.000240326,-0.598800778,-2.117927551,1,1,1,0.015149445,0.000000000,-1.999911189,15.086556435,0,0.000001833,0.000187178,0.033332285
1011,-0.000238419,-0.599411845,-2.084049225,1,1,1,0.015137457,0.000000000,-1.999926925,15.116641045,0,0.000001855,0.000132167,0.033332814
1012,-0.000236511,-0.599978685,-2.050182343,1,1,1,0.015130741,0.000000000,-1.999936938,15.146713257,0,0.000001843,0.000079918,0.033333145
1013,-0.000234604,-0.600482047,-2.016323090,1,1,1,0.015124592,0.000000000,-1.999941707,15.176589012,0,0.000001869,0.000031545,0.033333309
1014,-0.000232697,-0.600908339,-1.982486725,1,1,1,0.015120435,0.000000000,-1.999942422,15.206750870,0,0.000001899,-0.000012167,0.033333331
1015,-0.000232697,-0.601250052,-1.948650360,1,1,1,0.015117961,0.000000000,-1.999940515,15.236522675,0,0.000001932,-0.000050729,0.033333257
1016,-0.000230789,-0.601504087,-1.914833069,1,1,1,0.015117781,0.000000000,-1.999936223,15.266585350,0,0.000001950,-0.000083900,0.033333123
1017,-0.000225067,-0.601671457,-1.881015778,1,1,1,0.015118728,0.000000000,-1.999931455,15.296705246,0,0.000001967,-0.000111657,0.033332963
1018,-0.000225067,-0.601756573,-1.847209930,1,1,1,0.015122391,0.000000000,-1.999926686,15.326634407,0,0.000001951,-0.000134148,0.033332795
1019,-0.000217438,-0.601766467,-1.813404083,1,1,1,0.015124856,0.000000000,-1.999921918,15.356595993,0,0.000001963,-0.000151657,0.033332646
1020,-0.000215530,-0.601710498,-1.779605865,1,1,1,0.015131509,0.000000000,-1.999918580,15.386575699,0,0.000001908,-0.000164571,0.033332519
1021,-0.000209808,-0.601598024,-1.745815277,1,1,1,0.015134674,0.000000000,-1.999915719,15.416565895,0,0.000001912,-0.000173348,0.033332434
1022,-0.000209808,-0.601440549,-1.712024689,1,1,1,0.015138882,0.000000000,-1.999914289,15.446331978,0,0.000001896,-0.000178487,0.033332378
1023,-0.000205994,-0.601248622,-1.678241730,1,1,1,0.015144021,0.000000000,-1.999913335,15.476327896,0,0.000001862,-0.000180509,0.033332359
1024,-0.000200272,-0.601032734,-1.644462585,1,1,1,0.015148068,0.000000000,-1.999913335,15.506095886,0,0.000001840,-0.000179932,0.033332363
