tick,local_x,local_y,local_z,on_floor,bus_support,inside_hull,velocity_x,velocity_y,velocity_z,platform_speed,jump_command,walk_dx,walk_dy,walk_dz
59,0.000000000,-0.599725187,2.551239014,1,1,1,0.000000000,0.000000000,0.000000000,3.023071527,0,0.000000000,0.000000000,0.000000000
60,0.000000000,-0.599725604,2.552093506,1,1,1,0.000000000,0.000000000,0.000000000,3.073425531,0,0.000000000,0.000000000,0.000000000
61,-0.000001907,-0.599728107,2.552932739,1,1,1,0.000000000,0.000000000,0.000000000,3.124694586,0,0.000000000,0.000000000,0.000000000
62,0.000000000,-0.599730790,2.553771973,1,1,1,0.000000000,0.000000000,0.000000000,3.175048590,0,0.000000000,0.000000000,0.000000000
63,0.000000000,-0.599733472,2.554611206,1,1,1,0.000000000,0.000000000,0.000000000,3.224487066,0,0.000000000,0.000000000,0.000000000
64,0.000000000,-0.599735856,2.555450439,1,1,1,0.000000000,0.000000000,0.000000000,3.274841070,0,0.000000000,0.000000000,0.000000000
65,0.000000000,-0.599738419,2.556289673,1,1,1,0.000000000,0.000000000,0.000000000,3.325195074,0,0.000000000,0.000000000,0.000000000
66,-0.000001907,-0.599740982,2.557113647,1,1,1,0.000000000,0.000000000,0.000000000,3.375548840,0,0.000000000,0.000000000,0.000000000
67,-0.000001907,-0.599743843,2.557952881,1,1,1,0.000000000,0.000000000,0.000000000,3.424987316,0,0.000000000,0.000000000,0.000000000
68,-0.000001907,-0.599748015,2.558761597,1,1,1,0.000000000,0.000000000,0.000000000,3.475341320,0,0.000000000,0.000000000,0.000000000
69,0.000000000,-0.599749327,2.559585571,1,1,1,0.000000000,0.000000000,0.000000000,3.524780035,0,0.000000000,0.000000000,0.000000000
70,0.000000000,-0.599754035,2.560409546,1,1,1,0.000000000,0.000000000,0.000000000,3.574218273,0,0.000000000,0.000000000,0.000000000
71,0.000000000,-0.599755168,2.561233521,1,1,1,0.000000000,0.000000000,0.000000000,3.623656988,0,-0.000000000,0.000000000,0.000000000
72,0.000000000,-0.599760056,2.562057495,1,1,1,0.000000000,0.000000000,0.000000000,3.673095226,0,-0.000000000,0.000000000,0.000000000
73,0.000000000,-0.599762917,2.562881470,1,1,1,0.000000000,0.000000000,0.000000000,3.722533941,0,-0.000000000,0.000000000,0.000000000
74,0.000001907,-0.599763870,2.563705444,1,1,1,0.000000000,0.000000000,0.000000000,3.771972418,0,-0.000000000,0.000000000,0.000000000
75,0.000001907,-0.599768937,2.564529419,1,1,1,0.000000000,0.000000000,0.000000000,3.821410418,0,-0.000000000,0.000000000,0.000000000
76,0.000001907,-0.599771798,2.565353394,1,1,1,0.000000000,0.000000000,0.000000000,3.870849371,0,-0.000000000,0.000000000,0.000000000
77,0.000001907,-0.599774778,2.566162109,1,1,1,0.000000000,0.000000000,0.000000000,3.920287848,0,-0.000000000,0.000000000,0.000000000
78,0.000000000,-0.599775314,2.567001343,1,1,1,0.000000000,0.000000000,0.000000000,3.968810797,0,-0.000000000,0.000000000,0.000000000
79,0.000000000,-0.599780500,2.567794800,1,1,1,0.000000000,0.000000000,0.000000000,4.018249035,0,-0.000000000,0.000000000,0.000000000
80,0.000000000,-0.599783242,2.568603516,1,1,1,0.000000000,0.000000000,0.000000000,4.066772461,0,-0.000000000,0.000000000,0.000000000
81,0.000000000,-0.599785924,2.569412231,1,1,1,0.000000000,0.000000000,0.000000000,4.115295410,0,-0.000000000,0.000000000,0.000000000
82,0.000000000,-0.599788666,2.570220947,1,1,1,0.000000000,0.000000000,0.000000000,4.163818359,0,-0.000000000,0.000000000,0.000000000
83,0.000000000,-0.599791408,2.571029663,1,1,1,0.000000000,0.000000000,0.000000000,4.212341309,0,-0.000000000,0.000000000,0.000000000
84,0.000000000,-0.599794030,2.571838379,1,1,1,0.000000000,0.000000000,0.000000000,4.260864258,0,-0.000000000,0.000000000,0.000000000
85,0.000000000,-0.599796653,2.572647095,1,1,1,0.000000000,0.000000000,0.000000000,4.309387207,0,-0.000000000,0.000000000,0.000000000
86,0.000000000,-0.599799454,2.573455811,1,1,1,0.000000000,0.000000000,0.000000000,4.357910156,0,-0.000000000,0.000000000,0.000000000
87,0.000000000,-0.599802017,2.574264526,1,1,1,0.000000000,0.000000000,0.000000000,4.406433105,0,-0.000000000,0.000000000,0.000000000
88,0.000000000,-0.599802017,2.575057983,1,1,1,0.000000000,0.000000000,0.000000000,4.454956055,0,-0.000000000,0.000000000,0.000000000
89,0.000000000,-0.599807262,2.575866699,1,1,1,0.000000000,0.000000000,0.000000000,4.502563000,0,-0.000000000,0.000000000,0.000000000
90,0.000000000,-0.599809706,2.576660156,1,1,1,0.000000000,0.000000000,0.000000000,4.551086426,0,-0.000000000,0.000000000,0.000000000
91,0.000000000,-0.599812388,2.577453613,1,1,1,0.000000000,0.000000000,0.000000000,4.598693371,0,-0.000000000,0.000000000,0.000000000
92,0.000000000,-0.599814892,2.578262329,1,1,1,0.000000000,0.000000000,0.000000000,4.646300793,0,-0.000000000,0.000000000,0.000000000
93,0.000000000,-0.599817455,2.579055786,1,1,1,0.000000000,0.000000000,0.000000000,4.694823742,0,-0.000000000,0.000000000,0.000000000
94,0.000000000,-0.599819958,2.579849243,1,1,1,0.000000000,0.000000000,0.000000000,4.742431164,0,-0.000000000,0.000000000,0.000000000
95,-0.000001907,-0.599822521,2.580642700,1,1,1,0.000000000,0.000000000,0.000000000,4.790038586,0,-0.000000000,0.000000000,0.000000000
96,-0.000001907,-0.599825144,2.581436157,1,1,1,0.000000000,0.000000000,0.000000000,4.837646008,0,-0.000000000,0.000000000,0.000000000
97,-0.000001907,-0.599827588,2.582214355,1,1,1,0.000000000,0.000000000,0.000000000,4.885253429,0,-0.000000000,0.000000000,0.000000000
98,-0.000001907,-0.599830151,2.583007813,1,1,1,0.000000000,0.000000000,0.000000000,4.931945324,0,-0.000000000,0.000000000,0.000000000
99,-0.000001907,-0.599832714,2.583801270,1,1,1,0.000000000,0.000000000,0.000000000,4.979552746,0,-0.000000000,0.000000000,0.000000000
100,-0.000001907,-0.599835157,2.584579468,1,1,1,0.000000000,0.000000000,0.000000000,5.027160168,0,-0.000000000,0.000000000,0.000000000
101,-0.000001907,-0.599837720,2.585372925,1,1,1,0.000000000,0.000000000,0.000000000,5.073852062,0,-0.000000000,0.000000000,0.000000000
102,-0.000001907,-0.599840283,2.586151123,1,1,1,0.000000000,0.000000000,0.000000000,5.121459484,0,-0.000000000,0.000000000,0.000000000
