tick,support,on_floor,local_x,local_y,local_z,slip_m,bus_write_m,package_write_m,platform_speed,dual_contact
100,1,1,-0.011013031,-0.599835038,2.584579468,0.000778202,0.084564209,0.084564209,5.027160168,0
101,1,1,-0.011013031,-0.599837661,2.585372925,0.000793461,0.085357666,0.085357666,5.073852062,0
102,1,1,-0.011013031,-0.599840164,2.586151123,0.000778202,0.086135864,0.086135864,5.121459484,0
103,1,1,-0.011013031,-0.599842668,2.586929321,0.000778202,0.086914063,0.086914063,5.168151379,0
104,1,1,-0.011013031,-0.599845290,2.587722778,0.000793461,0.087707520,0.087707520,5.214843273,0
105,1,1,-0.011011124,-0.599847794,2.588500977,0.000778205,0.088485718,0.088485718,5.262450695,0
106,1,1,-0.011013031,-0.599850416,2.589279175,0.000778205,0.089263916,0.089263916,5.309142590,0
107,1,1,-0.011013031,-0.599852920,2.590057373,0.000778202,0.090042114,0.090042114,5.355834484,0
108,1,1,-0.011013031,-0.599855423,2.590820313,0.000762944,0.090805054,0.090805054,5.402526379,0
109,1,1,-0.011013031,-0.599857926,2.591598511,0.000778202,0.091583252,0.091583252,5.448302746,0
110,1,1,-0.011013031,-0.599860430,2.592376709,0.000778202,0.092361450,0.092361450,5.494994640,0
111,1,1,-0.011013031,-0.599862933,2.593154907,0.000778202,0.093124390,0.093124390,5.541686535,0
112,1,1,-0.011011124,-0.599865556,2.593933105,0.000778205,0.093902588,0.093902588,5.587462902,0
113,1,1,-0.011013031,-0.599868059,2.594680786,0.000747687,0.094665527,0.094665527,5.634154797,0
114,1,1,-0.011011124,-0.599868655,2.595458984,0.000778201,0.095443726,0.095443726,5.679931164,0
115,1,1,-0.011011124,-0.599873066,2.596221924,0.000762952,0.096206665,0.096206665,5.726622581,0
116,1,1,-0.011011124,-0.599875689,2.596984863,0.000762944,0.096969604,0.096969604,5.772399426,0
117,1,1,-0.011011124,-0.599878073,2.597747803,0.000762943,0.097732544,0.097732544,5.818175793,0
118,1,1,-0.011009216,-0.599880695,2.598510742,0.000762946,0.098495483,0.098495483,5.863952160,0
119,1,1,-0.011011124,-0.599883020,2.599273682,0.000762945,0.099258423,0.099258423,5.909728527,0
120,1,1,-0.011011124,-0.599885702,2.600036621,0.000762944,0.100021362,0.100021362,5.955504894,0
121,1,1,-0.011011124,-0.599888146,2.600799561,0.000762943,0.100784302,0.100784302,6.001281261,0
122,1,1,-0.011011124,-0.599890649,2.601547241,0.000747685,0.101531982,0.101531982,6.047057629,0
123,1,1,-0.011011124,-0.599893093,2.602310181,0.000762943,0.102294922,0.102294922,6.091918468,0
124,1,1,-0.011011124,-0.599895656,2.603073120,0.000762944,0.103057861,0.103057861,6.137694836,0
125,1,1,-0.011011124,-0.599898100,2.603820801,0.000747685,0.103805542,0.103805542,6.183471203,0
126,1,1,-0.011009216,-0.599900484,2.604568481,0.000747687,0.104553223,0.104553223,6.228332043,0
127,1,1,-0.011011124,-0.599903047,2.605331421,0.000762946,0.105316162,0.105316162,6.273192883,0
128,1,1,-0.011011124,-0.599905550,2.606079102,0.000747685,0.106063843,0.106063843,6.318969250,0
129,1,1,-0.011009216,-0.599907935,2.606826782,0.000747687,0.106811523,0.106811523,6.363830090,0
130,1,1,-0.011011124,-0.599910378,2.607574463,0.000747687,0.107559204,0.107559204,6.408690929,0
131,1,1,-0.011011124,-0.599912763,2.608322144,0.000747684,0.108306885,0.108306885,6.453551769,0
132,1,1,-0.011009216,-0.599915326,2.609069824,0.000747688,0.109054565,0.109054565,6.498412609,0
133,1,1,-0.011013031,-0.599917293,2.609802246,0.000732434,0.109786987,0.109786987,6.543273449,0
134,1,1,-0.011013031,-0.599920154,2.610549927,0.000747686,0.110534668,0.110534668,6.587218761,0
135,1,1,-0.011013031,-0.599922538,2.611297607,0.000747684,0.111282349,0.111282349,6.632079601,0
136,1,1,-0.011013031,-0.599924862,2.612030029,0.000732426,0.112014771,0.112014771,6.676940441,0
137,1,1,-0.011011124,-0.599927306,2.612777710,0.000747687,0.112762451,0.112762451,6.720885754,0
138,1,1,-0.011013031,-0.599929810,2.613525391,0.000747687,0.113494873,0.113494873,6.765746593,0
139,1,1,-0.011013031,-0.599932134,2.614257813,0.000732426,0.114227295,0.114227295,6.809691906,0
140,1,1,-0.011011124,-0.599934578,2.614990234,0.000732428,0.114974976,0.114974976,6.853637218,0
141,1,1,-0.011013031,-0.599936962,2.615722656,0.000732428,0.115707397,0.115707397,6.898498058,0
142,1,1,-0.011013031,-0.599939406,2.616455078,0.000732426,0.116439819,0.116439819,6.942443371,0
143,1,1,-0.011013031,-0.599941850,2.617187500,0.000732426,0.117172241,0.117172241,6.986388683,0
144,1,1,-0.011011124,-0.599944174,2.617919922,0.000732428,0.117904663,0.117904663,7.030333996,0
145,1,1,-0.011013031,-0.599946499,2.618637085,0.000717169,0.118621826,0.118621826,7.074279308,0
146,1,1,-0.011013031,-0.599948943,2.619369507,0.000732426,0.119354248,0.119354248,7.117309093,0
147,1,1,-0.011013031,-0.599951327,2.620101929,0.000732426,0.120086670,0.120086670,7.161254406,0
148,1,1,-0.011011124,-0.599953711,2.620819092,0.000717170,0.120803833,0.120803833,7.205199718,0
149,1,1,-0.011013031,-0.599956095,2.621551514,0.000732428,0.121536255,0.121536255,7.248229504,0
150,1,1,-0.011013031,-0.599958420,2.622268677,0.000717167,0.122253418,0.122253418,7.292174816,0
151,1,1,-0.011013031,-0.599961758,2.623001099,0.000732430,0.122985840,0.122985840,7.335204601,0
152,1,1,-0.011013031,-0.599963188,2.623718262,0.000717165,0.123703003,0.123703003,7.379149914,0
153,1,1,-0.011011124,-0.599965572,2.624435425,0.000717170,0.124420166,0.124420166,7.422179699,0
154,1,1,-0.011011124,-0.599967837,2.625152588,0.000717167,0.125137329,0.125137329,7.465209484,0
155,1,1,-0.011013031,-0.599970222,2.625869751,0.000717170,0.125854492,0.125854492,7.508239269,0
156,1,1,-0.011013031,-0.599972606,2.626586914,0.000717167,0.126571655,0.126571655,7.551269054,0
157,1,1,-0.011013031,-0.599974871,2.627304077,0.000717167,0.127288818,0.127288818,7.594298840,0
158,1,1,-0.011011124,-0.599977255,2.628021240,0.000717170,0.128005981,0.128005981,7.637328625,0
159,1,1,-0.011013031,-0.599979520,2.628723145,0.000701911,0.128707886,0.128707886,7.680358410,0
160,1,1,-0.011013031,-0.599981904,2.629440308,0.000717167,0.129425049,0.129425049,7.722472668,0
161,1,1,-0.011013031,-0.599984169,2.630157471,0.000717167,0.130126953,0.130126953,7.765502453,0
162,1,1,-0.011013031,-0.599986553,2.630859375,0.000701908,0.130844116,0.130844116,7.807616711,0
163,1,1,-0.011011124,-0.599988818,2.631561279,0.000701911,0.131546021,0.131546021,7.850646496,0
164,1,1,-0.011011124,-0.599991202,2.632278442,0.000717167,0.132263184,0.132263184,7.892760754,0
165,1,1,-0.011013031,-0.599993467,2.632980347,0.000701911,0.132965088,0.132965088,7.935790539,0
