tick,support,on_floor,local_x,local_y,local_z,slip_m,bus_write_m,package_write_m,platform_speed,dual_contact
149,1,1,-0.025327682,-0.599404216,-2.088409424,0.032646440,0.121536255,0.121536255,7.248229504,0
150,1,1,-0.023746490,-0.599406362,-2.121032715,0.032661587,0.122253418,0.122253418,7.292174816,0
151,1,1,-0.022172928,-0.599408031,-2.153640747,0.032645978,0.122985840,0.122985840,7.335204601,0
152,1,1,-0.020601273,-0.599411368,-2.186264038,0.032661129,0.123703003,0.123703003,7.379149914,0
153,1,1,-0.019033432,-0.599413514,-2.218887329,0.032660943,0.124420166,0.124420166,7.422179699,0
154,1,1,-0.017471313,-0.599416018,-2.251510620,0.032660671,0.125137329,0.125137329,7.465209484,0
155,1,1,-0.015918732,-0.599418163,-2.284133911,0.032660216,0.125854492,0.125854492,7.508239269,0
156,1,1,-0.014368057,-0.599420786,-2.316757202,0.032660123,0.126571655,0.126571655,7.551269054,0
157,1,1,-0.012826920,-0.599422872,-2.349380493,0.032659672,0.127288818,0.127288818,7.594298840,0
158,1,1,-0.011291504,-0.599425435,-2.382003784,0.032659404,0.128005981,0.128005981,7.637328625,0
159,1,1,-0.009769440,-0.599427640,-2.414642334,0.032674022,0.128707886,0.128707886,7.680358410,0
160,1,1,-0.008253098,-0.599429965,-2.447265625,0.032658514,0.129425049,0.129425049,7.722472668,0
161,1,1,-0.006750107,-0.599432290,-2.479904175,0.032673139,0.130126953,0.130126953,7.765502453,0
162,1,1,-0.006702423,-0.599434733,-2.445907593,0.033996616,0.130844116,0.130844116,7.807616711,0
163,1,1,-0.006656647,-0.599436998,-2.411911011,0.033996612,0.131546021,0.131546021,7.850646496,0
164,1,1,-0.006608963,-0.599439442,-2.377899170,0.034011874,0.132263184,0.132263184,7.892760754,0
165,1,1,-0.006565094,-0.599441826,-2.343902588,0.033996612,0.132965088,0.132965088,7.935790539,0
166,1,1,-0.006519318,-0.599444032,-2.309890747,0.034011871,0.133666992,0.133666992,7.977904797,0
167,1,1,-0.006471634,-0.599446416,-2.275894165,0.033996616,0.134368896,0.134368896,8.020019531,0
168,1,1,-0.006425858,-0.599448621,-2.241897583,0.033996612,0.135070801,0.135070801,8.062133789,0
169,1,1,-0.006378174,-0.599450946,-2.207901001,0.033996616,0.135772705,0.135772705,8.104248047,0
170,1,1,-0.006332397,-0.599453211,-2.173904419,0.033996612,0.136474609,0.136474609,8.146362305,0
171,1,1,-0.006288528,-0.599455476,-2.139907837,0.033996612,0.137176514,0.137176514,8.188476563,0
172,1,1,-0.006240845,-0.599457800,-2.105926514,0.033981357,0.137863159,0.137863159,8.230590820,0
173,1,1,-0.006195068,-0.599460006,-2.071929932,0.033996612,0.138565063,0.138565063,8.271789551,0
174,1,1,-0.006149292,-0.599462330,-2.037933350,0.033996612,0.139266968,0.139266968,8.313903809,0
175,1,1,-0.006101608,-0.599464715,-2.003952026,0.033981357,0.139953613,0.139953613,8.356018066,0
176,1,1,-0.006055832,-0.599466920,-1.969970703,0.033981353,0.140640259,0.140640259,8.397216797,0
177,1,1,-0.006010056,-0.599469066,-1.935974121,0.033996612,0.141342163,0.141342163,8.438415527,0
178,1,1,-0.005962372,-0.599471331,-1.901992798,0.033981357,0.142028809,0.142028809,8.480529785,0
179,1,1,-0.005918503,-0.599473715,-1.868011475,0.033981353,0.142715454,0.142715454,8.521728516,0
180,1,1,-0.005872726,-0.599475861,-1.834030151,0.033981353,0.143402100,0.143402100,8.562927246,0
181,1,1,-0.005825043,-0.599478126,-1.800048828,0.033981357,0.144088745,0.144088745,8.604125977,0
182,1,1,-0.005779266,-0.599480391,-1.766082764,0.033966094,0.144775391,0.144775391,8.645324707,0
183,1,1,-0.005733490,-0.599482656,-1.732101440,0.033981353,0.145462036,0.145462036,8.686523438,0
184,1,1,-0.005685806,-0.599484921,-1.698120117,0.033981357,0.146148682,0.146148682,8.727722168,0
185,1,1,-0.005640030,-0.599487066,-1.664138794,0.033981353,0.146835327,0.146835327,8.768920898,0
186,1,1,-0.005594254,-0.599489331,-1.630172729,0.033966094,0.147506714,0.147506714,8.810119629,0
187,1,1,-0.005548477,-0.599491656,-1.596191406,0.033981353,0.148193359,0.148193359,8.850402832,0
188,1,1,-0.005500793,-0.599493861,-1.562225342,0.033966098,0.148864746,0.148864746,8.891601563,0
189,1,1,-0.005455017,-0.599496007,-1.528244019,0.033981353,0.149551392,0.149551392,8.931884766,0
190,1,1,-0.005411148,-0.599498272,-1.494277954,0.033966094,0.150222778,0.150222778,8.973083496,0
191,1,1,-0.005363464,-0.599500477,-1.460296631,0.033981357,0.150894165,0.150894165,9.013366699,0
192,1,1,-0.005317688,-0.599502563,-1.426315308,0.033981353,0.151580811,0.151580811,9.053649902,0
193,1,1,-0.005271912,-0.599504828,-1.392349243,0.033966094,0.152252197,0.152252197,9.094848633,0
