tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
5235,1789625023053000,0.258033752,-0.599946558,1.085956573,0.027609006,1,-6.600896835,0.976199687,89.668769836,2693,89.766666667,89.733333333,0.302994251,1,1,1,0,0,1
5236,1789625023070000,0.258140564,-0.600035131,1.113699913,0.027743686,1,-6.903833389,0.976240993,89.674682617,2694,89.800000000,89.750000000,0.302994251,1,1,1,0,0,1
5237,1789625023086000,0.268997192,-0.599950671,1.138088226,0.026695754,1,-7.207493305,0.976280272,89.678756714,2694,89.800000000,89.766666667,0.303687245,1,1,1,0,0,1
5238,1789625023104000,0.269126892,-0.600039482,1.165893555,0.027805774,1,-7.511153221,0.976319551,89.682830811,2695,89.833333333,89.783333333,0.303687245,1,1,1,0,0,1
5239,1789625023121000,0.256034851,-0.595921516,1.184998512,0.023523575,0,-7.815527439,0.976356328,89.685104370,2695,89.833333333,89.800000000,0.304382712,1,1,1,0,1,1
5240,1789625023137000,0.248237610,-0.603935957,1.172480583,0.016784718,0,-8.119901657,0.976393104,89.687385559,2696,89.866666667,89.816666667,0.304382771,1,0,1,0,1,1
5241,1789625023154000,0.268852234,-0.599780083,1.250890732,0.081181191,1,-8.424982071,0.976427078,89.687904358,2696,89.866666667,89.833333333,0.305080861,1,1,1,0,0,1
5242,1789625023171000,0.229751587,-0.589144588,1.268061638,0.044009253,0,-8.730061531,0.976461053,89.688423157,2697,89.900000000,89.850000000,0.305079907,1,1,1,0,1,1
5243,1789625023186000,0.221824646,-0.597354770,1.260812759,0.013519975,0,-9.035839081,0.976492107,89.687217712,2697,89.900000000,89.866666667,0.305779934,1,0,1,0,1,1
5244,1789625023202000,0.240341187,-0.599791646,1.340973854,0.082307972,1,-9.341616631,0.976523161,89.686012268,2698,89.933333333,89.883333333,0.305779934,1,1,1,0,0,1
5245,1789625023219000,0.215751648,-0.598946929,1.368524551,0.036937784,1,-9.648084641,0.976551354,89.683128357,2698,89.933333333,89.900000000,0.306481570,1,1,1,0,0,1
5246,1789625023236000,0.215980530,-0.600613356,1.401979446,0.033497155,1,-9.954551697,0.976579547,89.680244446,2699,89.966666667,89.916666667,0.306480616,1,1,1,0,0,1
5247,1789625023253000,0.214492798,-0.601008177,1.430770874,0.028832544,1,-10.261702538,0.976604939,89.675712585,2699,89.966666667,89.933333333,0.307184279,1,1,1,0,0,1
5248,1789625023270000,0.212600708,-0.600293517,1.457551956,0.026857346,1,-10.568853378,0.976630330,89.671180725,2700,90.000000000,89.950000000,0.307184279,1,1,1,0,0,1
5249,1789625023287000,0.212287903,-0.599939942,1.424929619,0.032625753,1,-10.876680374,0.976653099,89.665039063,2700,90.000000000,89.966666667,0.307888269,1,0,1,0,0,1
5250,1789625023304000,0.213745117,-0.599929452,1.391602516,0.033358946,1,-11.184506416,0.976675868,89.658897400,2701,90.033333333,89.983333333,0.307887316,1,0,1,0,0,1
5251,1789625023321000,0.213562012,-0.599945903,1.358986855,0.032616179,1,-11.493003845,0.976696253,89.651184082,2701,90.033333333,90.000000000,0.308593839,1,0,1,0,0,1
5252,1789625023337000,0.215095520,-0.599936128,1.325662613,0.033359509,1,-11.801500320,0.976716638,89.643470764,2702,90.066666667,90.016666667,0.308592886,1,0,0,1,0,1
5253,1789625023353000,0.215019226,-0.599952459,1.293048859,0.032613847,1,-12.110661507,0.976735055,89.634216309,2702,90.066666667,90.033333333,0.309299678,1,0,0,1,0,1
