tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
9502,1789625094159000,-0.084999084,-0.598936260,-0.294075966,0.033346780,1,-5.566557407,0.976138830,89.520500183,0,160.900000000,0.000000000,0.000000000,1,0,0,1,0,1
9503,1789625094175000,-0.084503174,-0.598938704,-0.327419281,0.033347003,1,-5.864951134,0.976179481,89.529273987,0,160.916666667,0.000000000,0.000000000,1,0,0,1,0,1
9504,1789625094193000,-0.083961487,-0.598940551,-0.360760689,0.033345807,1,-6.163722992,0.976219654,89.537124634,0,160.933333333,0.000000000,0.000000000,1,0,0,1,0,1
9505,1789625094210000,-0.083389282,-0.598942757,-0.394102097,0.033346318,1,-6.462869167,0.976259351,89.544052124,0,160.950000000,0.000000000,0.000000000,1,0,0,1,0,1
9506,1789625094225000,-0.082801819,-0.598944366,-0.427442551,0.033345629,1,-6.762388706,0.976298213,89.550079346,0,160.966666667,0.000000000,0.000000000,1,0,0,1,0,1
9507,1789625094241000,-0.082168579,-0.598946095,-0.460782051,0.033345517,1,-7.062278271,0.976336181,89.555213928,0,160.983333333,0.000000000,0.000000000,1,0,0,1,0,1
9508,1789625094260000,-0.081535339,-0.598947644,-0.494119644,0.033343606,1,-7.362535954,0.976373076,89.559448242,0,161.000000000,0.000000000,0.000000000,1,0,0,1,0,1
9509,1789625094275000,-0.080841064,-0.598949552,-0.527456284,0.033343870,1,-7.663159370,0.976408839,89.562820435,0,161.016666667,0.000000000,0.000000000,1,0,0,1,0,1
9510,1789625094292000,-0.080139160,-0.598951101,-0.560792923,0.033344027,1,-7.964147091,0.976443410,89.565315247,0,161.033333333,0.000000000,0.000000000,1,0,0,1,0,1
9511,1789625094307000,-0.079391479,-0.598952651,-0.594128609,0.033344071,1,-8.265496254,0.976476669,89.566963196,0,161.050000000,0.000000000,0.000000000,1,0,0,1,0,1
9512,1789625094325000,-0.078620911,-0.598953962,-0.627461433,0.033341732,1,-8.567204475,0.976508617,89.567764282,0,161.066666667,0.000000000,0.000000000,1,0,0,1,0,1
9513,1789625094341000,-0.077819824,-0.598955393,-0.660795212,0.033343405,1,-8.869270325,0.976539135,89.567726135,0,161.083333333,0.000000000,0.000000000,1,0,0,1,0,1
