tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
11489,1789625472092000,0.119483948,-0.597027302,1.448425293,0.033971794,1,-64.159271240,0.964403450,-66.907745361,5820,194.000000000,193.966666667,0.409055024,1,0,0,1,0,1
11490,1789625472109000,0.124328613,-0.596578598,1.415409088,0.033372771,1,-64.050590515,0.962852955,-67.302085876,5821,194.033333333,193.983333333,0.409045637,1,0,0,1,0,1
11491,1789625472126000,0.120140076,-0.596960068,1.381782532,0.033888560,1,-63.934059143,0.961335421,-67.693527222,5821,194.033333333,194.000000000,0.408421576,1,0,0,1,0,1
11492,1789625472143000,0.125373840,-0.596472263,1.348793030,0.033405650,1,-63.817523956,0.959817827,-68.084960938,5822,194.066666667,194.016666667,0.408415347,1,0,0,1,0,1
11493,1789625472159000,0.122512817,-0.596923828,1.315101624,0.033815678,1,-63.693874359,0.958451867,-68.473434448,5822,194.066666667,194.033333333,0.407679737,1,0,0,1,0,1
11494,1789625472176000,0.128128052,-0.596405983,1.282157898,0.033422869,1,-63.570224762,0.957085967,-68.861907959,5823,194.100000000,194.050000000,0.407679737,1,0,0,1,0,1
11495,1789625472192000,0.128005981,-0.596831322,1.248100281,0.034060493,1,-63.441322327,0.956103802,-69.247451782,5823,194.100000000,194.066666667,0.406522870,1,0,0,1,0,1
11496,1789625472210000,0.133941650,-0.596268654,1.215190887,0.033445135,1,-63.312423706,0.955121577,-69.633003235,5824,194.133333333,194.083333333,0.406528890,1,0,0,1,0,1
11497,1789625472226000,0.132019043,-0.596529007,1.181385040,0.033861473,1,-63.176719666,0.954244494,-70.015060425,5824,194.133333333,194.100000000,0.405443043,1,0,0,1,0,1
11498,1789625472242000,0.138473511,-0.595931053,1.148571014,0.033448137,1,-63.041011810,0.953367352,-70.397117615,5825,194.166666667,194.116666667,0.405444294,1,0,0,1,0,1
11499,1789625472259000,0.133430481,-0.596320152,1.115356445,0.033597488,1,-62.895523071,0.952338517,-70.774856567,5825,194.166666667,194.133333333,0.404789746,1,0,0,1,0,1
11500,1789625472276000,0.140617371,-0.595696449,1.082664490,0.033478417,1,-62.750030518,0.951309681,-71.152587891,5826,194.200000000,194.150000000,0.404784024,1,0,0,1,0,1
11501,1789625472293000,0.137100220,-0.596309662,1.049530029,0.033326250,1,-62.595249176,0.950319409,-71.525985718,5826,194.200000000,194.166666667,0.404208064,1,0,0,1,0,1
11502,1789625472308000,0.145095825,-0.595704079,1.017009735,0.033494268,1,-62.440467834,0.949329197,-71.899391174,5827,194.233333333,194.183333333,0.404215157,1,0,0,1,0,1
11503,1789625472326000,0.142944336,-0.596472740,0.984027863,0.033060908,1,-62.276863098,0.948511720,-72.268447876,5827,194.233333333,194.200000000,0.403695464,1,0,0,1,0,1
11504,1789625472344000,0.151794434,-0.595908165,0.951713562,0.033509057,1,-62.113262177,0.947694182,-72.637512207,5828,194.266666667,194.216666667,0.403700888,1,0,0,1,0,1
11505,1789625472359000,0.150939941,-0.596773148,0.918933868,0.032802235,1,-61.941230774,0.947131574,-73.002197266,5828,194.266666667,194.233333333,0.403224885,1,0,0,1,0,1
11506,1789625472376000,0.160736084,-0.596262932,0.886856079,0.033544138,1,-61.769199371,0.946568966,-73.366889954,5829,194.300000000,194.250000000,0.403231800,1,0,0,1,0,1
11507,1789625472393000,0.161170959,-0.597164154,0.854339600,0.032531872,1,-61.589069366,0.946296811,-73.727157593,5829,194.300000000,194.266666667,0.402789831,1,0,0,1,0,1
11508,1789625472409000,0.172080994,-0.596710205,0.822616577,0.033549741,1,-61.408939362,0.946024656,-74.087425232,5830,194.333333333,194.283333333,0.402789831,1,0,0,1,0,1
11509,1789625472426000,0.173889160,-0.597604752,0.790447235,0.032232534,1,-61.220970154,0.946040988,-74.443183899,5830,194.333333333,194.300000000,0.402363837,1,0,0,1,0,1
11510,1789625472444000,0.186187744,-0.597200394,0.759193420,0.033588979,1,-61.033000946,0.946057320,-74.798942566,5831,194.366666667,194.316666667,0.402363837,1,0,0,1,0,1
11511,1789625472460000,0.177268982,-0.598451614,0.758789063,0.009015175,1,-60.837406158,0.946332276,-75.150100708,5831,194.366666667,194.333333333,0.401957005,1,0,0,1,0,1
11512,1789625472475000,0.177261353,-0.598446846,0.758815765,0.000028178,1,-60.641811371,0.946607232,-75.501258850,5832,194.400000000,194.350000000,0.401957005,1,0,0,1,0,1
11513,1789625472494000,0.168479919,-0.599589348,0.758415222,0.008864497,1,-60.438766479,0.947092414,-75.847686768,5832,194.400000000,194.366666667,0.401546717,1,0,0,1,0,1
11514,1789625472510000,0.168365479,-0.598490715,0.758441925,0.001104900,1,-60.235717773,0.947577596,-76.194107056,5833,194.433333333,194.383333333,0.401542068,1,0,0,1,0,1
11515,1789625472525000,0.159667969,-0.599524021,0.758033752,0.008768181,1,-60.025367737,0.948214710,-76.535659790,5833,194.433333333,194.400000000,0.401130676,1,0,0,1,0,1
11516,1789625472543000,0.176177979,-0.598298073,0.728729248,0.033657651,1,-59.815017700,0.948851824,-76.877204895,5834,194.466666667,194.416666667,0.401124179,1,0,0,1,0,1
11517,1789625472559000,0.167533875,-0.599221230,0.728298187,0.008703940,1,-59.597488403,0.949579358,-77.213714600,5834,194.466666667,194.433333333,0.400697291,1,0,0,1,0,1
11518,1789625472576000,0.167541504,-0.599218369,0.728336334,0.000039007,1,-59.379959106,0.950306833,-77.550231934,5835,194.500000000,194.450000000,0.400703669,1,0,0,1,0,1
11519,1789625472592000,0.158935547,-0.600045204,0.727901459,0.008656516,1,-59.155364990,0.951065660,-77.881546021,5835,194.500000000,194.466666667,0.400265068,1,0,0,1,0,1
11520,1789625472610000,0.158943176,-0.600041389,0.727939606,0.000039089,1,-58.930774689,0.951824427,-78.212867737,5836,194.533333333,194.483333333,0.400269240,1,0,0,1,0,1
11521,1789625472626000,0.150238037,-0.599651337,0.727489471,0.008725492,1,-58.699218750,0.952561498,-78.538803101,5836,194.533333333,194.500000000,0.399815649,1,0,0,1,0,1
11522,1789625472643000,0.150238037,-0.599647999,0.727527618,0.000038293,1,-58.467658997,0.953298569,-78.864746094,5837,194.566666667,194.516666667,0.399824083,1,0,0,1,0,1
11523,1789625472659000,0.141616821,-0.600332737,0.727058411,0.008661084,1,-58.229228973,0.953969359,-79.185112000,5837,194.566666667,194.533333333,0.399354041,1,0,0,1,0,1
11524,1789625472676000,0.141616821,-0.600331306,0.727096558,0.000038174,1,-57.990798950,0.954640150,-79.505477905,5838,194.600000000,194.550000000,0.399354041,1,0,0,1,0,1
11525,1789625472692000,0.132835388,-0.599647045,0.726604462,0.008821788,1,-57.745582581,0.955209792,-79.820068359,5838,194.600000000,194.566666667,0.398871601,1,0,0,1,0,1
11526,1789625472710000,0.132843018,-0.599645138,0.726642609,0.000038949,1,-57.500370026,0.955779433,-80.134658813,5839,194.633333333,194.583333333,0.398869246,1,0,0,1,0,1
11527,1789625472726000,0.124122620,-0.600259304,0.726127625,0.008757154,1,-57.248451233,0.956222594,-80.443252563,5839,194.633333333,194.600000000,0.398363382,1,0,0,1,0,1
11528,1789625472743000,0.124031067,-0.599215508,0.726173401,0.001048803,1,-56.996532440,0.956665754,-80.751846313,5840,194.666666667,194.616666667,0.398363382,1,0,0,1,0,1
11529,1789625472759000,0.115211487,-0.599821091,0.725616455,0.008857873,1,-56.737983704,0.956966281,-81.054191589,5840,194.666666667,194.633333333,0.397819310,1,0,0,1,0,1
11530,1789625472776000,0.139709473,-0.598576069,0.702457428,0.033734877,1,-56.479431152,0.957266748,-81.356536865,5841,194.700000000,194.650000000,0.397821784,1,0,0,1,0,1
11531,1789625472792000,0.130775452,-0.599181175,0.701858521,0.008974496,1,-56.214317322,0.957415938,-81.652374268,5841,194.700000000,194.666666667,0.397246927,1,0,0,1,0,1
