tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
66,1789625281706000,-0.222822189,-0.599006176,-0.418983459,0.000007630,1,30.000001907,0.977495730,-93.080718994,0,3.633333333,0.000000000,0.000000000,1,0,0,1,0,1
67,1789625281723000,-0.222824097,-0.599006236,-0.418983459,0.000001908,1,30.000000000,0.977495909,-93.022804260,0,3.650000000,0.000000000,0.000000000,1,0,0,1,0,1
68,1789625281740000,-0.222824097,-0.599005878,-0.418983459,0.000000358,1,30.000000000,0.977495968,-92.964057922,0,3.666666667,0.000000000,0.000000000,1,0,0,1,0,1
69,1789625281757000,-0.222822189,-0.599005878,-0.418983459,0.000001907,1,30.000000000,0.977496028,-92.904487610,0,3.683333333,0.000000000,0.000000000,1,0,0,1,0,1
70,1789625281773000,-0.222822189,-0.599005520,-0.418983459,0.000000358,1,30.000000000,0.977496028,-92.844085693,0,3.700000000,0.000000000,0.000000000,1,0,0,1,0,1
71,1789625281791000,-0.222822189,-0.599005580,-0.418975830,0.000007630,1,30.000000000,0.977496028,-92.782859802,0,3.716666667,0.000000000,0.000000000,1,0,0,1,0,1
72,1789625281807000,-0.222822189,-0.599005222,-0.418968201,0.000007638,1,30.000000000,0.977496028,-92.720809937,0,3.733333333,0.000000000,0.000000000,1,0,0,1,0,1
73,1789625281823000,-0.222822189,-0.599004745,-0.418968201,0.000000477,1,30.000000000,0.977495968,-92.657936096,0,3.750000000,0.000000000,0.000000000,1,0,0,1,0,1
74,1789625281841000,-0.222820282,-0.599004865,-0.418975830,0.000007865,1,30.000000000,0.977495909,-92.594245911,0,3.766666667,0.000000000,0.000000000,1,0,0,1,0,1
75,1789625281857000,-0.222820282,-0.599004388,-0.418975830,0.000000477,1,30.000000000,0.977495790,-92.529731750,0,3.783333333,0.000000000,0.000000000,1,0,0,1,0,1
76,1789625281873000,-0.222820282,-0.599004030,-0.418975830,0.000000358,1,30.000000000,0.977495670,-92.464401245,0,3.800000000,0.000000000,0.000000000,1,0,0,1,0,1
77,1789625281890000,-0.222820282,-0.599003673,-0.418975830,0.000000358,1,30.000000000,0.977495611,-92.398254395,0,3.816666667,0.000000000,0.000000000,1,0,0,1,0,1
78,1789625281907000,-0.222822189,-0.599003673,-0.418983459,0.000007864,1,29.999998093,0.977495492,-92.331291199,0,3.833333333,0.000000000,0.000000000,1,0,0,1,0,1
79,1789625281923000,-0.222822189,-0.599003315,-0.418983459,0.000000358,1,29.999998093,0.977495372,-92.263511658,0,3.850000000,0.000000000,0.000000000,1,0,0,1,0,1
80,1789625281942000,-0.222824097,-0.599003017,-0.418983459,0.000001930,1,29.999998093,0.977495253,-92.194923401,0,3.866666667,0.000000000,0.000000000,1,0,0,1,0,1
81,1789625281956000,-0.222822189,-0.599002719,-0.418983459,0.000001930,1,29.999998093,0.977495193,-92.125518799,0,3.883333333,0.000000000,0.000000000,1,0,0,1,0,1
82,1789625281973000,-0.222822189,-0.599002361,-0.418983459,0.000000358,1,29.999998093,0.977495074,-92.055305481,0,3.900000000,0.000000000,0.000000000,1,0,0,1,0,1
83,1789625281990000,-0.222822189,-0.599001884,-0.418983459,0.000000477,1,29.999998093,0.977494955,-91.984283447,0,3.916666667,0.000000000,0.000000000,1,0,0,1,0,1
84,1789625282007000,-0.222822189,-0.599001467,-0.418983459,0.000000417,1,29.999998093,0.977494836,-91.912452698,0,3.933333333,0.000000000,0.000000000,1,0,0,1,0,1
85,1789625282024000,-0.222822189,-0.599001169,-0.418983459,0.000000298,1,29.999998093,0.977494776,-91.839820862,0,3.950000000,0.000000000,0.000000000,1,0,0,1,0,1
86,1789625282040000,-0.222822189,-0.599000752,-0.418983459,0.000000417,1,29.999998093,0.977494717,-91.766380310,0,3.966666667,0.000000000,0.000000000,1,0,0,1,0,1
87,1789625282056000,-0.222822189,-0.599000335,-0.418983459,0.000000417,1,29.999998093,0.977494657,-91.692138672,0,3.983333333,0.000000000,0.000000000,1,0,0,1,0,1
88,1789625282073000,-0.222822189,-0.599000335,-0.418983459,0.000000000,1,29.999998093,0.977494597,-91.617103577,0,4.000000000,0.000000000,0.000000000,1,0,0,1,0,1
89,1789625282090000,-0.222822189,-0.599000096,-0.418975830,0.000007633,1,29.999998093,0.977494597,-91.541259766,0,4.016666667,0.000000000,0.000000000,1,0,0,1,0,1
90,1789625282106000,-0.222822189,-0.598999798,-0.418975830,0.000000298,1,29.999998093,0.977494538,-91.464614868,0,4.033333333,0.000000000,0.000000000,1,0,0,1,0,1
91,1789625282124000,-0.222822189,-0.598999500,-0.418975830,0.000000298,1,29.999998093,0.977494478,-91.387168884,0,4.050000000,0.000000000,0.000000000,1,0,0,1,0,1
92,1789625282140000,-0.222822189,-0.598999202,-0.418975830,0.000000298,1,29.999998093,0.977494478,-91.308929443,0,4.066666667,0.000000000,0.000000000,1,0,0,1,0,1
93,1789625282156000,-0.222822189,-0.598998964,-0.418975830,0.000000238,1,29.999998093,0.977494478,-91.229896545,0,4.083333333,0.000000000,0.000000000,1,0,0,1,0,1
94,1789625282174000,-0.222822189,-0.598998725,-0.418975830,0.000000238,1,29.999998093,0.977494478,-91.150062561,0,4.100000000,0.000000000,0.000000000,1,0,0,1,0,1
95,1789625282191000,-0.222822189,-0.598998487,-0.418983459,0.000007633,1,29.999998093,0.977494478,-91.069442749,0,4.116666667,0.000000000,0.000000000,1,0,0,1,0,1
96,1789625282207000,-0.222822189,-0.598998308,-0.418983459,0.000000179,1,29.999998093,0.977494538,-90.988029480,0,4.133333333,0.000000000,0.000000000,1,0,0,1,0,1
97,1789625282223000,-0.222822189,-0.598998070,-0.418983459,0.000000238,1,29.999998093,0.977494538,-90.905822754,0,4.150000000,0.000000000,0.000000000,1,0,0,1,0,1
98,1789625282240000,-0.222822189,-0.598997891,-0.418983459,0.000000179,1,29.999998093,0.977494597,-90.822830200,0,4.166666667,0.000000000,0.000000000,1,0,0,1,0,1
99,1789625282256000,-0.222824097,-0.598997712,-0.418983459,0.000001916,1,29.999998093,0.977494597,-90.739051819,0,4.183333333,0.000000000,0.000000000,1,0,0,1,0,1
100,1789625282273000,-0.222822189,-0.598997474,-0.418983459,0.000001922,1,29.999998093,0.977494597,-90.654487610,0,4.200000000,0.000000000,0.000000000,1,0,0,1,0,1
101,1789625282289000,-0.222822189,-0.598997295,-0.418983459,0.000000179,1,29.999998093,0.977494597,-90.569137573,0,4.216666667,0.000000000,0.000000000,1,0,0,1,0,1
102,1789625282307000,-0.222822189,-0.598997116,-0.418983459,0.000000179,1,29.999998093,0.977494657,-90.483001709,0,4.233333333,0.000000000,0.000000000,1,0,0,1,0,1
103,1789625282323000,-0.222822189,-0.598997116,-0.418983459,0.000000000,1,29.999998093,0.977494717,-90.396080017,0,4.250000000,0.000000000,0.000000000,1,0,0,1,0,1
104,1789625282339000,-0.222822189,-0.598996937,-0.418983459,0.000000179,1,29.999998093,0.977494717,-90.308380127,0,4.266666667,0.000000000,0.000000000,1,0,0,1,0,1
105,1789625282357000,-0.222822189,-0.598996758,-0.418983459,0.000000179,1,29.999998093,0.977494717,-90.219902039,0,4.283333333,0.000000000,0.000000000,1,0,0,1,0,1
106,1789625282373000,-0.222824097,-0.598996639,-0.418975830,0.000007865,1,29.999998093,0.977494717,-90.130645752,0,4.300000000,0.000000000,0.000000000,1,0,0,1,0,1
107,1789625282390000,-0.222822189,-0.598996520,-0.418975830,0.000001911,1,29.999998093,0.977494717,-90.040611267,0,4.316666667,0.000000000,0.000000000,1,0,0,1,0,1
108,1789625282408000,-0.224306107,-0.599006355,-0.452301025,0.033358220,1,29.999998093,0.977494717,-89.949798584,0,4.333333333,0.000000000,0.000000000,1,1,0,0,0,1
109,1789625282423000,-0.225793839,-0.599006534,-0.403762817,0.048561003,1,29.999998093,0.977494717,-89.858215332,0,4.350000000,0.000000000,0.000000000,1,0,1,0,0,1
110,1789625282440000,-0.227087021,-0.599006295,-0.437095642,0.033357900,1,29.999998093,0.977494717,-89.765853882,0,4.366666667,0.000000000,0.000000000,1,0,1,0,0,1
111,1789625282456000,-0.227298737,-0.599029183,-0.442596436,0.005504914,1,29.999998093,0.977494717,-89.672721863,0,4.383333333,0.000000000,0.000000000,1,1,1,0,0,1
112,1789625282474000,-0.227298737,-0.599998593,-0.442604065,0.000969440,1,29.999998093,0.977494776,-89.578819275,0,4.400000000,0.000000000,0.000000000,1,1,1,0,0,1
113,1789625282491000,-0.227430344,-0.599496841,-0.446022034,0.003457107,1,29.999998093,0.977494776,-89.484146118,0,4.416666667,0.000000000,0.000000000,1,1,1,0,0,1
114,1789625282508000,-0.227430344,-0.599610686,-0.446029663,0.000114100,1,29.999998093,0.977494776,-89.388710022,0,4.433333333,0.000000000,0.000000000,1,1,1,0,0,1
115,1789625282524000,-0.227428436,-0.599610209,-0.446029663,0.000001966,1,30.000000000,0.977494776,-89.292503357,0,4.450000000,0.000000000,0.000000000,1,1,1,0,0,1
116,1789625282540000,-0.227428436,-0.599608064,-0.446037292,0.000007925,1,30.000000000,0.977494776,-89.195533752,0,4.466666667,0.000000000,0.000000000,1,1,1,0,0,1
117,1789625282555000,-0.227428436,-0.599605441,-0.446044922,0.000008068,1,30.000000000,0.977494776,-89.097801208,0,4.483333333,0.000000000,0.000000000,1,1,1,0,0,1
118,1789625282573000,-0.227428436,-0.599602938,-0.446052551,0.000008030,1,30.000000000,0.977494776,-88.999305725,0,4.500000000,0.000000000,0.000000000,1,1,1,0,0,1
119,1789625282591000,-0.227428436,-0.599600315,-0.446060181,0.000008068,1,30.000000000,0.977494776,-88.900047302,0,4.516666667,0.000000000,0.000000000,1,1,1,0,0,1
120,1789625282607000,-0.227428436,-0.599597812,-0.446060181,0.000002503,1,30.000000000,0.977494776,-88.800025940,0,4.533333333,0.000000000,0.000000000,1,1,1,0,0,1
121,1789625282623000,-0.227428436,-0.599595189,-0.446052551,0.000008068,1,30.000000000,0.977494776,-88.699241638,0,4.550000000,0.000000000,0.000000000,1,1,1,0,0,1
122,1789625282641000,-0.227428436,-0.599592686,-0.446052551,0.000002503,1,30.000000000,0.977494776,-88.597702026,0,4.566666667,0.000000000,0.000000000,1,1,1,0,0,1
123,1789625282656000,-0.227428436,-0.599590302,-0.446052551,0.000002384,1,30.000000000,0.977494776,-88.495407104,0,4.583333333,0.000000000,0.000000000,1,1,1,0,0,1
124,1789625282674000,-0.227428436,-0.599587917,-0.446052551,0.000002384,1,30.000000000,0.977494776,-88.392356873,0,4.600000000,0.000000000,0.000000000,1,1,1,0,0,1
125,1789625282690000,-0.227428436,-0.599585533,-0.446060181,0.000007993,1,30.000000000,0.977494776,-88.288551331,0,4.616666667,0.000000000,0.000000000,1,1,1,0,0,1
126,1789625282707000,-0.227428436,-0.599583149,-0.446060181,0.000002384,1,30.000000000,0.977494776,-88.183990479,0,4.633333333,0.000000000,0.000000000,1,1,1,0,0,1
127,1789625282723000,-0.227428436,-0.599580705,-0.446067810,0.000008011,1,30.000000000,0.977494776,-88.078681946,0,4.650000000,0.000000000,0.000000000,1,1,1,0,0,1
128,1789625282740000,-0.227428436,-0.599578261,-0.446075439,0.000008011,1,30.000000000,0.977494776,-87.972625732,0,4.666666667,0.000000000,0.000000000,1,1,1,0,0,1
129,1789625282756000,-0.227430344,-0.599575996,-0.446075439,0.000002961,1,30.000000000,0.977494776,-87.865814209,0,4.683333333,0.000000000,0.000000000,1,1,1,0,0,1
130,1789625282774000,-0.227428436,-0.599573493,-0.446075439,0.000003147,1,30.000000000,0.977494717,-87.758255005,0,4.700000000,0.000000000,0.000000000,1,1,1,0,0,1
131,1789625282789000,-0.227430344,-0.599571109,-0.446075439,0.000003053,1,30.000000000,0.977494717,-87.649948120,0,4.716666667,0.000000000,0.000000000,1,1,1,0,0,1
132,1789625282807000,-0.227428436,-0.599568486,-0.446083069,0.000008290,1,30.000000000,0.977494717,-87.540901184,0,4.733333333,0.000000000,0.000000000,1,1,1,0,0,1
133,1789625282823000,-0.228685379,-0.599006474,-0.369628906,0.076466560,1,30.000000000,0.977494717,-87.431106567,0,4.750000000,0.000000000,0.000000000,1,0,1,0,0,1
134,1789625282840000,-0.228685379,-0.599006653,-0.369621277,0.000007631,1,30.000000000,0.977494717,-87.320571899,0,4.766666667,0.000000000,0.000000000,1,0,1,0,0,1
135,1789625282856000,-0.224342346,-0.599006176,-0.402702332,0.033364926,1,30.000000000,0.977494717,-87.209297180,0,4.783333333,0.000000000,0.000000000,1,0,1,0,0,1
136,1789625282873000,-0.219999313,-0.599006414,-0.435783386,0.033364926,1,30.000000000,0.977494717,-87.097282410,0,4.800000000,0.000000000,0.000000000,1,0,0,1,0,1
137,1789625282889000,-0.215658188,-0.599006236,-0.468864441,0.033364676,1,30.000000000,0.977494717,-86.984527588,0,4.816666667,0.000000000,0.000000000,1,0,0,1,0,1
138,1789625282907000,-0.211324692,-0.599006295,-0.501953125,0.033371247,1,30.000000000,0.977494717,-86.871032715,0,4.833333333,0.000000000,0.000000000,1,0,0,1,0,1
139,1789625282923000,-0.206989288,-0.599006295,-0.535034180,0.033363931,1,30.000000000,0.977494717,-86.756797791,0,4.850000000,0.000000000,0.000000000,1,0,0,1,0,1
140,1789625282939000,-0.202659607,-0.599006414,-0.568115234,0.033363190,1,30.000000000,0.977494717,-86.641830444,0,4.866666667,0.000000000,0.000000000,1,0,0,1,0,1
141,1789625282957000,-0.198329926,-0.599006295,-0.601196289,0.033363190,1,30.000000000,0.977494717,-86.526130676,0,4.883333333,0.000000000,0.000000000,1,0,0,1,0,1
142,1789625282974000,-0.194002151,-0.599006295,-0.634277344,0.033362940,1,30.000000000,0.977494717,-86.409698486,0,4.900000000,0.000000000,0.000000000,1,0,0,1,0,1
143,1789625282990000,-0.189672470,-0.599006176,-0.667358398,0.033363190,1,30.000000000,0.977494717,-86.292533875,0,4.916666667,0.000000000,0.000000000,1,0,0,1,0,1
144,1789625283006000,-0.185346603,-0.599006414,-0.700447083,0.033370256,1,30.000000000,0.977494717,-86.174636841,0,4.933333333,0.000000000,0.000000000,1,0,0,1,0,1
145,1789625283024000,-0.181024551,-0.599006236,-0.733535767,0.033369765,1,30.000000000,0.977494717,-86.056007385,0,4.950000000,0.000000000,0.000000000,1,0,0,1,0,1
146,1789625283041000,-0.176704407,-0.599006295,-0.766624451,0.033369515,1,30.000000000,0.977494717,-85.936653137,0,4.966666667,0.000000000,0.000000000,1,0,0,1,0,1
147,1789625283057000,-0.172386169,-0.599006176,-0.799713135,0.033369269,1,30.000000000,0.977494717,-85.816574097,0,4.983333333,0.000000000,0.000000000,1,0,0,1,0,1
148,1789625283074000,-0.168069839,-0.599006295,-0.832801819,0.033369023,1,30.000000000,0.977494717,-85.695762634,0,5.000000000,0.000000000,0.000000000,1,0,0,1,0,1
149,1789625283090000,-0.163755417,-0.599006176,-0.865890503,0.033368774,1,30.000000000,0.977494717,-85.574226379,0,5.016666667,0.000000000,0.000000000,1,0,0,1,0,1
150,1789625283108000,-0.159444809,-0.599006176,-0.898986816,0.033375848,1,30.000000000,0.977494717,-85.451972961,0,5.033333333,0.000000000,0.000000000,1,0,0,1,0,1
151,1789625283125000,-0.155132294,-0.599006176,-0.932075500,0.033368528,1,30.000000000,0.977494717,-85.328994751,0,5.050000000,0.000000000,0.000000000,1,0,0,1,0,1
152,1789625283141000,-0.150825500,-0.599006295,-0.965156555,0.033360224,1,30.000000000,0.977494717,-85.205291748,0,5.066666667,0.000000000,0.000000000,1,0,0,1,0,1
153,1789625283156000,-0.146522522,-0.599006295,-0.998237610,0.033359732,1,30.000000000,0.977494717,-85.080871582,0,5.083333333,0.000000000,0.000000000,1,0,0,1,0,1
154,1789625283174000,-0.142223358,-0.599006176,-1.031326294,0.033366807,1,30.000000000,0.977494717,-84.955734253,0,5.100000000,0.000000000,0.000000000,1,0,0,1,0,1
