tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m
1,1789618909635000,-0.003959656,-0.599008381,-1.566902161,0.000000000,1,30.000000000,0.977293611,-95.000000000,0,2.566666667,0.000000000,0.000000000
2,1789618909637000,-0.007905960,-0.599007964,-1.533805847,0.033330757,1,30.000001907,0.977298975,-94.999015808,0,2.583333333,0.000000000,0.000000000
3,1789618909638000,-0.014165878,-0.599008083,-1.501068115,0.033330850,1,30.000001907,0.977308035,-94.997055054,0,2.600000000,0.000000000,0.000000000
4,1789618909639000,-0.013227463,-0.599008083,-1.534393311,0.033338405,1,30.000003815,0.977320075,-94.994140625,0,2.616666667,0.000000000,0.000000000
5,1789618909640000,-0.012290955,-0.599007845,-1.567703247,0.033323098,1,30.000007629,0.977334380,-94.990272522,0,2.633333333,0.000000000,0.000000000
6,1789618909641000,-0.011352539,-0.599007845,-1.601036072,0.033346031,1,30.000009537,0.977350414,-94.985473633,0,2.650000000,0.000000000,0.000000000
7,1789618909657000,-0.010414124,-0.599007547,-1.634368896,0.033346031,1,30.000011444,0.977367461,-94.979759216,0,2.666666667,0.000000000,0.000000000
8,1789618909679000,-0.009483337,-0.599007487,-1.667686462,0.033330563,1,30.000013351,0.977385044,-94.973121643,0,2.683333333,0.000000000,0.000000000
9,1789618909692000,-0.008552551,-0.599007428,-1.701034546,0.033361070,1,30.000013351,0.977402627,-94.965576172,0,2.700000000,0.000000000,0.000000000
10,1789618909707000,-0.007625580,-0.599007010,-1.734375000,0.033353336,1,30.000013351,0.977419853,-94.957130432,0,2.716666667,0.000000000,0.000000000
11,1789618909725000,-0.006700516,-0.599007010,-1.767700195,0.033338033,1,30.000013351,0.977436423,-94.947776794,0,2.733333333,0.000000000,0.000000000
12,1789618909740000,-0.005781174,-0.599006891,-1.801048279,0.033360753,1,30.000013351,0.977451980,-94.937538147,0,2.750000000,0.000000000,0.000000000
13,1789618909756000,-0.004861832,-0.599006534,-1.834388733,0.033353128,1,30.000011444,0.977466345,-94.926406860,0,2.766666667,0.000000000,0.000000000
14,1789618909773000,-0.009832382,-0.599006414,-1.801467896,0.033293962,1,30.000011444,0.977479339,-94.914382935,0,2.783333333,0.000000000,0.000000000
15,1789618909789000,-0.014814377,-0.599006414,-1.768539429,0.033303216,1,30.000009537,0.977491021,-94.901473999,0,2.800000000,0.000000000,0.000000000
16,1789618909806000,-0.019800186,-0.599006534,-1.735618591,0.033296242,1,30.000005722,0.977501035,-94.887680054,0,2.816666667,0.000000000,0.000000000
17,1789618909821000,-0.024787903,-0.599006176,-1.702690125,0.033304073,1,30.000003815,0.977509618,-94.872993469,0,2.833333333,0.000000000,0.000000000
18,1789618909839000,-0.029771805,-0.599006236,-1.669754028,0.033311043,1,30.000001907,0.977516651,-94.857421875,0,2.850000000,0.000000000,0.000000000
19,1789618909857000,-0.034763336,-0.599006236,-1.636825562,0.033304647,1,30.000000000,0.977522373,-94.840965271,0,2.866666667,0.000000000,0.000000000
20,1789618909873000,-0.039758682,-0.599006176,-1.603904724,0.033297673,1,29.999996185,0.977526546,-94.823616028,0,2.883333333,0.000000000,0.000000000
21,1789618909889000,-0.044755936,-0.599006176,-1.570991516,0.033290416,1,29.999994278,0.977529526,-94.805389404,0,2.900000000,0.000000000,0.000000000
22,1789618909909000,-0.049758911,-0.599006176,-1.538063049,0.033306360,1,29.999992371,0.977531314,-94.786270142,0,2.916666667,0.000000000,0.000000000
23,1789618909923000,-0.054759979,-0.599006176,-1.505149841,0.033290990,1,29.999990463,0.977532148,-94.766258240,0,2.933333333,0.000000000,0.000000000
24,1789618909939000,-0.059764862,-0.599006176,-1.472221375,0.033306647,1,29.999988556,0.977531910,-94.745361328,0,2.950000000,0.000000000,0.000000000
25,1789618909956000,-0.064775467,-0.599006176,-1.439308167,0.033292424,1,29.999986649,0.977530897,-94.723579407,0,2.966666667,0.000000000,0.000000000
26,1789618909973000,-0.069789886,-0.599006236,-1.406387329,0.033300538,1,29.999986649,0.977529287,-94.700912476,0,2.983333333,0.000000000,0.000000000
27,1789618909989000,-0.074806213,-0.599006295,-1.373466492,0.033300824,1,29.999984741,0.977527022,-94.677352905,0,3.000000000,0.000000000,0.000000000
28,1789618910006000,-0.079830170,-0.599006236,-1.340538025,0.033309519,1,29.999984741,0.977524400,-94.652908325,0,3.016666667,0.000000000,0.000000000
29,1789618910023000,-0.084854126,-0.599006414,-1.307624817,0.033294436,1,29.999984741,0.977521539,-94.627578735,0,3.033333333,0.000000000,0.000000000
30,1789618910041000,-0.089881897,-0.599006534,-1.274703979,0.033302549,1,29.999984741,0.977518320,-94.601364136,0,3.050000000,0.000000000,0.000000000
31,1789618910057000,-0.094915390,-0.599006414,-1.241775513,0.033310957,1,29.999984741,0.977515101,-94.574264526,0,3.066666667,0.000000000,0.000000000
32,1789618910077000,-0.099952698,-0.599006295,-1.208862305,0.033296451,1,29.999986649,0.977511883,-94.546287537,0,3.083333333,0.000000000,0.000000000
33,1789618910091000,-0.104991913,-0.599006534,-1.175933838,0.033311825,1,29.999986649,0.977508664,-94.517425537,0,3.100000000,0.000000000,0.000000000
34,1789618910107000,-0.110036850,-0.599006534,-1.143005371,0.033312690,1,29.999988556,0.977505684,-94.487678528,0,3.116666667,0.000000000,0.000000000
35,1789618910124000,-0.115087509,-0.599006414,-1.110092163,0.033298474,1,29.999988556,0.977502704,-94.457061768,0,3.133333333,0.000000000,0.000000000
36,1789618910139000,-0.120145798,-0.599006593,-1.077171326,0.033307172,1,29.999990463,0.977500081,-94.425559998,0,3.150000000,0.000000000,0.000000000
37,1789618910156000,-0.125205994,-0.599006534,-1.044250488,0.033307463,1,29.999992371,0.977497637,-94.393188477,0,3.166666667,0.000000000,0.000000000
38,1789618910181000,-0.130270004,-0.599006414,-1.011329651,0.033308044,1,29.999994278,0.977495432,-94.359947205,0,3.183333333,0.000000000,0.000000000
39,1789618910191000,-0.135345459,-0.599006534,-0.978408813,0.033309784,1,29.999994278,0.977493644,-94.325828552,0,3.200000000,0.000000000,0.000000000
40,1789618910207000,-0.140419006,-0.599006534,-0.945495605,0.033301953,1,29.999996185,0.977491975,-94.290840149,0,3.216666667,0.000000000,0.000000000
41,1789618910224000,-0.145502090,-0.599006534,-0.912574768,0.033310950,1,29.999998093,0.977490664,-94.254981995,0,3.233333333,0.000000000,0.000000000
42,1789618910241000,-0.150592804,-0.599006653,-0.879661560,0.033304572,1,29.999998093,0.977489591,-94.218254089,0,3.250000000,0.000000000,0.000000000
43,1789618910256000,-0.155689240,-0.599006593,-0.846748352,0.033305448,1,30.000000000,0.977488756,-94.180664063,0,3.266666667,0.000000000,0.000000000
44,1789618910272000,-0.160793304,-0.599006593,-0.813850403,0.033291537,1,30.000001907,0.977488160,-94.142211914,0,3.283333333,0.000000000,0.000000000
45,1789618910289000,-0.165903091,-0.599006474,-0.780929565,0.033315033,1,30.000001907,0.977487803,-94.102897644,0,3.300000000,0.000000000,0.000000000
46,1789618910306000,-0.171022415,-0.599006414,-0.748008728,0.033316497,1,30.000003815,0.977487683,-94.062713623,0,3.316666667,0.000000000,0.000000000
47,1789618910326000,-0.176151276,-0.599006593,-0.715103149,0.033302888,1,30.000003815,0.977487803,-94.021682739,0,3.333333333,0.000000000,0.000000000
48,1789618910338000,-0.181289673,-0.599006534,-0.682205200,0.033296820,1,30.000003815,0.977487981,-93.979789734,0,3.350000000,0.000000000,0.000000000
49,1789618910356000,-0.186429977,-0.599006653,-0.649291992,0.033312190,1,30.000005722,0.977488279,-93.937034607,0,3.366666667,0.000000000,0.000000000
50,1789618910374000,-0.191587448,-0.599006534,-0.616378784,0.033314843,1,30.000005722,0.977488756,-93.893432617,0,3.383333333,0.000000000,0.000000000
51,1789618910389000,-0.196758270,-0.599006653,-0.583473206,0.033309374,1,30.000005722,0.977489173,-93.848976135,0,3.400000000,0.000000000,0.000000000
52,1789618910408000,-0.201936722,-0.599006534,-0.550559998,0.033318099,1,30.000005722,0.977489710,-93.803665161,0,3.416666667,0.000000000,0.000000000
53,1789618910424000,-0.207132339,-0.599006474,-0.517677307,0.033290625,1,30.000005722,0.977490306,-93.757507324,0,3.433333333,0.000000000,0.000000000
54,1789618910440000,-0.212339401,-0.599006534,-0.484779358,0.033307485,1,30.000005722,0.977490962,-93.710502625,0,3.450000000,0.000000000,0.000000000
55,1789618910456000,-0.217571259,-0.599006534,-0.451881409,0.033311371,1,30.000005722,0.977491558,-93.662651062,0,3.466666667,0.000000000,0.000000000
56,1789618910474000,-0.222822189,-0.599006414,-0.418983459,0.033314370,1,30.000003815,0.977492154,-93.613945007,0,3.483333333,0.000000000,0.000000000
57,1789618910489000,-0.222822189,-0.599006295,-0.418983459,0.000000119,1,30.000003815,0.977492690,-93.564399719,0,3.500000000,0.000000000,0.000000000
58,1789618910509000,-0.222820282,-0.599006295,-0.418991089,0.000007864,1,30.000003815,0.977493286,-93.514015198,0,3.516666667,0.000000000,0.000000000
59,1789618910523000,-0.222820282,-0.599006236,-0.418991089,0.000000060,1,30.000003815,0.977493763,-93.462783813,0,3.533333333,0.000000000,0.000000000
60,1789618910540000,-0.222822189,-0.599006236,-0.418991089,0.000001907,1,30.000003815,0.977494240,-93.410713196,0,3.550000000,0.000000000,0.000000000
61,1789618910556000,-0.222820282,-0.599006116,-0.418991089,0.000001911,1,30.000003815,0.977494597,-93.357803345,0,3.566666667,0.000000000,0.000000000
62,1789618910572000,-0.222820282,-0.599005938,-0.418991089,0.000000179,1,30.000003815,0.977494955,-93.304054260,0,3.583333333,0.000000000,0.000000000
63,1789618910590000,-0.222820282,-0.599006057,-0.418991089,0.000000119,1,30.000003815,0.977495313,-93.249473572,0,3.600000000,0.000000000,0.000000000
64,1789618910606000,-0.222820282,-0.599005938,-0.418991089,0.000000119,1,30.000001907,0.977495551,-93.194053650,0,3.616666667,0.000000000,0.000000000
65,1789618910625000,-0.222820282,-0.599006057,-0.418983459,0.000007630,1,30.000001907,0.977495730,-93.137802124,0,3.633333333,0.000000000,0.000000000
66,1789618910639000,-0.222820282,-0.599006116,-0.418991089,0.000007630,1,30.000001907,0.977495909,-93.080718994,0,3.650000000,0.000000000,0.000000000
67,1789618910657000,-0.222822189,-0.599006057,-0.418991089,0.000001908,1,30.000000000,0.977495968,-93.022804260,0,3.666666667,0.000000000,0.000000000
68,1789618910673000,-0.222822189,-0.599005699,-0.418991089,0.000000358,1,30.000000000,0.977496028,-92.964057922,0,3.683333333,0.000000000,0.000000000
69,1789618910689000,-0.222820282,-0.599005640,-0.418991089,0.000001908,1,30.000000000,0.977496028,-92.904487610,0,3.700000000,0.000000000,0.000000000
70,1789618910707000,-0.222820282,-0.599005342,-0.418991089,0.000000298,1,30.000000000,0.977496028,-92.844085693,0,3.716666667,0.000000000,0.000000000
71,1789618910723000,-0.222820282,-0.599005461,-0.418983459,0.000007630,1,30.000000000,0.977496028,-92.782859802,0,3.733333333,0.000000000,0.000000000
72,1789618910739000,-0.222820282,-0.599005044,-0.418975830,0.000007641,1,30.000000000,0.977495968,-92.720809937,0,3.750000000,0.000000000,0.000000000
73,1789618910757000,-0.222820282,-0.599004626,-0.418975830,0.000000417,1,30.000000000,0.977495909,-92.657936096,0,3.766666667,0.000000000,0.000000000
74,1789618910772000,-0.222818375,-0.599004507,-0.418983459,0.000007865,1,30.000000000,0.977495790,-92.594245911,0,3.783333333,0.000000000,0.000000000
75,1789618910790000,-0.222818375,-0.599004209,-0.418983459,0.000000298,1,30.000000000,0.977495730,-92.529731750,0,3.800000000,0.000000000,0.000000000
76,1789618910807000,-0.222818375,-0.599003792,-0.418983459,0.000000417,1,30.000000000,0.977495611,-92.464401245,0,3.816666667,0.000000000,0.000000000
77,1789618910824000,-0.222818375,-0.599003315,-0.418983459,0.000000477,1,30.000000000,0.977495492,-92.398254395,0,3.833333333,0.000000000,0.000000000
78,1789618910841000,-0.222820282,-0.599003434,-0.418991089,0.000007865,1,29.999998093,0.977495372,-92.331291199,0,3.850000000,0.000000000,0.000000000
79,1789618910856000,-0.222820282,-0.599003077,-0.418991089,0.000000358,1,29.999998093,0.977495253,-92.263511658,0,3.866666667,0.000000000,0.000000000
80,1789618910872000,-0.222822189,-0.599002838,-0.418991089,0.000001922,1,29.999998093,0.977495193,-92.194923401,0,3.883333333,0.000000000,0.000000000
81,1789618910889000,-0.222820282,-0.599002421,-0.418991089,0.000001952,1,29.999998093,0.977495074,-92.125518799,0,3.900000000,0.000000000,0.000000000
82,1789618910906000,-0.222820282,-0.599002004,-0.418991089,0.000000417,1,29.999998093,0.977494955,-92.055305481,0,3.916666667,0.000000000,0.000000000
83,1789618910922000,-0.222820282,-0.599001586,-0.418991089,0.000000417,1,29.999998093,0.977494836,-91.984283447,0,3.933333333,0.000000000,0.000000000
84,1789618910940000,-0.222820282,-0.599001288,-0.418991089,0.000000298,1,29.999998093,0.977494776,-91.912452698,0,3.950000000,0.000000000,0.000000000
85,1789618910956000,-0.222820282,-0.599000931,-0.418991089,0.000000358,1,29.999998093,0.977494717,-91.839820862,0,3.966666667,0.000000000,0.000000000
86,1789618910974000,-0.222820282,-0.599000573,-0.418991089,0.000000358,1,29.999998093,0.977494657,-91.766380310,0,3.983333333,0.000000000,0.000000000
87,1789618910991000,-0.222820282,-0.599000156,-0.418991089,0.000000417,1,29.999998093,0.977494597,-91.692138672,0,4.000000000,0.000000000,0.000000000
88,1789618911006000,-0.222820282,-0.599000216,-0.418991089,0.000000060,1,29.999998093,0.977494597,-91.617103577,0,4.016666667,0.000000000,0.000000000
89,1789618911022000,-0.222822189,-0.598999858,-0.418983459,0.000007872,1,29.999998093,0.977494538,-91.541259766,0,4.033333333,0.000000000,0.000000000
90,1789618911040000,-0.222820282,-0.598999500,-0.418983459,0.000001941,1,29.999998093,0.977494478,-91.464614868,0,4.050000000,0.000000000,0.000000000
91,1789618911057000,-0.222820282,-0.598999262,-0.418983459,0.000000238,1,29.999998093,0.977494478,-91.387168884,0,4.066666667,0.000000000,0.000000000
92,1789618911073000,-0.222820282,-0.598999023,-0.418983459,0.000000238,1,29.999998093,0.977494478,-91.308929443,0,4.083333333,0.000000000,0.000000000
93,1789618911090000,-0.222820282,-0.598998725,-0.418983459,0.000000298,1,29.999998093,0.977494478,-91.229896545,0,4.100000000,0.000000000,0.000000000
94,1789618911106000,-0.222820282,-0.598998547,-0.418983459,0.000000179,1,29.999998093,0.977494478,-91.150062561,0,4.116666667,0.000000000,0.000000000
95,1789618911123000,-0.222820282,-0.598998308,-0.418991089,0.000007633,1,29.999998093,0.977494538,-91.069442749,0,4.133333333,0.000000000,0.000000000
96,1789618911139000,-0.222820282,-0.598998070,-0.418991089,0.000000238,1,29.999998093,0.977494538,-90.988029480,0,4.150000000,0.000000000,0.000000000
97,1789618911157000,-0.222820282,-0.598997831,-0.418991089,0.000000238,1,29.999998093,0.977494538,-90.905822754,0,4.166666667,0.000000000,0.000000000
98,1789618911173000,-0.222820282,-0.598997712,-0.418991089,0.000000119,1,29.999998093,0.977494597,-90.822830200,0,4.183333333,0.000000000,0.000000000
99,1789618911190000,-0.222822189,-0.598997474,-0.418991089,0.000001922,1,29.999998093,0.977494597,-90.739051819,0,4.200000000,0.000000000,0.000000000
100,1789618911207000,-0.222820282,-0.598997295,-0.418991089,0.000001916,1,29.999998093,0.977494597,-90.654487610,0,4.216666667,0.000000000,0.000000000
101,1789618911222000,-0.222820282,-0.598997116,-0.418991089,0.000000179,1,29.999998093,0.977494657,-90.569137573,0,4.233333333,0.000000000,0.000000000
102,1789618911240000,-0.222820282,-0.598996997,-0.418991089,0.000000119,1,29.999998093,0.977494717,-90.483001709,0,4.250000000,0.000000000,0.000000000
103,1789618911256000,-0.222820282,-0.598996758,-0.418991089,0.000000238,1,29.999998093,0.977494717,-90.396080017,0,4.266666667,0.000000000,0.000000000
104,1789618911272000,-0.222820282,-0.598996699,-0.418991089,0.000000060,1,29.999998093,0.977494717,-90.308380127,0,4.283333333,0.000000000,0.000000000
105,1789618911290000,-0.222820282,-0.598996520,-0.418991089,0.000000179,1,29.999998093,0.977494717,-90.219902039,0,4.300000000,0.000000000,0.000000000
106,1789618911306000,-0.222820282,-0.598996401,-0.418983459,0.000007630,1,29.999998093,0.977494717,-90.130645752,0,4.316666667,0.000000000,0.000000000
107,1789618911324000,-0.222820282,-0.598996282,-0.418983459,0.000000119,1,29.999998093,0.977494717,-90.040611267,0,4.333333333,0.000000000,0.000000000
108,1789618911342000,-0.224304199,-0.599006116,-0.452308655,0.033358220,1,29.999998093,0.977494717,-89.949798584,0,4.350000000,0.000000000,0.000000000
109,1789618911356000,-0.225791931,-0.599006593,-0.403770447,0.048561003,1,29.999998093,0.977494717,-89.858215332,0,4.366666667,0.000000000,0.000000000
110,1789618911372000,-0.227085114,-0.599006295,-0.437103271,0.033357900,1,29.999998093,0.977494717,-89.765853882,0,4.383333333,0.000000000,0.000000000
111,1789618911390000,-0.227296829,-0.599028945,-0.442604065,0.005504913,1,29.999998093,0.977494776,-89.672721863,0,4.400000000,0.000000000,0.000000000
112,1789618911406000,-0.227296829,-0.599998713,-0.442611694,0.000969798,1,29.999998093,0.977494776,-89.578819275,0,4.416666667,0.000000000,0.000000000
113,1789618911422000,-0.227428436,-0.599496901,-0.446029663,0.003457115,1,29.999998093,0.977494776,-89.484146118,0,4.433333333,0.000000000,0.000000000
114,1789618911442000,-0.227428436,-0.599610806,-0.446037292,0.000114160,1,29.999998093,0.977494776,-89.388710022,0,4.450000000,0.000000000,0.000000000
115,1789618911457000,-0.227428436,-0.599610269,-0.446037292,0.000000536,1,29.999998093,0.977494776,-89.292503357,0,4.466666667,0.000000000,0.000000000
116,1789618911473000,-0.227426529,-0.599607944,-0.446044922,0.000008201,1,30.000000000,0.977494776,-89.195533752,0,4.483333333,0.000000000,0.000000000
117,1789618911490000,-0.227426529,-0.599605441,-0.446052551,0.000008030,1,30.000000000,0.977494776,-89.097801208,0,4.500000000,0.000000000,0.000000000
118,1789618911506000,-0.227426529,-0.599602759,-0.446060181,0.000008087,1,30.000000000,0.977494776,-88.999305725,0,4.516666667,0.000000000,0.000000000
119,1789618911523000,-0.227426529,-0.599600196,-0.446067810,0.000008048,1,30.000000000,0.977494776,-88.900047302,0,4.533333333,0.000000000,0.000000000
120,1789618911541000,-0.227426529,-0.599597692,-0.446067810,0.000002503,1,30.000000000,0.977494776,-88.800025940,0,4.550000000,0.000000000,0.000000000
121,1789618911556000,-0.227426529,-0.599595249,-0.446060181,0.000008011,1,30.000000000,0.977494776,-88.699241638,0,4.566666667,0.000000000,0.000000000
122,1789618911573000,-0.227426529,-0.599592805,-0.446060181,0.000002444,1,30.000000000,0.977494776,-88.597702026,0,4.583333333,0.000000000,0.000000000
123,1789618911588000,-0.227426529,-0.599590302,-0.446060181,0.000002503,1,30.000000000,0.977494776,-88.495407104,0,4.600000000,0.000000000,0.000000000
124,1789618911606000,-0.227426529,-0.599587858,-0.446060181,0.000002444,1,30.000000000,0.977494776,-88.392356873,0,4.616666667,0.000000000,0.000000000
125,1789618911622000,-0.227426529,-0.599585354,-0.446067810,0.000008030,1,30.000000000,0.977494776,-88.288551331,0,4.633333333,0.000000000,0.000000000
126,1789618911641000,-0.227426529,-0.599583089,-0.446067810,0.000002265,1,30.000000000,0.977494776,-88.183990479,0,4.650000000,0.000000000,0.000000000
127,1789618911657000,-0.227428436,-0.599580705,-0.446075439,0.000008218,1,30.000000000,0.977494776,-88.078681946,0,4.666666667,0.000000000,0.000000000
128,1789618911672000,-0.227426529,-0.599578261,-0.446083069,0.000008235,1,30.000000000,0.977494776,-87.972625732,0,4.683333333,0.000000000,0.000000000
129,1789618911690000,-0.227428436,-0.599575818,-0.446083069,0.000003100,1,30.000000000,0.977494776,-87.865814209,0,4.700000000,0.000000000,0.000000000
130,1789618911706000,-0.227426529,-0.599573493,-0.446083069,0.000003007,1,30.000000000,0.977494776,-87.758255005,0,4.716666667,0.000000000,0.000000000
131,1789618911722000,-0.227428436,-0.599570990,-0.446083069,0.000003147,1,30.000000000,0.977494776,-87.649948120,0,4.733333333,0.000000000,0.000000000
132,1789618911739000,-0.227426529,-0.599568665,-0.446090698,0.000008201,1,30.000000000,0.977494776,-87.540901184,0,4.750000000,0.000000000,0.000000000
133,1789618911756000,-0.228683472,-0.599006414,-0.369636536,0.076466560,1,30.000000000,0.977494776,-87.431106567,0,4.766666667,0.000000000,0.000000000
134,1789618911775000,-0.228683472,-0.599006653,-0.369628906,0.000007633,1,30.000000000,0.977494776,-87.320571899,0,4.783333333,0.000000000,0.000000000
135,1789618911789000,-0.224340439,-0.599006295,-0.402709961,0.033364926,1,30.000000000,0.977494776,-87.209297180,0,4.800000000,0.000000000,0.000000000
136,1789618911806000,-0.219997406,-0.599006295,-0.435791016,0.033364926,1,30.000000000,0.977494776,-87.097282410,0,4.816666667,0.000000000,0.000000000
137,1789618911823000,-0.215656281,-0.599006295,-0.468872070,0.033364676,1,30.000000000,0.977494776,-86.984527588,0,4.833333333,0.000000000,0.000000000
138,1789618911838000,-0.211322784,-0.599006295,-0.501960754,0.033371247,1,30.000000000,0.977494776,-86.871032715,0,4.850000000,0.000000000,0.000000000
139,1789618911856000,-0.206987381,-0.599006116,-0.535041809,0.033363931,1,30.000000000,0.977494776,-86.756797791,0,4.866666667,0.000000000,0.000000000
140,1789618911873000,-0.202657700,-0.599006295,-0.568122864,0.033363190,1,30.000000000,0.977494776,-86.641830444,0,4.883333333,0.000000000,0.000000000
141,1789618911889000,-0.198328018,-0.599006295,-0.601203918,0.033363190,1,30.000000000,0.977494776,-86.526130676,0,4.900000000,0.000000000,0.000000000
142,1789618911906000,-0.194000244,-0.599006236,-0.634284973,0.033362940,1,30.000000000,0.977494776,-86.409698486,0,4.916666667,0.000000000,0.000000000
143,1789618911922000,-0.189670563,-0.599006176,-0.667366028,0.033363190,1,30.000000000,0.977494717,-86.292533875,0,4.933333333,0.000000000,0.000000000
144,1789618911940000,-0.185344696,-0.599006116,-0.700454712,0.033370256,1,30.000000000,0.977494717,-86.174636841,0,4.950000000,0.000000000,0.000000000
145,1789618911957000,-0.181022644,-0.599006176,-0.733543396,0.033369765,1,30.000000000,0.977494717,-86.056007385,0,4.966666667,0.000000000,0.000000000
146,1789618911973000,-0.176702499,-0.599006176,-0.766632080,0.033369515,1,30.000000000,0.977494717,-85.936653137,0,4.983333333,0.000000000,0.000000000
147,1789618911991000,-0.172384262,-0.599006176,-0.799720764,0.033369269,1,30.000000000,0.977494717,-85.816574097,0,5.000000000,0.000000000,0.000000000
148,1789618912006000,-0.168067932,-0.599006176,-0.832809448,0.033369023,1,30.000000000,0.977494717,-85.695762634,0,5.016666667,0.000000000,0.000000000
149,1789618912022000,-0.163753510,-0.599006236,-0.865898132,0.033368774,1,30.000000000,0.977494717,-85.574226379,0,5.033333333,0.000000000,0.000000000
150,1789618912040000,-0.159442902,-0.599006176,-0.898994446,0.033375848,1,30.000000000,0.977494717,-85.451972961,0,5.050000000,0.000000000,0.000000000
151,1789618912057000,-0.155130386,-0.599006295,-0.932083130,0.033368528,1,30.000000000,0.977494717,-85.328994751,0,5.066666667,0.000000000,0.000000000
152,1789618912073000,-0.150823593,-0.599006295,-0.965164185,0.033360224,1,30.000000000,0.977494717,-85.205291748,0,5.083333333,0.000000000,0.000000000
153,1789618912088000,-0.146522522,-0.599006295,-0.998245239,0.033359487,1,30.000000000,0.977494717,-85.080871582,0,5.100000000,0.000000000,0.000000000
154,1789618912106000,-0.142223358,-0.599006295,-1.031333923,0.033366807,1,30.000000000,0.977494717,-84.955734253,0,5.116666667,0.000000000,0.000000000
155,1789618912123000,-0.137928009,-0.599006355,-1.064430237,0.033373881,1,30.000000000,0.977494717,-84.829879761,0,5.133333333,0.000000000,0.000000000
156,1789618912139000,-0.133630753,-0.599006176,-1.097518921,0.033366561,1,30.000000000,0.977494717,-84.703308105,0,5.150000000,0.000000000,0.000000000
157,1789618912158000,-0.129337311,-0.599006414,-1.130607605,0.033366069,1,30.000000000,0.977494717,-84.576019287,0,5.166666667,0.000000000,0.000000000
158,1789618912173000,-0.125049591,-0.599006295,-1.163696289,0.033365335,1,30.000000000,0.977494717,-84.448020935,0,5.183333333,0.000000000,0.000000000
159,1789618912189000,-0.120761871,-0.599006176,-1.196784973,0.033365335,1,30.000000000,0.977494717,-84.319305420,0,5.200000000,0.000000000,0.000000000
160,1789618912207000,-0.116477966,-0.599006236,-1.229873657,0.033364844,1,30.000000000,0.977494717,-84.189880371,0,5.216666667,0.000000000,0.000000000
161,1789618912222000,-0.112197876,-0.599006295,-1.262969971,0.033371922,1,30.000000000,0.977494717,-84.059745789,0,5.233333333,0.000000000,0.000000000
162,1789618912241000,-0.107919693,-0.599006176,-1.296051025,0.033356544,1,30.000000000,0.977494717,-83.928901672,0,5.250000000,0.000000000,0.000000000
163,1789618912258000,-0.103647232,-0.599006176,-1.329139709,0.033363376,1,30.000000000,0.977494717,-83.797348022,0,5.266666667,0.000000000,0.000000000
164,1789618912273000,-0.099376678,-0.599006176,-1.362228394,0.033363134,1,30.000000000,0.977494717,-83.665092468,0,5.283333333,0.000000000,0.000000000
165,1789618912289000,-0.095109940,-0.599006176,-1.395317078,0.033362642,1,30.000000000,0.977494717,-83.532127380,0,5.300000000,0.000000000,0.000000000
166,1789618912307000,-0.090850830,-0.599006295,-1.428405762,0.033361670,1,30.000000000,0.977494717,-83.398460388,0,5.316666667,0.000000000,0.000000000
167,1789618912322000,-0.086593628,-0.599006295,-1.461494446,0.033361427,1,30.000000000,0.977494717,-83.264091492,0,5.333333333,0.000000000,0.000000000
168,1789618912339000,-0.082340240,-0.599006295,-1.494590759,0.033368506,1,30.000000000,0.977494717,-83.129020691,0,5.350000000,0.000000000,0.000000000
169,1789618912356000,-0.078094482,-0.599006295,-1.527687073,0.033367537,1,30.000000000,0.977494717,-82.993247986,0,5.366666667,0.000000000,0.000000000
170,1789618912374000,-0.073850632,-0.599006176,-1.560775757,0.033359725,1,30.000000000,0.977494717,-82.856773376,0,5.383333333,0.000000000,0.000000000
171,1789618912389000,-0.069608688,-0.599006295,-1.593879700,0.033374619,1,30.000000000,0.977494776,-82.719604492,0,5.400000000,0.000000000,0.000000000
172,1789618912406000,-0.065378189,-0.599006295,-1.626976013,0.033365596,1,30.000000000,0.977494776,-82.581733704,0,5.416666667,0.000000000,0.000000000
173,1789618912423000,-0.061151505,-0.599006176,-1.660072327,0.033365116,1,30.000000000,0.977494776,-82.443168640,0,5.433333333,0.000000000,0.000000000
174,1789618912440000,-0.056930542,-0.599006295,-1.693176270,0.033371959,1,29.999998093,0.977494776,-82.303909302,0,5.450000000,0.000000000,0.000000000
175,1789618912457000,-0.052717209,-0.599006176,-1.726272583,0.033363424,1,29.999996185,0.977494776,-82.163955688,0,5.466666667,0.000000000,0.000000000
176,1789618912474000,-0.048509598,-0.599006295,-1.759368896,0.033362702,1,29.999994278,0.977494776,-82.023307800,0,5.483333333,0.000000000,0.000000000
177,1789618912491000,-0.044305801,-0.599006295,-1.792465210,0.033362221,1,29.999992371,0.977494776,-81.881973267,0,5.500000000,0.000000000,0.000000000
178,1789618912506000,-0.040115356,-0.599006295,-1.825553894,0.033352975,1,29.999990463,0.977494776,-81.739944458,0,5.516666667,0.000000000,0.000000000
179,1789618912523000,-0.035930634,-0.599006295,-1.858650208,0.033359826,1,29.999988556,0.977494776,-81.597229004,0,5.533333333,0.000000000,0.000000000
180,1789618912542000,-0.031757355,-0.599006295,-1.891754150,0.033365957,1,29.999986649,0.977494776,-81.453826904,0,5.550000000,0.000000000,0.000000000
