tick,local_x,local_y,local_z,drift_m,slip_m,on_floor,below_depth_m
1,-0.0000,-0.5990,0.5666,0.0000,0.0000,1,0.0000
2,-0.0000,-0.5606,0.6397,0.0826,0.0826,1,0.0000
3,-0.0000,-0.5987,0.7064,0.1398,0.0767,1,0.0000
4,-0.0000,-0.5692,0.7832,0.2187,0.0823,1,0.0000
5,-0.0000,-0.5979,0.8499,0.2833,0.0726,1,0.0000
6,-0.0000,-0.5781,0.9304,0.3644,0.0829,1,0.0000
7,-0.0000,-0.5999,0.9970,0.4304,0.0701,1,0.0000
8,-0.0000,-0.5865,1.0811,0.5147,0.0852,1,0.0000
9,-0.0000,-0.5989,1.1478,0.5812,0.0678,1,0.0000
10,-0.0000,-0.5938,1.2355,0.6690,0.0879,1,0.0000
11,-0.0000,-0.5990,1.3022,0.7356,0.0668,1,0.0000
12,-0.0000,-0.5997,1.3936,0.8270,0.0914,1,0.0000
13,-0.0000,-0.5990,1.4602,0.8936,0.0666,1,0.0000
14,-0.0000,-0.6040,1.5552,0.9886,0.0951,1,0.0040
15,-0.0000,-0.5990,1.6218,1.0552,0.0668,1,0.0000
16,-0.0000,-0.6069,1.7204,1.1538,0.0989,1,0.0069
17,-0.0000,-0.5990,1.7870,1.2204,0.0671,1,0.0000
18,-0.0000,-0.6083,1.8892,1.3226,0.1026,1,0.0083
19,-0.0000,-0.5990,1.9558,1.3892,0.0673,1,0.0000
20,-0.0000,-0.6087,2.0616,1.4950,0.1062,1,0.0087
21,-0.0000,-0.5990,2.1282,1.5616,0.0673,1,0.0000
22,-0.0000,-0.6082,2.2375,1.6710,0.1097,1,0.0082
23,-0.0000,-0.5990,2.3042,1.7376,0.0673,1,0.0000
24,-0.0000,-0.6070,2.4170,1.8505,0.1132,1,0.0070
25,-0.0000,-0.5990,2.4837,1.9171,0.0671,1,0.0000
26,0.0000,-0.6055,2.6001,2.0335,0.1166,1,0.0055
27,0.0000,-0.5990,2.5334,1.9668,0.0670,1,0.0000
28,0.0000,-0.6039,2.5201,1.9535,0.0142,1,0.0039
29,0.0000,-0.5990,2.4534,1.8868,0.0669,1,0.0000
30,0.0000,-0.6023,2.4435,1.8769,0.0104,1,0.0023
31,0.0000,-0.5990,2.3768,1.8102,0.0668,1,0.0000
32,0.0000,-0.6009,2.3705,1.8039,0.0066,1,0.0009
33,0.0000,-0.5990,2.3038,1.7372,0.0667,1,0.0000
34,0.0000,-0.5997,2.3010,1.7344,0.0029,1,0.0000
35,0.0000,-0.5990,2.2343,1.6677,0.0667,1,0.0000
36,0.0000,-0.5987,2.2350,1.6684,0.0007,1,0.0000
37,0.0000,-0.5990,2.1683,1.6017,0.0667,1,0.0000
38,-0.0000,-0.5980,2.1725,1.6059,0.0043,1,0.0000
39,-0.0000,-0.5990,2.1058,1.5392,0.0667,1,0.0000
40,-0.0000,-0.5976,2.1134,1.5468,0.0078,1,0.0000
41,-0.0000,-0.5990,2.0467,1.4801,0.0667,1,0.0000
42,-0.0000,-0.5975,2.0578,1.4912,0.0112,1,0.0000
43,-0.0000,-0.5990,1.9911,1.4245,0.0667,1,0.0000
44,-0.0000,-0.5975,2.0056,1.4390,0.0146,1,0.0000
45,-0.0000,-0.5990,1.9389,1.3723,0.0667,1,0.0000
46,-0.0000,-0.5977,1.9569,1.3903,0.0180,1,0.0000
47,-0.0000,-0.5990,1.8902,1.3236,0.0667,1,0.0000
48,0.0000,-0.5979,1.9116,1.3450,0.0214,1,0.0000
49,0.0000,-0.5990,1.8449,1.2783,0.0667,1,0.0000
50,-0.0000,-0.5982,1.8696,1.3031,0.0248,1,0.0000
51,-0.0000,-0.5990,1.8030,1.2364,0.0667,1,0.0000
52,0.0000,-0.5986,1.8311,1.2645,0.0282,1,0.0000
53,0.0000,-0.5990,1.7644,1.1978,0.0667,1,0.0000
54,-0.0000,-0.5989,1.7960,1.2294,0.0316,1,0.0000
55,-0.0000,-0.5990,1.7293,1.1627,0.0667,1,0.0000
56,-0.0000,-0.5991,1.7642,1.1976,0.0349,1,0.0000
57,-0.0000,-0.5990,1.6975,1.1309,0.0667,1,0.0000
58,-0.0000,-0.5994,1.7358,1.1692,0.0383,1,0.0000
59,-0.0000,-0.5990,1.6691,1.1025,0.0667,1,0.0000
60,0.0000,-0.5995,1.7108,1.1442,0.0416,1,0.0000
61,0.0000,-0.5990,1.6441,1.0775,0.0667,1,0.0000
62,-0.0000,-0.5996,1.6890,1.1225,0.0450,1,0.0000
63,-0.0000,-0.5990,1.6224,1.0558,0.0667,1,0.0000
64,-0.0000,-0.5997,1.6707,1.1041,0.0483,1,0.0000
65,-0.0000,-0.5990,1.6040,1.0374,0.0667,1,0.0000
66,-0.0000,-0.5997,1.6556,1.0890,0.0516,1,0.0000
67,-0.0000,-0.5990,1.5889,1.0223,0.0667,1,0.0000
68,-0.0000,-0.5997,1.6438,1.0772,0.0549,1,0.0000
69,-0.0000,-0.5990,1.5771,1.0105,0.0667,1,0.0000
70,-0.0000,-0.5997,1.6354,1.0688,0.0582,1,0.0000
71,-0.0000,-0.5990,1.5687,1.0021,0.0667,1,0.0000
72,-0.0000,-0.5997,1.6302,1.0636,0.0615,1,0.0000
73,-0.0000,-0.5990,1.5635,0.9969,0.0667,1,0.0000
74,-0.0000,-0.5996,1.6283,1.0617,0.0648,1,0.0000
75,-0.0000,-0.5990,1.5616,0.9950,0.0667,1,0.0000
76,-0.0000,-0.5996,1.6296,1.0630,0.0681,1,0.0000
77,-0.0000,-0.5990,1.5629,0.9963,0.0667,1,0.0000
78,-0.0000,-0.5995,1.6342,1.0676,0.0713,1,0.0000
79,-0.0000,-0.5990,1.5675,1.0009,0.0667,1,0.0000
80,0.0000,-0.5995,1.6421,1.0755,0.0745,1,0.0000
81,0.0000,-0.5990,1.5754,1.0088,0.0667,1,0.0000
82,0.0000,-0.5995,1.6531,1.0866,0.0778,1,0.0000
83,0.0000,-0.5990,1.5865,1.0199,0.0667,1,0.0000
84,0.0000,-0.5995,1.6674,1.1009,0.0810,1,0.0000
85,0.0000,-0.5990,1.6008,1.0342,0.0667,1,0.0000
86,0.0000,-0.5994,1.6850,1.1184,0.0842,1,0.0000
87,0.0000,-0.5990,1.6183,1.0517,0.0667,1,0.0000
88,0.0000,-0.5995,1.7057,1.1391,0.0874,1,0.0000
89,0.0000,-0.5990,1.6390,1.0724,0.0667,1,0.0000
90,0.0000,-0.5995,1.7296,1.1630,0.0906,1,0.0000
91,0.0000,-0.5990,1.6629,1.0963,0.0667,1,0.0000
92,0.0000,-0.5995,1.7566,1.1900,0.0938,1,0.0000
93,0.0000,-0.5990,1.6899,1.1233,0.0667,1,0.0000
94,0.0000,-0.5995,1.7869,1.2203,0.0969,1,0.0000
95,0.0000,-0.5990,1.7202,1.1536,0.0667,1,0.0000
96,0.0000,-0.5995,1.8202,1.2537,0.1001,1,0.0000
97,0.0000,-0.5990,1.7535,1.1870,0.0667,1,0.0000
98,0.0000,-0.5995,1.8568,1.2902,0.1032,1,0.0000
99,0.0000,-0.5990,1.7901,1.2235,0.0667,1,0.0000
100,0.0000,-0.5996,1.8964,1.3299,0.1064,1,0.0000
101,0.0000,-0.5990,1.8298,1.2632,0.0667,1,0.0000
102,0.0000,-0.5996,1.9392,1.3727,0.1095,1,0.0000
103,0.0000,-0.5990,1.8725,1.3060,0.0667,1,0.0000
104,0.0000,-0.5996,1.9851,1.4186,0.1126,1,0.0000
105,0.0000,-0.5990,1.9185,1.3519,0.0667,1,0.0000
106,0.0000,-0.5996,2.0342,1.4676,0.1157,1,0.0000
107,0.0000,-0.5990,1.9675,1.4009,0.0667,1,0.0000
108,0.0000,-0.5996,2.0863,1.5197,0.1188,1,0.0000
109,0.0000,-0.5990,2.0196,1.4530,0.0667,1,0.0000
110,0.0000,-0.5996,2.1415,1.5749,0.1219,1,0.0000
111,0.0000,-0.5990,2.0748,1.5082,0.0667,1,0.0000
112,0.0000,-0.5997,2.1997,1.6331,0.1250,1,0.0000
113,0.0000,-0.5990,2.1330,1.5664,0.0667,1,0.0000
114,0.0000,-0.5997,2.2610,1.6944,0.1280,1,0.0000
115,0.0000,-0.5990,2.1943,1.6278,0.0667,1,0.0000
116,0.0000,-0.5997,2.3254,1.7588,0.1311,1,0.0000
117,0.0000,-0.5990,2.2587,1.6921,0.0667,1,0.0000
118,0.0000,-0.5997,2.3928,1.8262,0.1341,1,0.0000
119,0.0000,-0.5990,2.3261,1.7595,0.0667,1,0.0000
120,0.0000,-0.5997,2.4633,1.8967,0.1371,1,0.0000
121,0.0000,-0.5990,2.3966,1.8300,0.0667,1,0.0000
122,0.0000,-0.5997,2.5367,1.9702,0.1402,1,0.0000
123,0.0000,-0.5990,2.4700,1.9035,0.0667,1,0.0000
124,0.0000,-0.5997,2.6132,2.0466,0.1432,1,0.0000
125,0.0000,-0.5990,2.5465,1.9799,0.0667,1,0.0000
126,0.0000,-0.5997,2.6927,2.1261,0.1462,1,0.0000
127,0.0000,-0.5990,2.6260,2.0594,0.0667,1,0.0000
128,0.0000,-0.5997,2.7752,2.2086,0.1492,1,0.0000
129,0.0000,-0.5990,2.7085,2.1419,0.0667,1,0.0000
130,0.0000,-0.5997,2.8606,2.2940,0.1522,1,0.0000
131,0.0000,-0.5990,2.7939,2.2274,0.0667,1,0.0000
132,0.0000,-0.5997,2.9491,2.3825,0.1551,1,0.0000
133,0.0000,-0.5990,2.8824,2.3158,0.0667,1,0.0000
134,0.0000,-0.5997,3.0405,2.4739,0.1581,1,0.0000
135,0.0000,-0.5990,2.9738,2.4072,0.0667,1,0.0000
136,0.0000,-0.5998,3.1348,2.5682,0.1610,1,0.0000
137,0.0000,-0.5990,3.0681,2.5015,0.0667,1,0.0000
138,0.0000,-0.5998,3.2321,2.6655,0.1640,1,0.0000
139,0.0000,-0.5990,3.1654,2.5988,0.0667,1,0.0000
140,0.0000,-0.5998,3.3323,2.7657,0.1669,1,0.0000
141,0.0000,-0.5990,3.2656,2.6990,0.0667,1,0.0000
142,0.0000,-0.5998,3.4354,2.8688,0.1698,1,0.0000
143,0.0000,-0.5990,3.3687,2.8021,0.0667,1,0.0000
144,-0.0000,-0.5998,3.5415,2.9749,0.1727,1,0.0000
145,-0.0000,-0.5990,3.4748,2.9082,0.0667,1,0.0000
146,-0.0000,-0.5998,3.6504,3.0838,0.1756,1,0.0000
147,-0.0000,-0.5990,3.5837,3.0172,0.0667,1,0.0000
148,-0.0000,-0.5998,3.7623,3.1957,0.1785,1,0.0000
149,-0.0000,-0.5990,3.6956,3.1290,0.0667,1,0.0000
150,-0.0000,-0.5998,3.8770,3.3104,0.1814,1,0.0000
151,-0.0000,-0.5990,3.8103,3.2437,0.0667,1,0.0000
152,-0.0000,-0.5998,3.9946,3.4280,0.1843,1,0.0000
153,-0.0000,-0.5991,3.9279,3.3613,0.0667,1,0.0000
154,-0.0000,-0.5999,4.1151,3.5485,0.1872,1,0.0000
155,-0.0000,-0.6046,4.0491,3.4826,0.0661,1,0.0046
156,-0.0000,-0.5945,4.2425,3.6759,0.1936,1,0.0000
157,-0.0000,-0.6604,4.1756,3.6095,0.0939,1,0.0604
158,-0.0000,-0.6322,4.3958,3.8293,0.2220,1,0.0322
159,-0.0000,-0.6403,4.3291,3.7627,0.0672,0,0.0403
160,0.0000,-0.6520,4.5248,3.9585,0.1960,0,0.0520
161,0.0000,-0.6656,4.4581,3.8920,0.0681,0,0.0656
162,0.0000,-0.6827,4.6566,4.0908,0.1992,0,0.0827
163,0.0000,-0.7017,4.5898,4.0246,0.0694,0,0.1017
164,0.0000,-0.7243,4.7911,4.2264,0.2026,0,0.1243
165,0.0000,-0.7488,4.7244,4.1605,0.0711,0,0.1488
166,0.0000,-0.7768,4.9285,4.3655,0.2060,0,0.1768
167,0.0000,-0.8067,4.8617,4.3001,0.0732,0,0.2067
168,0.0000,-0.8402,5.0686,4.5085,0.2096,0,0.2402
169,0.0000,-0.8756,5.0018,4.4438,0.0756,0,0.2756
170,0.0000,-0.9145,5.2114,4.6556,0.2132,0,0.3145
171,0.0000,-0.9553,5.1446,4.5919,0.0783,0,0.3553
172,0.0000,-0.9941,5.3571,4.8067,0.2159,1,0.3941
173,0.0000,-0.9939,5.2904,4.7403,0.0667,1,0.3939
174,0.0000,-0.9946,5.5057,4.9549,0.2153,1,0.3946
175,0.0000,-0.9944,5.4390,4.8885,0.0667,1,0.3944
176,0.0000,-0.9951,5.6571,5.1059,0.2181,1,0.3951
177,0.0000,-0.9949,5.5905,5.0394,0.0667,1,0.3949
178,0.0000,-0.9956,5.8113,5.2597,0.2208,1,0.3956
179,0.0000,-0.9954,5.7446,5.1932,0.0667,1,0.3954
180,0.0000,-0.9962,5.9682,5.4162,0.2236,1,0.3962
181,0.0000,-0.9959,5.9015,5.3497,0.0667,1,0.3959
182,0.0000,-0.9967,6.1278,5.5754,0.2263,1,0.3967
183,0.0000,-0.9965,6.0612,5.5089,0.0667,1,0.3965
184,0.0000,-0.9972,6.2902,5.7374,0.2290,1,0.3972
185,0.0000,-0.9970,6.2235,5.6709,0.0667,1,0.3970
186,0.0000,-0.9978,6.4553,5.9022,0.2317,1,0.3978
187,0.0000,-0.9975,6.3886,5.8356,0.0667,1,0.3975
188,0.0000,-0.9983,6.6231,6.0696,0.2345,1,0.3983
189,0.0000,-0.9981,6.5564,6.0031,0.0667,1,0.3981
190,0.0000,-0.9989,6.7935,6.2398,0.2372,1,0.3989
191,0.0000,-0.9986,6.7269,6.1732,0.0667,1,0.3986
192,0.0000,-0.9994,6.9667,6.4126,0.2398,1,0.3994
193,0.0000,-0.9992,6.9000,6.3461,0.0667,1,0.3992
194,0.0000,-1.0000,7.1426,6.5882,0.2425,1,0.4000
195,0.0000,-0.9998,7.0759,6.5216,0.0667,1,0.3998
196,0.0000,-1.0006,7.3211,6.7664,0.2452,1,0.4006
197,0.0000,-1.0004,7.2544,6.6999,0.0667,1,0.4004
198,0.0000,-1.0012,7.5023,6.9473,0.2479,1,0.4012
199,0.0000,-1.0010,7.4356,6.8808,0.0667,1,0.4010
200,0.0000,-1.0018,7.6861,7.1309,0.2505,1,0.4018
201,0.0000,-1.0016,7.6194,7.0643,0.0667,1,0.4016
202,0.0004,-0.9771,7.8665,7.3097,0.2482,1,0.3771
203,0.0004,-0.9771,7.7998,7.2431,0.0667,1,0.3771
204,0.0009,-0.9283,8.0418,7.4824,0.2468,1,0.3283
205,0.0009,-0.9289,7.9751,7.4159,0.0667,1,0.3289
206,0.0012,-0.8793,8.2185,7.6570,0.2484,1,0.2793
207,0.0012,-0.8804,8.1518,7.5905,0.0667,1,0.2804
208,0.0014,-0.8297,8.3967,7.8335,0.2501,1,0.2297
209,0.0014,-0.8313,8.3301,7.7670,0.0666,1,0.2313
210,0.0015,-0.7789,8.5764,8.0119,0.2519,1,0.1789
211,0.0015,-0.7811,8.5098,7.9453,0.0666,1,0.1811
212,0.0016,-0.7266,8.7577,8.1921,0.2538,1,0.1266
213,0.0016,-0.7292,8.6912,8.1256,0.0666,1,0.1292
214,0.0016,-0.6721,8.9406,8.3743,0.2559,1,0.0721
215,0.0016,-0.6752,8.8741,8.3078,0.0666,1,0.0752
216,0.0016,-0.6148,9.1250,8.5584,0.2581,1,0.0148
217,0.0016,-0.6185,9.0585,8.4919,0.0666,1,0.0185
218,0.0016,-0.5543,9.3109,8.7444,0.2604,1,0.0000
219,0.0016,-0.5586,9.2445,8.6780,0.0665,1,0.0000
220,0.0016,-0.4902,9.4983,8.9324,0.2628,1,0.0000
221,0.0016,-0.4950,9.4320,8.8660,0.0665,1,0.0000
222,0.0016,-0.4222,9.6871,9.1223,0.2653,1,0.0000
223,0.0016,-0.4276,9.6209,9.0559,0.0665,1,0.0000
224,0.0015,-0.3501,9.8774,9.3141,0.2679,1,0.0000
225,0.0015,-0.3560,9.8112,9.2478,0.0664,1,0.0000
226,0.0015,-0.2736,10.0689,9.5079,0.2705,1,0.0000
227,0.0015,-0.2800,10.0029,9.4417,0.0664,1,0.0000
228,0.0015,-0.1928,10.2617,9.7036,0.2732,1,0.0000
229,0.0015,-0.1997,10.1958,9.6375,0.0663,1,0.0000
230,0.0015,-0.1075,10.4557,9.9013,0.2758,1,0.0000
231,0.0015,-0.1150,10.3899,9.8352,0.0662,1,0.0000
232,0.0014,-0.0178,10.6508,10.1009,0.2784,1,0.0000
233,0.0014,-0.0258,10.5851,10.0349,0.0662,1,0.0000
234,0.0014,0.0764,10.8470,10.3025,0.2811,1,0.0000
235,0.0014,0.0677,10.7814,10.2366,0.0661,1,0.0000
236,0.0014,0.1749,11.0441,10.5061,0.2837,1,0.0000
237,0.0014,0.1657,10.9788,10.4402,0.0660,1,0.0000
238,0.0012,0.2486,11.2437,10.7107,0.2776,1,0.0000
239,0.0012,0.2390,11.1784,10.6449,0.0660,1,0.0000
240,0.0010,0.2807,11.4469,10.9158,0.2717,1,0.0000
241,0.0010,0.2709,11.3817,10.8500,0.0659,1,0.0000
242,0.0008,0.2786,11.6535,11.1216,0.2719,1,0.0000
243,0.0008,0.2688,11.5883,11.0558,0.0659,1,0.0000
244,0.0006,0.2510,11.8627,11.3280,0.2750,1,0.0000
245,0.0006,0.2413,11.7975,11.2623,0.0659,1,0.0000
246,0.0004,0.2066,12.0737,11.5353,0.2784,1,0.0000
247,0.0004,0.1970,12.0085,11.4696,0.0660,1,0.0000
248,0.0003,0.1531,12.2860,11.7436,0.2810,1,0.0000
249,0.0003,0.1436,12.2207,11.6778,0.0660,1,0.0000
250,0.0002,0.0968,12.4992,11.9528,0.2823,1,0.0000
251,0.0001,0.0875,12.4338,11.8871,0.0660,1,0.0000
252,0.0001,0.0423,12.7129,12.1632,0.2827,1,0.0000
253,0.0001,0.0332,12.6475,12.0974,0.0660,1,0.0000
254,0.0000,-0.0073,12.9272,12.3747,0.2826,1,0.0000
255,0.0000,-0.0163,12.8617,12.3090,0.0660,1,0.0000
256,-0.0000,-0.0504,13.1421,12.5874,0.2824,1,0.0000
257,-0.0000,-0.0593,13.0766,12.5217,0.0661,1,0.0000
258,-0.0000,-0.0866,13.3576,12.8013,0.2823,1,0.0000
259,-0.0001,-0.0955,13.2922,12.7356,0.0661,1,0.0000
260,-0.0001,-0.1164,13.5740,13.0164,0.2826,1,0.0000
261,-0.0001,-0.1252,13.5085,12.9506,0.0661,1,0.0000
262,-0.0001,-0.1405,13.7912,13.2326,0.2831,1,0.0000
263,-0.0001,-0.1494,13.7257,13.1668,0.0661,1,0.0000
264,-0.0001,-0.1604,14.0094,13.4499,0.2838,1,0.0000
265,-0.0001,-0.1692,13.9439,13.3842,0.0661,1,0.0000
266,-0.0001,-0.1771,14.2285,13.6684,0.2847,1,0.0000
267,-0.0001,-0.1860,14.1630,13.6027,0.0661,1,0.0000
268,-0.0002,-0.2009,14.4489,13.8880,0.2863,1,0.0000
269,-0.0002,-0.2098,14.3834,13.8223,0.0661,1,0.0000
270,-0.0004,-0.2595,14.6713,14.1088,0.2922,1,0.0000
271,-0.0004,-0.2682,14.6058,14.0431,0.0661,1,0.0000
272,-0.0006,-0.3531,14.8953,14.3308,0.3017,1,0.0000
273,-0.0006,-0.3614,14.8297,14.2651,0.0661,1,0.0000
274,-0.0009,-0.4817,15.1200,14.5539,0.3143,1,0.0000
275,-0.0009,-0.4895,15.0543,14.4881,0.0662,1,0.0000
276,-0.0013,-0.6391,15.3448,14.7783,0.3268,1,0.0391
277,-0.0013,-0.6462,15.2789,14.7124,0.0663,1,0.0462
278,-0.0015,-0.8153,15.5691,15.0040,0.3359,1,0.2153
279,-0.0015,-0.8216,15.5030,14.9381,0.0664,1,0.2216
280,-0.0017,-1.0020,15.7926,15.2314,0.3412,1,0.4020
281,-0.0017,-1.0075,15.7264,15.1653,0.0664,1,0.4075
282,-0.0019,-1.1927,16.0156,15.4604,0.3434,1,0.5927
283,-0.0019,-1.1974,15.9492,15.3943,0.0665,1,0.5974
284,-0.0019,-1.3833,16.2382,15.6912,0.3436,1,0.7833
285,-0.0019,-1.3872,16.1718,15.6251,0.0666,1,0.7872
286,-0.0018,-1.5716,16.4608,15.9239,0.3428,1,0.9716
287,-0.0018,-1.5747,16.3943,15.8577,0.0666,1,0.9747
288,-0.0016,-1.7567,16.6835,16.1585,0.3418,1,1.1567
289,-0.0016,-1.7592,16.6170,16.0922,0.0666,1,1.1592
290,-0.0014,-1.9393,16.9066,16.3949,0.3411,1,1.3393
291,-0.0014,-1.9411,16.8400,16.3287,0.0666,1,1.3411
292,-0.0012,-2.1207,17.1301,16.6333,0.3412,1,1.5207
293,-0.0012,-2.1218,17.0635,16.5670,0.0667,1,1.5218
294,-0.0009,-2.3024,17.3539,16.8735,0.3420,1,1.7024
295,-0.0009,-2.3029,17.2872,16.8072,0.0667,1,1.7029
296,-0.0007,-2.4862,17.5778,17.1156,0.3436,1,1.8862
297,-0.0007,-2.4861,17.5111,17.0493,0.0667,1,1.8861
298,-0.0005,-2.6678,17.8025,17.3596,0.3434,1,2.0678
299,-0.0005,-2.6671,17.7358,17.2933,0.0667,1,2.0671
300,0.0000,-2.8071,18.0331,17.6055,0.3286,1,2.2071
301,0.0000,-2.8060,17.9664,17.5392,0.0667,1,2.2060
302,0.0004,-2.9333,18.2661,17.8528,0.3257,1,2.3333
303,0.0004,-2.9318,18.1995,17.7866,0.0666,1,2.3318
304,0.0007,-3.0609,18.4998,18.1014,0.3269,1,2.4609
305,0.0007,-3.0590,18.4332,18.0352,0.0666,1,2.4590
306,0.0009,-3.1892,18.7338,18.3509,0.3276,1,2.5892
307,0.0009,-3.1868,18.6672,18.2847,0.0666,1,2.5868
308,0.0010,-3.3150,18.9672,18.5999,0.3262,1,2.7150
309,0.0010,-3.3121,18.9006,18.5337,0.0666,1,2.7121
310,0.0011,-3.4385,19.2001,18.8486,0.3250,1,2.8385
311,0.0011,-3.4351,19.1336,18.7824,0.0666,1,2.8351
312,0.0009,-3.5756,19.4319,19.0987,0.3298,1,2.9756
313,0.0009,-3.5716,19.3655,19.0325,0.0665,1,2.9716
314,0.0004,-3.7333,19.6625,19.3515,0.3382,1,3.1333
315,0.0004,-3.7287,19.5962,19.2853,0.0665,1,3.1287
316,-0.0002,-3.9090,19.8926,19.6074,0.3469,1,3.3090
317,-0.0002,-3.9037,19.8263,19.5412,0.0665,1,3.3037
318,-0.0007,-4.0996,20.1226,19.8668,0.3552,1,3.4996
319,-0.0007,-4.0936,20.0564,19.8007,0.0664,1,3.4936
320,-0.0013,-4.3025,20.3531,20.1301,0.3628,1,3.7025
321,-0.0013,-4.2958,20.2871,20.0640,0.0663,1,3.6958
322,-0.0018,-4.5153,20.5844,20.3973,0.3696,1,3.9153
323,-0.0018,-4.5078,20.5186,20.3313,0.0662,1,3.9078
324,-0.0021,-4.7363,20.8169,20.6686,0.3757,1,4.1363
325,-0.0021,-4.7282,20.7513,20.6027,0.0662,1,4.1282
326,-0.0024,-4.9646,21.0505,20.9440,0.3814,1,4.3646
327,-0.0024,-4.9557,20.9851,20.8781,0.0661,1,4.3557
328,-0.0025,-5.1994,21.2853,21.2233,0.3867,1,4.5994
329,-0.0025,-5.1898,21.2201,21.1575,0.0660,1,4.5898
330,-0.0022,-5.3899,21.5322,21.5060,0.3707,1,4.7899
331,-0.0022,-5.3798,21.4671,21.4403,0.0659,1,4.7798
332,-0.0013,-5.5142,21.7966,21.7915,0.3559,1,4.9142
333,-0.0013,-5.5037,21.7316,21.7259,0.0658,1,4.9037
334,-0.0001,-5.5768,22.0779,22.0798,0.3540,1,4.9768
335,-0.0001,-5.5662,22.0130,22.0141,0.0658,1,4.9662
336,0.0013,-5.5815,22.3753,22.3706,0.3626,1,4.9815
337,0.0013,-5.5709,22.3103,22.3049,0.0658,1,4.9709
338,0.0027,-5.5323,22.6871,22.6640,0.3788,1,4.9323
339,0.0027,-5.5218,22.6222,22.5983,0.0658,1,4.9218
340,0.0039,-5.4443,23.0097,22.9602,0.3952,1,4.8443
341,0.0039,-5.4340,22.9447,22.8945,0.0658,1,4.8340
342,0.0047,-5.3372,23.3385,23.2596,0.4055,1,4.7372
343,0.0046,-5.3271,23.2734,23.1938,0.0659,1,4.7271
344,0.0050,-5.2264,23.6703,23.5626,0.4095,1,4.6264
345,0.0050,-5.2165,23.6051,23.4967,0.0659,1,4.6165
346,0.0049,-5.1229,24.0033,23.8693,0.4090,1,4.5229
347,0.0049,-5.1132,23.9381,23.8034,0.0659,1,4.5132
348,0.0045,-5.0334,24.3365,24.1801,0.4064,1,4.4334
349,0.0045,-5.0240,24.2713,24.1141,0.0660,1,4.4240
350,0.0039,-4.9612,24.6699,24.4949,0.4036,1,4.3612
351,0.0039,-4.9518,24.6046,24.4290,0.0660,1,4.3518
352,0.0058,-4.8396,25.0104,24.8089,0.4210,1,4.2396
353,0.0058,-4.8305,24.9450,24.7429,0.0660,1,4.2305
354,0.0066,-4.5235,25.3694,25.1114,0.5238,1,3.9235
355,0.0066,-4.5151,25.3038,25.0453,0.0661,1,3.9151
356,0.0069,-4.2172,25.7252,25.4174,0.5161,1,3.6172
357,0.0069,-4.2096,25.6594,25.3512,0.0662,1,3.6096
358,0.0070,-3.9176,26.0787,25.7270,0.5110,1,3.3176
359,0.0070,-3.9108,26.0127,25.6607,0.0663,1,3.3108
360,0.0069,-3.6209,26.4306,26.0400,0.5087,1,3.0209
361,0.0069,-3.6095,26.3660,25.9744,0.0657,1,3.0095
362,0.0067,-3.3095,26.7860,26.3592,0.5162,1,2.7095
363,0.0067,-3.2954,26.7229,26.2950,0.0646,1,2.6954
364,0.0065,-2.9890,27.1424,26.6830,0.5194,1,2.3890
365,0.0065,-2.9756,27.0791,26.6188,0.0647,1,2.3756
366,0.0063,-2.6604,27.4978,27.0100,0.5241,1,2.0604
367,0.0063,-2.6477,27.4343,26.9457,0.0647,1,2.0477
368,0.0061,-2.3211,27.8522,27.3399,0.5304,1,1.7211
369,0.0061,-2.3091,27.7886,27.2756,0.0648,1,1.7091
370,0.0059,-1.9693,28.2054,27.6728,0.5378,1,1.3693
371,0.0059,-1.9580,28.1416,27.6085,0.0648,1,1.3580
372,0.0057,-1.6039,28.5571,28.0086,0.5459,1,1.0039
373,0.0057,-1.5934,28.4932,27.9443,0.0648,1,0.9934
374,0.0054,-1.2245,28.9069,28.3472,0.5543,1,0.6245
375,0.0054,-1.2147,28.8428,28.2829,0.0649,1,0.6147
376,0.0052,-0.8309,29.2544,28.6888,0.5628,1,0.2309
377,0.0052,-0.8219,29.1902,28.6245,0.0649,1,0.2219
378,0.0046,-0.5146,29.5993,29.0328,0.5116,1,0.0000
379,0.0046,-0.5061,29.5350,28.9685,0.0649,1,0.0000
380,0.0035,-0.3367,29.9445,29.3791,0.4432,1,0.0000
381,0.0035,-0.3286,29.8802,29.3149,0.0649,1,0.0000
382,0.0024,-0.2704,30.2924,29.7276,0.4163,1,0.0000
383,0.0024,-0.2623,30.2281,29.6634,0.0649,1,0.0000
384,0.0013,-0.2853,30.6433,30.0783,0.4158,1,0.0000
385,0.0013,-0.2772,30.5789,30.0141,0.0649,1,0.0000
386,0.0004,-0.3520,30.9967,30.4311,0.4244,1,0.0000
387,0.0004,-0.3437,30.9324,30.3668,0.0649,1,0.0000
388,-0.0004,-0.4450,31.3522,30.7860,0.4319,1,0.0000
389,-0.0003,-0.4364,31.2879,30.7217,0.0649,1,0.0000
390,-0.0008,-0.5440,31.7095,31.1430,0.4351,1,0.0000
391,-0.0008,-0.5352,31.6452,31.0787,0.0649,1,0.0000
392,0.0995,-0.6301,32.0674,31.5010,0.4442,1,0.0301
393,0.0995,-0.6212,32.0031,31.4367,0.0649,1,0.0212
394,0.2918,-0.6957,32.4249,31.8598,0.4695,1,0.0957
395,0.2917,-0.6866,32.3607,31.7956,0.0649,1,0.0866
