tick,local_x,local_y,local_z,drift_m,slip_m,on_bus_support,below_depth_m
88,-0.0000,-0.5990,-1.2384,1.8022,0.2176,1,0.0000
89,-0.0000,-0.5995,-1.1510,1.7148,0.0874,1,0.0000
90,-0.0000,-0.5990,-1.3718,1.9356,0.2208,1,0.0000
91,-0.0000,-0.5995,-1.2812,1.8450,0.0906,1,0.0000
92,-0.0000,-0.5990,-1.5052,2.0690,0.2240,1,0.0000
93,-0.0000,-0.5995,-1.4114,1.9752,0.0938,1,0.0000
94,-0.0000,-0.5990,-1.6386,2.2024,0.2271,1,0.0000
95,-0.0000,-0.5995,-1.5416,2.1055,0.0969,1,0.0000
96,-0.0000,-0.5990,-1.7719,2.3358,0.2303,1,0.0000
97,-0.0000,-0.5995,-1.6719,2.2357,0.1001,1,0.0000
98,-0.0000,-0.5990,-1.9053,2.4692,0.2335,1,0.0000
99,-0.0000,-0.5995,-1.8021,2.3659,0.1032,1,0.0000
100,-0.0000,-0.5990,-2.0387,2.6026,0.2366,1,0.0000
101,-0.0000,-0.5996,-1.9323,2.4962,0.1064,1,0.0000
102,-0.0000,-0.5990,-2.1721,2.7359,0.2398,1,0.0000
103,-0.0000,-0.5996,-2.0626,2.6264,0.1095,1,0.0000
104,-0.0000,-0.5990,-2.3055,2.8693,0.2429,1,0.0000
105,-0.0000,-0.5996,-2.1929,2.7567,0.1126,1,0.0000
106,-0.0000,-0.5990,-2.4389,3.0027,0.2460,1,0.0000
107,-0.0000,-0.5996,-2.3232,2.8870,0.1157,1,0.0000
108,-0.0000,-0.5990,-2.5723,3.1361,0.2491,1,0.0000
109,-0.0000,-0.5996,-2.3201,2.8840,0.2521,1,0.0000
110,-0.0000,-0.5990,-2.4390,3.0028,0.1189,1,0.0000
111,-0.0000,-0.5996,-2.1838,2.7476,0.2552,1,0.0000
112,-0.0000,-0.5990,-2.3057,2.8695,0.1219,1,0.0000
113,-0.0000,-0.5997,-2.0474,2.6113,0.2583,1,0.0000
114,-0.0000,-0.5990,-2.1724,2.7363,0.1250,1,0.0000
115,-0.0000,-0.5997,-1.9111,2.4749,0.2613,1,0.0000
116,-0.0000,-0.5990,-2.0392,2.6030,0.1281,1,0.0000
117,-0.0000,-0.5997,-1.7748,2.3386,0.2644,1,0.0000
118,-0.0000,-0.5990,-1.9059,2.4697,0.1311,1,0.0000
119,-0.0000,-0.5997,-1.6384,2.2023,0.2674,1,0.0000
120,-0.0000,-0.5990,-1.7726,2.3364,0.1342,1,0.0000
121,-0.0000,-0.5997,-1.5021,2.0660,0.2705,1,0.0000
122,-0.0000,-0.5990,-1.6393,2.2032,0.1372,1,0.0000
123,-0.0000,-0.5997,-1.3658,1.9297,0.2735,1,0.0000
124,-0.0000,-0.5990,-1.5061,2.0699,0.1402,1,0.0000
125,-0.0000,-0.5997,-1.2295,1.7934,0.2765,1,0.0000
126,-0.0000,-0.5990,-1.3728,1.9366,0.1432,1,0.0000
127,-0.0000,-0.5997,-1.0933,1.6571,0.2795,1,0.0000
128,-0.0000,-0.5990,-1.2395,1.8033,0.1462,1,0.0000
129,-0.0000,-0.5997,-0.9570,1.5208,0.2825,1,0.0000
130,-0.0000,-0.5990,-1.1062,1.6701,0.1492,1,0.0000
131,-0.0000,-0.5997,-0.8208,1.3846,0.2855,1,0.0000
132,-0.0000,-0.5990,-0.9730,1.5368,0.1522,1,0.0000
133,-0.0000,-0.5997,-0.6845,1.2483,0.2885,1,0.0000
134,-0.0000,-0.5990,-0.8397,1.4035,0.1552,1,0.0000
135,-0.0000,-0.5997,-0.5483,1.1121,0.2914,1,0.0000
136,-0.0000,-0.5990,-0.7064,1.2702,0.1581,1,0.0000
137,-0.0000,-0.5998,-0.4120,0.9759,0.2944,1,0.0000
138,-0.0000,-0.5990,-0.5731,1.1370,0.1611,1,0.0000
139,-0.0000,-0.5998,-0.2758,0.8397,0.2973,1,0.0000
140,-0.0000,-0.5990,-0.4399,1.0037,0.1640,1,0.0000
141,-0.0000,-0.5998,-0.1396,0.7035,0.3002,1,0.0000
142,-0.0000,-0.5990,-0.3066,0.8704,0.1670,1,0.0000
143,-0.0000,-0.5998,-0.0034,0.5673,0.3032,1,0.0000
144,-0.0000,-0.5990,-0.1733,0.7371,0.1699,1,0.0000
145,-0.0000,-0.5998,0.1328,0.4311,0.3061,1,0.0000
146,-0.0000,-0.5990,-0.0400,0.6039,0.1728,1,0.0000
147,-0.0000,-0.5998,0.2689,0.2949,0.3090,1,0.0000
148,-0.0000,-0.5990,0.0932,0.4706,0.1757,1,0.0000
149,-0.0000,-0.5998,0.4051,0.1587,0.3119,1,0.0000
150,-0.0000,-0.5990,0.2265,0.3373,0.1786,1,0.0000
151,-0.0000,-0.5998,0.5413,0.0226,0.3148,1,0.0000
152,-0.0000,-0.5990,0.3598,0.2040,0.1815,1,0.0000
153,-0.0000,-0.5998,0.6774,0.1136,0.3176,1,0.0000
154,-0.0000,-0.5990,0.4931,0.0708,0.1844,1,0.0000
155,-0.0000,-0.5998,0.8136,0.2497,0.3205,1,0.0000
156,-0.0000,-0.5990,0.6263,0.0625,0.1872,1,0.0000
157,-0.0000,-0.5999,0.9497,0.3859,0.3234,1,0.0000
158,-0.0000,-0.5990,0.7596,0.1958,0.1901,1,0.0000
159,-0.0000,-0.5999,1.0858,0.5220,0.3262,1,0.0000
160,-0.0000,-0.5990,0.8929,0.3291,0.1929,1,0.0000
161,-0.0000,-0.5999,1.2219,0.6581,0.3290,1,0.0000
162,-0.0000,-0.5990,1.0262,0.4623,0.1958,1,0.0000
163,-0.0000,-0.5999,1.3580,0.7942,0.3319,1,0.0000
164,-0.0000,-0.5990,1.1594,0.5956,0.1986,1,0.0000
165,-0.0000,-0.5999,1.4941,0.9303,0.3347,1,0.0000
166,-0.0000,-0.5990,1.2927,0.7289,0.2014,1,0.0000
167,-0.0000,-0.5999,1.6302,1.0664,0.3375,1,0.0000
168,-0.0000,-0.5990,1.4260,0.8622,0.2042,1,0.0000
169,-0.0000,-0.5999,1.7663,1.2024,0.3403,1,0.0000
170,-0.0000,-0.5990,1.5593,0.9954,0.2070,1,0.0000
171,-0.0000,-0.5999,1.9023,1.3385,0.3431,1,0.0000
172,-0.0000,-0.5990,1.6925,1.1287,0.2098,1,0.0000
173,-0.0000,-0.5999,2.0384,1.4746,0.3459,1,0.0000
174,-0.0000,-0.5990,1.8258,1.2620,0.2126,1,0.0000
175,-0.0000,-0.5999,2.1744,1.6106,0.3486,1,0.0000
176,-0.0000,-0.5990,1.9591,1.3953,0.2153,1,0.0000
177,-0.0000,-0.5999,2.3105,1.7466,0.3514,1,0.0000
178,-0.0000,-0.5990,2.0924,1.5285,0.2181,1,0.0000
179,-0.0000,-0.6000,2.4465,1.8827,0.3541,1,0.0000
180,-0.0000,-0.5990,2.2256,1.6618,0.2209,1,0.0000
181,-0.0000,-0.6000,2.5825,2.0187,0.3569,1,0.0000
182,-0.0000,-0.5990,2.2256,1.6617,0.3569,1,0.0000
183,-0.0000,-0.6000,2.4519,1.8880,0.2263,1,0.0000
184,-0.0000,-0.5990,2.0922,1.5284,0.3597,1,0.0000
185,-0.0000,-0.6000,2.3212,1.7574,0.2290,1,0.0000
186,-0.0000,-0.5990,1.9588,1.3950,0.3624,1,0.0000
187,-0.0000,-0.6000,2.1905,1.6267,0.2317,1,0.0000
