tick,local_x,local_y,local_z,drift_m,slip_m,on_bus_support,below_depth_m
78,0.0000,-0.5993,-0.6374,1.2012,0.0667,1,0.0000
79,0.0000,-0.5993,-0.7024,1.2663,0.0651,1,0.0000
80,0.0000,-0.5993,-0.7691,1.3330,0.0667,1,0.0000
81,0.0000,-0.5993,-0.8342,1.3980,0.0651,1,0.0000
82,0.0000,-0.5993,-0.9009,1.4647,0.0667,1,0.0000
83,0.0000,-0.5992,-0.9660,1.5298,0.0651,1,0.0000
84,0.0000,-0.5992,-1.0327,1.5965,0.0667,1,0.0000
85,0.0000,-0.5992,-1.0978,1.6616,0.0651,1,0.0000
86,0.0000,-0.5992,-1.1644,1.7283,0.0667,1,0.0000
87,0.0000,-0.5992,-1.2295,1.7934,0.0651,1,0.0000
88,0.0000,-0.5992,-1.2962,1.8601,0.0667,1,0.0000
89,0.0000,-0.5992,-1.3613,1.9252,0.0651,1,0.0000
90,0.0000,-0.5992,-1.4280,1.9919,0.0667,1,0.0000
91,0.0000,-0.5992,-1.4931,2.0570,0.0651,1,0.0000
92,0.0000,-0.5992,-1.5598,2.1236,0.0667,1,0.0000
93,0.0000,-0.5992,-1.6249,2.1887,0.0651,1,0.0000
94,0.0000,-0.5992,-1.6916,2.2554,0.0667,1,0.0000
95,0.0000,-0.5993,-1.7567,2.3206,0.0651,1,0.0000
96,0.0000,-0.5993,-1.8234,2.3872,0.0667,1,0.0000
97,0.0000,-0.5993,-1.8885,2.4524,0.0651,1,0.0000
98,0.0000,-0.5993,-1.9552,2.5191,0.0667,1,0.0000
99,0.0000,-0.5993,-2.0203,2.5842,0.0651,1,0.0000
100,0.0000,-0.5993,-2.0870,2.6509,0.0667,1,0.0000
101,0.0000,-0.5993,-2.1522,2.7160,0.0651,1,0.0000
102,0.0000,-0.5993,-2.2188,2.7827,0.0667,1,0.0000
103,0.0000,-0.5993,-2.2840,2.8478,0.0651,1,0.0000
104,0.0000,-0.5993,-2.3507,2.9145,0.0667,1,0.0000
105,0.0000,-0.5993,-2.4158,2.9796,0.0651,1,0.0000
106,0.0000,-0.5993,-2.4825,3.0463,0.0667,1,0.0000
107,0.0000,-0.5993,-2.5476,3.1115,0.0651,1,0.0000
108,0.0000,-0.5993,-2.4810,3.0448,0.0666,1,0.0000
109,0.0000,-0.5993,-2.4128,2.9767,0.0682,1,0.0000
110,0.0000,-0.5993,-2.3462,2.9100,0.0666,1,0.0000
111,0.0000,-0.5993,-2.2780,2.8418,0.0682,1,0.0000
112,0.0000,-0.5993,-2.2114,2.7752,0.0666,1,0.0000
113,0.0000,-0.5993,-2.1432,2.7070,0.0682,1,0.0000
114,0.0000,-0.5993,-2.0765,2.6404,0.0666,1,0.0000
115,0.0000,-0.5993,-2.0084,2.5722,0.0682,1,0.0000
116,0.0000,-0.5993,-1.9417,2.5056,0.0666,1,0.0000
117,0.0000,-0.5993,-1.8736,2.4374,0.0682,1,0.0000
118,0.0000,-0.5993,-1.8069,2.3708,0.0666,1,0.0000
119,0.0000,-0.5993,-1.7388,2.3026,0.0682,1,0.0000
120,0.0000,-0.5993,-1.6721,2.2360,0.0666,1,0.0000
121,0.0000,-0.5993,-1.6040,2.1678,0.0682,1,0.0000
122,0.0000,-0.5993,-1.5374,2.1012,0.0666,1,0.0000
123,0.0000,-0.5994,-1.4692,2.0330,0.0681,1,0.0000
124,0.0000,-0.5994,-1.4026,1.9664,0.0666,1,0.0000
125,0.0000,-0.5994,-1.3344,1.8983,0.0681,1,0.0000
126,0.0000,-0.5994,-1.2678,1.8316,0.0666,1,0.0000
127,0.0000,-0.5994,-1.1997,1.7635,0.0681,1,0.0000
128,0.0000,-0.5994,-1.1330,1.6969,0.0666,1,0.0000
129,0.0000,-0.5994,-1.0649,1.6287,0.0681,1,0.0000
130,0.0000,-0.5994,-0.9982,1.5621,0.0666,1,0.0000
131,0.0000,-0.5994,-0.9301,1.4940,0.0681,1,0.0000
132,0.0000,-0.5994,-0.8635,1.4273,0.0666,1,0.0000
133,0.0000,-0.5994,-0.7954,1.3592,0.0681,1,0.0000
134,0.0000,-0.5994,-0.7287,1.2926,0.0666,1,0.0000
135,0.0000,-0.5994,-0.6606,1.2244,0.0681,1,0.0000
136,0.0000,-0.5994,-0.5940,1.1578,0.0666,1,0.0000
137,0.0000,-0.5994,-0.5258,1.0897,0.0681,1,0.0000
138,0.0000,-0.5994,-0.4592,1.0231,0.0666,1,0.0000
139,0.0000,-0.5994,-0.3911,0.9549,0.0681,1,0.0000
140,0.0000,-0.5994,-0.3245,0.8883,0.0666,1,0.0000
141,0.0000,-0.5994,-0.2564,0.8202,0.0681,1,0.0000
142,0.0000,-0.5994,-0.1897,0.7536,0.0666,1,0.0000
143,0.0000,-0.5994,-0.1216,0.6855,0.0681,1,0.0000
144,0.0000,-0.5994,-0.0550,0.6188,0.0666,1,0.0000
145,0.0000,-0.5994,0.0131,0.5507,0.0681,1,0.0000
146,0.0000,-0.5994,0.0797,0.4841,0.0666,1,0.0000
147,0.0000,-0.5994,0.1478,0.4160,0.0681,1,0.0000
148,0.0000,-0.5994,0.2145,0.3494,0.0666,1,0.0000
149,0.0000,-0.5994,0.2826,0.2813,0.0681,1,0.0000
150,0.0000,-0.5994,0.3492,0.2146,0.0666,1,0.0000
151,0.0000,-0.5994,0.4173,0.1466,0.0681,1,0.0000
152,0.0000,-0.5994,0.4839,0.0799,0.0666,1,0.0000
153,0.0000,-0.5994,0.5520,0.0119,0.0681,1,0.0000
154,0.0000,-0.5994,0.6186,0.0548,0.0666,1,0.0000
155,0.0000,-0.5994,0.6867,0.1228,0.0681,1,0.0000
156,0.0000,-0.5994,0.7533,0.1895,0.0666,1,0.0000
157,0.0000,-0.5994,0.8214,0.2576,0.0681,1,0.0000
158,0.0000,-0.5994,0.8880,0.3242,0.0666,1,0.0000
159,0.0000,-0.5994,0.9561,0.3922,0.0681,1,0.0000
160,0.0000,-0.5994,1.0227,0.4589,0.0666,1,0.0000
161,0.0000,-0.5994,1.0908,0.5269,0.0681,1,0.0000
162,0.0000,-0.5994,1.1574,0.5936,0.0666,1,0.0000
163,0.0000,-0.5994,1.2255,0.6616,0.0681,1,0.0000
164,0.0000,-0.5994,1.2921,0.7283,0.0666,1,0.0000
165,0.0000,-0.5995,1.3602,0.7963,0.0680,1,0.0000
166,0.0000,-0.5995,1.4268,0.8629,0.0666,1,0.0000
167,0.0000,-0.5995,1.4948,0.9310,0.0680,1,0.0000
168,0.0000,-0.5995,1.5615,0.9976,0.0666,1,0.0000
169,0.0000,-0.5995,1.6295,1.0657,0.0680,1,0.0000
170,0.0000,-0.5995,1.6961,1.1323,0.0666,1,0.0000
171,0.0000,-0.5995,1.7642,1.2003,0.0680,1,0.0000
172,0.0000,-0.5995,1.8308,1.2670,0.0666,1,0.0000
173,0.0000,-0.5995,1.8988,1.3350,0.0680,1,0.0000
174,0.0000,-0.5995,1.9655,1.4016,0.0666,1,0.0000
175,0.0000,-0.5995,2.0335,1.4697,0.0680,1,0.0000
176,0.0000,-0.5995,2.1001,1.5363,0.0666,1,0.0000
177,0.0000,-0.5995,2.1682,1.6043,0.0680,1,0.0000
178,0.0000,-0.5995,2.2348,1.6710,0.0666,1,0.0000
179,0.0000,-0.5995,2.3028,1.7390,0.0680,1,0.0000
180,0.0000,-0.5995,2.3694,1.8056,0.0666,1,0.0000
181,0.0000,-0.5995,2.4375,1.8736,0.0680,1,0.0000
182,0.0000,-0.5995,2.5041,1.9403,0.0666,1,0.0000
183,0.0000,-0.5995,2.4388,1.8749,0.0653,1,0.0000
184,0.0000,-0.5995,2.3721,1.8082,0.0667,1,0.0000
185,0.0000,-0.5995,2.3067,1.7429,0.0653,1,0.0000
186,0.0000,-0.5995,2.2400,1.6762,0.0667,1,0.0000
187,0.0000,-0.5995,2.1747,1.6109,0.0653,1,0.0000
188,0.0000,-0.5995,2.1080,1.5442,0.0667,1,0.0000
189,0.0000,-0.5995,2.0427,1.4788,0.0653,1,0.0000
190,0.0000,-0.5995,1.9760,1.4121,0.0667,1,0.0000
191,0.0000,-0.5995,1.9106,1.3468,0.0653,1,0.0000
192,0.0000,-0.5995,1.8440,1.2801,0.0667,1,0.0000
193,0.0000,-0.5995,1.7786,1.2148,0.0653,1,0.0000
