tick,local_x,local_y,local_z,drift_m,slip_m,on_floor,below_depth_m
223,-0.0000,-0.6001,-0.2032,0.7698,0.0648,1,0.0001
224,-0.0000,-0.5996,-0.2689,0.8355,0.0657,1,0.0000
225,-0.0000,-0.5989,-0.3335,0.9001,0.0647,1,0.0000
226,-0.0000,-0.5984,-0.3990,0.9656,0.0655,1,0.0000
227,-0.0000,-0.5976,-0.4636,1.0301,0.0645,1,0.0000
228,-0.0000,-0.5971,-0.5289,1.0955,0.0653,1,0.0000
229,-0.0000,-0.5962,-0.5932,1.1598,0.0644,1,0.0000
230,-0.0000,-0.5957,-0.6584,1.2250,0.0652,1,0.0000
231,-0.0000,-0.5948,-0.7226,1.2892,0.0642,1,0.0000
232,-0.0000,-0.5943,-0.7875,1.3541,0.0650,1,0.0000
233,-0.0000,-0.5934,-0.8515,1.4181,0.0640,1,0.0000
234,-0.0000,-0.5929,-0.9163,1.4829,0.0648,1,0.0000
235,-0.0000,-0.5920,-0.9801,1.5467,0.0638,1,0.0000
236,-0.0000,-0.5915,-1.0447,1.6113,0.0646,1,0.0000
237,-0.0000,-0.5907,-1.1082,1.6748,0.0636,1,0.0000
238,-0.0000,-0.5901,-1.1726,1.7392,0.0644,1,0.0000
239,-0.0000,-0.5902,-1.2362,1.8028,0.0636,1,0.0000
240,-0.0000,-0.5897,-1.3003,1.8669,0.0641,1,0.0000
241,-0.0000,-0.5906,-1.3638,1.9304,0.0635,1,0.0000
242,-0.0000,-0.5903,-1.4278,1.9944,0.0640,1,0.0000
243,-0.0000,-0.5914,-1.4912,2.0578,0.0634,1,0.0000
244,-0.0000,-0.5913,-1.5552,2.1218,0.0640,1,0.0000
245,-0.0000,-0.5925,-1.6185,2.1851,0.0634,1,0.0000
246,-0.0000,-0.5926,-1.6825,2.2491,0.0640,1,0.0000
247,-0.0000,-0.5938,-1.7459,2.3125,0.0634,1,0.0000
248,-0.0000,-0.5940,-1.8099,2.3765,0.0640,1,0.0000
249,-0.0000,-0.5951,-1.8734,2.4400,0.0635,1,0.0000
