tick,local_x,local_y,local_z,drift_m,slip_m,on_bus_support,below_depth_m
90,0.0000,-0.5990,1.4968,0.9302,0.0667,1,0.0000
91,0.0000,-0.5995,1.5858,1.0191,0.0890,1,0.0000
92,0.0000,-0.5990,1.5191,0.9524,0.0667,1,0.0000
93,0.0000,-0.5995,1.6113,1.0446,0.0922,1,0.0000
94,0.0000,-0.5990,1.5446,0.9779,0.0667,1,0.0000
95,0.0000,-0.5995,1.6399,1.0733,0.0953,1,0.0000
96,0.0000,-0.5990,1.5732,1.0066,0.0667,1,0.0000
97,0.0000,-0.5995,1.6718,1.1051,0.0985,1,0.0000
98,0.0000,-0.5990,1.6051,1.0384,0.0667,1,0.0000
99,0.0000,-0.5995,1.7067,1.1401,0.1017,1,0.0000
100,0.0000,-0.5990,1.6400,1.0734,0.0667,1,0.0000
101,0.0000,-0.5996,1.7448,1.1782,0.1048,1,0.0000
102,0.0000,-0.5990,1.6781,1.1115,0.0667,1,0.0000
103,0.0000,-0.5996,1.7861,1.2194,0.1079,1,0.0000
104,0.0000,-0.5990,1.7194,1.1527,0.0667,1,0.0000
105,0.0000,-0.5996,1.8304,1.2637,0.1110,1,0.0000
106,0.0000,-0.5990,1.7637,1.1970,0.0667,1,0.0000
107,0.0000,-0.5996,1.8779,1.3112,0.1142,1,0.0000
108,0.0000,-0.5990,1.8112,1.2445,0.0667,1,0.0000
109,0.0000,-0.5996,1.9284,1.3618,0.1173,1,0.0000
110,0.0000,-0.5990,1.8617,1.2951,0.0667,1,0.0000
111,0.0000,-0.5996,1.9821,1.4154,0.1203,1,0.0000
112,0.0000,-0.5990,1.9154,1.3487,0.0667,1,0.0000
113,0.0000,-0.5996,2.0388,1.4721,0.1234,1,0.0000
114,0.0000,-0.5990,1.9721,1.4054,0.0667,1,0.0000
115,0.0000,-0.5997,2.0986,1.5319,0.1265,1,0.0000
116,0.0000,-0.5990,2.0319,1.4652,0.0667,1,0.0000
117,0.0000,-0.5997,2.1614,1.5948,0.1295,1,0.0000
118,0.0000,-0.5990,2.0947,1.5281,0.0667,1,0.0000
119,0.0000,-0.5997,2.2273,1.6607,0.1326,1,0.0000
120,0.0000,-0.5990,2.1606,1.5940,0.0667,1,0.0000
121,0.0000,-0.5997,2.2963,1.7296,0.1356,1,0.0000
122,0.0000,-0.5990,2.2296,1.6629,0.0667,1,0.0000
123,0.0000,-0.5997,2.3682,1.8016,0.1387,1,0.0000
124,0.0000,-0.5990,2.3015,1.7349,0.0667,1,0.0000
125,0.0000,-0.5997,2.4432,1.8765,0.1417,1,0.0000
126,0.0000,-0.5990,2.3765,1.8098,0.0667,1,0.0000
127,0.0000,-0.5997,2.5212,1.9545,0.1447,1,0.0000
128,0.0000,-0.5990,2.4545,1.8878,0.0667,1,0.0000
129,0.0000,-0.5997,2.6022,2.0355,0.1477,1,0.0000
130,0.0000,-0.5990,2.5355,1.9688,0.0667,1,0.0000
131,0.0000,-0.5997,2.6861,2.1195,0.1507,1,0.0000
132,0.0000,-0.5990,2.6194,2.0528,0.0667,1,0.0000
133,0.0000,-0.5997,2.7731,2.2064,0.1536,1,0.0000
134,0.0000,-0.5990,2.7064,2.1397,0.0667,1,0.0000
135,0.0000,-0.5997,2.8630,2.2963,0.1566,1,0.0000
136,0.0000,-0.5990,2.7963,2.2296,0.0667,1,0.0000
137,0.0000,-0.5998,2.9558,2.3892,0.1596,1,0.0000
138,0.0000,-0.5990,2.8892,2.3225,0.0667,1,0.0000
139,0.0000,-0.5998,3.0517,2.4850,0.1625,1,0.0000
140,0.0000,-0.5990,2.9850,2.4183,0.0667,1,0.0000
141,0.0000,-0.5998,3.1504,2.5837,0.1654,1,0.0000
142,0.0000,-0.5990,3.0837,2.5171,0.0667,1,0.0000
143,0.0000,-0.5998,3.2521,2.6854,0.1684,1,0.0000
144,0.0000,-0.5990,3.1854,2.6187,0.0667,1,0.0000
145,0.0000,-0.5998,3.3567,2.7900,0.1713,1,0.0000
146,0.0000,-0.5990,3.2900,2.7233,0.0667,1,0.0000
147,0.0000,-0.5998,3.4642,2.8975,0.1742,1,0.0000
148,0.0000,-0.5990,3.3975,2.8308,0.0667,1,0.0000
149,0.0000,-0.5998,3.5746,3.0079,0.1771,1,0.0000
150,0.0000,-0.5990,3.5079,2.9412,0.0667,1,0.0000
151,0.0000,-0.5998,3.6879,3.1212,0.1800,1,0.0000
152,0.0000,-0.5990,3.6212,3.0545,0.0667,1,0.0000
153,0.0000,-0.5998,3.8040,3.2374,0.1829,1,0.0000
154,0.0000,-0.5990,3.7374,3.1707,0.0667,1,0.0000
155,0.0000,-0.5998,3.9231,3.3564,0.1857,1,0.0000
156,0.0000,-0.5991,3.8564,3.2897,0.0667,1,0.0000
157,0.0000,-0.5998,4.0450,3.4783,0.1886,1,0.0000
158,0.0000,-0.5964,3.9795,3.4128,0.0656,1,0.0000
159,0.0000,-0.6000,4.1709,3.6043,0.1915,1,0.0000
160,0.0000,-0.6213,4.1042,3.5376,0.0701,0,0.0213
161,0.0000,-0.6002,4.3100,3.7434,0.2069,1,0.0002
162,0.0000,-0.6084,4.2434,3.6767,0.0672,0,0.0084
163,0.0000,-0.6201,4.4405,3.8738,0.1975,0,0.0201
164,0.0000,-0.6336,4.3737,3.8072,0.0681,0,0.0336
165,0.0000,-0.6508,4.5737,4.0073,0.2006,0,0.0508
166,0.0000,-0.6698,4.5069,3.9409,0.0694,0,0.0698
167,0.0000,-0.6924,4.7096,4.1440,0.2040,0,0.0924
168,0.0000,-0.7168,4.6429,4.0779,0.0711,0,0.1168
169,0.0000,-0.7449,4.8484,4.2842,0.2074,0,0.1449
170,0.0000,-0.7748,4.7816,4.2186,0.0732,0,0.1748
171,0.0000,-0.8083,4.9899,4.4282,0.2109,0,0.2083
172,0.0000,-0.8436,4.9231,4.3633,0.0756,0,0.2436
173,0.0000,-0.8826,5.1341,4.5763,0.2146,0,0.2826
174,0.0000,-0.9234,5.0673,4.5123,0.0783,0,0.3234
175,0.0000,-0.9678,5.2811,4.7289,0.2184,0,0.3678
176,0.0000,-0.9937,5.2144,4.6644,0.0716,0,0.3937
177,0.0000,-0.9944,5.4311,4.8804,0.2167,0,0.3944
178,0.0000,-0.9942,5.3644,4.8140,0.0667,0,0.3942
179,0.0000,-0.9949,5.5839,5.0328,0.2195,0,0.3949
180,0.0000,-0.9947,5.5172,4.9663,0.0667,0,0.3947
181,0.0000,-0.9954,5.7394,5.1879,0.2222,0,0.3954
182,0.0000,-0.9952,5.6727,5.1214,0.0667,0,0.3952
183,0.0000,-0.9959,5.8977,5.3458,0.2249,0,0.3959
184,0.0000,-0.9957,5.8310,5.2793,0.0667,0,0.3957
185,0.0000,-0.9965,6.0587,5.5064,0.2277,0,0.3965
186,0.0000,-0.9962,5.9920,5.4399,0.0667,0,0.3962
187,0.0000,-0.9970,6.2224,5.6697,0.2304,0,0.3970
188,0.0000,-0.9968,6.1557,5.6032,0.0667,0,0.3968
189,0.0000,-0.9975,6.3888,5.8358,0.2331,0,0.3975
190,0.0000,-0.9973,6.3222,5.7693,0.0667,0,0.3973
191,0.0000,-0.9981,6.5580,6.0046,0.2358,0,0.3981
192,0.0000,-0.9979,6.4913,5.9380,0.0667,0,0.3979
193,0.0000,-0.9987,6.7298,6.1761,0.2385,0,0.3987
194,0.0000,-0.9984,6.6631,6.1095,0.0667,0,0.3984
195,0.0000,-0.9992,6.9043,6.3503,0.2412,0,0.3992
196,0.0000,-0.9990,6.8376,6.2837,0.0667,0,0.3990
197,0.0000,-0.9998,7.0815,6.5271,0.2439,0,0.3998
198,0.0000,-0.9996,7.0148,6.4606,0.0667,0,0.3996
199,0.0000,-1.0004,7.2613,6.7067,0.2465,0,0.4004
200,0.0000,-1.0002,7.1947,6.6401,0.0667,0,0.4002
201,0.0000,-1.0010,7.4439,6.8889,0.2492,0,0.4010
202,0.0000,-1.0008,7.3772,6.8224,0.0667,0,0.4008
203,0.0000,-1.0016,7.6290,7.0738,0.2518,0,0.4016
204,0.0000,-1.0014,7.5624,7.0073,0.0667,0,0.4014
205,0.0006,-0.9534,7.8039,7.2459,0.2463,0,0.3534
206,0.0006,-0.9537,7.7373,7.1794,0.0667,0,0.3537
207,0.0010,-0.9057,7.9799,7.4196,0.2474,0,0.3057
208,0.0010,-0.9065,7.9133,7.3531,0.0667,0,0.3065
209,0.0013,-0.8576,8.1574,7.5952,0.2490,0,0.2576
210,0.0013,-0.8589,8.0908,7.5286,0.0667,0,0.2589
211,0.0014,-0.8087,8.3364,7.7726,0.2507,0,0.2087
212,0.0014,-0.8105,8.2698,7.7061,0.0666,0,0.2105
213,0.0015,-0.7584,8.5170,7.9519,0.2526,0,0.1584
214,0.0015,-0.7608,8.4504,7.8854,0.0666,0,0.1608
215,0.0016,-0.7062,8.6991,8.1331,0.2546,0,0.1062
216,0.0016,-0.7091,8.6326,8.0666,0.0666,0,0.1091
217,0.0016,-0.6516,8.8828,8.3163,0.2568,0,0.0516
218,0.0016,-0.6550,8.8163,8.2498,0.0666,0,0.0550
219,0.0016,-0.5940,9.0680,8.5013,0.2590,0,0.0000
220,0.0016,-0.5980,9.0016,8.4349,0.0665,0,0.0000
221,0.0016,-0.5330,9.2548,8.6883,0.2614,0,0.0000
222,0.0016,-0.5375,9.1884,8.6219,0.0665,0,0.0000
223,0.0015,-0.4682,9.4430,8.8773,0.2638,0,0.0000
224,0.0016,-0.4733,9.3767,8.8109,0.0665,0,0.0000
225,0.0015,-0.3994,9.6326,9.0682,0.2664,0,0.0000
226,0.0015,-0.4050,9.5664,9.0019,0.0664,0,0.0000
227,0.0015,-0.3263,9.8236,9.2610,0.2690,0,0.0000
228,0.0015,-0.3325,9.7575,9.1947,0.0664,0,0.0000
229,0.0015,-0.2489,10.0159,9.4557,0.2716,0,0.0000
230,0.0015,-0.2556,9.9499,9.3896,0.0663,0,0.0000
231,0.0014,-0.1671,10.2095,9.6525,0.2742,0,0.0000
232,0.0015,-0.1743,10.1436,9.5863,0.0663,0,0.0000
233,0.0014,-0.0808,10.4042,9.8511,0.2768,0,0.0000
234,0.0014,-0.0886,10.3384,9.7851,0.0662,0,0.0000
235,0.0014,0.0098,10.6000,10.0517,0.2795,0,0.0000
236,0.0014,0.0015,10.5344,9.9858,0.0661,0,0.0000
237,0.0014,0.1049,10.7968,10.2543,0.2821,0,0.0000
238,0.0014,0.0960,10.7313,10.1884,0.0661,0,0.0000
239,0.0013,0.1959,10.9950,10.4586,0.2819,0,0.0000
240,0.0013,0.1865,10.9297,10.3927,0.0660,0,0.0000
241,0.0011,0.2474,11.1965,10.6634,0.2736,0,0.0000
