tick,local_x,local_y,local_z,drift_m,slip_m,on_floor,below_depth_m
1,-0.0000,-0.5990,0.5666,0.0000,0.0000,1,0.0000
2,-0.0000,-0.5606,0.6397,0.0826,0.0826,1,0.0000
3,-0.0000,-0.5990,0.6999,0.1333,0.0714,1,0.0000
4,-0.0000,-0.5692,0.7767,0.2123,0.0824,1,0.0000
5,-0.0000,-0.5990,0.8332,0.2666,0.0638,1,0.0000
6,-0.0000,-0.5781,0.9137,0.3477,0.0832,1,0.0000
7,-0.0000,-0.5990,0.9665,0.3999,0.0568,1,0.0000
8,-0.0000,-0.5865,1.0506,0.4842,0.0851,1,0.0000
9,-0.0000,-0.5990,1.0998,0.5332,0.0507,1,0.0000
10,-0.0000,-0.5938,1.1875,0.6210,0.0879,1,0.0000
11,-0.0000,-0.5990,1.2330,0.6665,0.0458,1,0.0000
12,-0.0000,-0.5997,1.3244,0.7578,0.0914,1,0.0000
13,-0.0000,-0.5990,1.3663,0.7997,0.0419,1,0.0000
14,-0.0000,-0.6040,1.4613,0.8947,0.0951,1,0.0040
15,-0.0000,-0.5990,1.4996,0.9330,0.0386,1,0.0000
16,-0.0000,-0.6068,1.5982,1.0316,0.0989,1,0.0068
17,-0.0000,-0.5990,1.6329,1.0663,0.0356,1,0.0000
18,-0.0000,-0.6083,1.7350,1.1685,0.1026,1,0.0083
19,-0.0000,-0.5990,1.7662,1.1996,0.0325,1,0.0000
20,-0.0000,-0.6087,1.8719,1.3053,0.1062,1,0.0087
21,-0.0000,-0.5990,1.8994,1.3328,0.0292,1,0.0000
22,-0.0000,-0.6082,2.0087,1.4422,0.1097,1,0.0082
23,-0.0000,-0.5990,2.0327,1.4661,0.0256,1,0.0000
24,-0.0000,-0.6070,2.1456,1.5790,0.1132,1,0.0070
25,-0.0000,-0.5990,2.1660,1.5994,0.0219,1,0.0000
26,-0.0000,-0.6056,2.2824,1.7158,0.1166,1,0.0056
27,-0.0000,-0.5990,2.2993,1.7327,0.0181,1,0.0000
28,-0.0000,-0.6039,2.4192,1.8527,0.1201,1,0.0039
29,-0.0000,-0.5990,2.4325,1.8660,0.0142,1,0.0000
30,-0.0000,-0.6023,2.5560,1.9894,0.1235,1,0.0023
31,-0.0000,-0.5990,2.4325,1.8659,0.1236,1,0.0000
32,-0.0000,-0.6009,2.4262,1.8596,0.0066,1,0.0009
33,-0.0000,-0.5990,2.2991,1.7325,0.1271,1,0.0000
34,-0.0000,-0.5997,2.2963,1.7297,0.0029,1,0.0000
35,-0.0000,-0.5990,2.1657,1.5991,0.1306,1,0.0000
36,-0.0000,-0.5987,2.1664,1.5998,0.0007,1,0.0000
37,-0.0000,-0.5990,2.0323,1.4657,0.1341,1,0.0000
38,-0.0000,-0.5980,2.0365,1.4699,0.0043,1,0.0000
39,-0.0000,-0.5990,1.8989,1.3323,0.1376,1,0.0000
40,-0.0000,-0.5976,1.9066,1.3400,0.0078,1,0.0000
41,-0.0000,-0.5990,1.7656,1.1990,0.1410,1,0.0000
42,-0.0000,-0.5975,1.7766,1.2100,0.0112,1,0.0000
43,-0.0000,-0.5990,1.6322,1.0656,0.1445,1,0.0000
44,-0.0000,-0.5975,1.6467,1.0801,0.0146,1,0.0000
45,-0.0000,-0.5990,1.4988,0.9322,0.1479,1,0.0000
46,-0.0000,-0.5977,1.5167,0.9501,0.0180,1,0.0000
47,-0.0000,-0.5990,1.3654,0.7988,0.1513,1,0.0000
48,-0.0000,-0.5979,1.3868,0.8202,0.0214,1,0.0000
49,-0.0000,-0.5990,1.2320,0.6654,0.1548,1,0.0000
50,-0.0000,-0.5982,1.2568,0.6902,0.0248,1,0.0000
51,-0.0000,-0.5990,1.0986,0.5320,0.1582,1,0.0000
52,-0.0000,-0.5986,1.1268,0.5602,0.0282,1,0.0000
53,-0.0000,-0.5990,0.9652,0.3987,0.1616,1,0.0000
54,-0.0000,-0.5989,0.9968,0.4302,0.0315,1,0.0000
55,-0.0000,-0.5990,0.8319,0.2653,0.1649,1,0.0000
56,-0.0000,-0.5991,0.8668,0.3002,0.0349,1,0.0000
57,-0.0000,-0.5990,0.6985,0.1319,0.1683,1,0.0000
58,-0.0000,-0.5994,0.7368,0.1702,0.0383,1,0.0000
59,-0.0000,-0.5990,0.5651,0.0015,0.1717,1,0.0000
60,-0.0000,-0.5995,0.6067,0.0401,0.0416,1,0.0000
61,-0.0000,-0.5990,0.4317,0.1349,0.1750,1,0.0000
62,-0.0000,-0.5996,0.4767,0.0899,0.0450,1,0.0000
63,-0.0000,-0.5990,0.2983,0.2683,0.1784,1,0.0000
64,-0.0000,-0.5997,0.3466,0.2200,0.0483,1,0.0000
65,-0.0000,-0.5990,0.1649,0.4017,0.1817,1,0.0000
66,-0.0000,-0.5997,0.2166,0.3500,0.0516,1,0.0000
67,-0.0000,-0.5990,0.0315,0.5350,0.1850,1,0.0000
68,-0.0000,-0.5997,0.0865,0.4801,0.0549,1,0.0000
69,-0.0000,-0.5990,-0.1018,0.6684,0.1883,1,0.0000
70,-0.0000,-0.5997,-0.0436,0.6102,0.0582,1,0.0000
71,-0.0000,-0.5990,-0.2352,0.8018,0.1916,1,0.0000
72,-0.0000,-0.5997,-0.1737,0.7403,0.0615,1,0.0000
73,-0.0000,-0.5990,-0.3686,0.9352,0.1949,1,0.0000
74,-0.0000,-0.5996,-0.3038,0.8704,0.0648,1,0.0000
75,-0.0000,-0.5990,-0.5020,1.0686,0.1982,1,0.0000
76,-0.0000,-0.5996,-0.4340,1.0005,0.0681,1,0.0000
77,-0.0000,-0.5990,-0.6354,1.2020,0.2014,1,0.0000
78,-0.0000,-0.5995,-0.5641,1.1307,0.0713,1,0.0000
79,-0.0000,-0.5990,-0.7688,1.3354,0.2047,1,0.0000
80,-0.0000,-0.5995,-0.6942,1.2608,0.0745,1,0.0000
81,-0.0000,-0.5990,-0.9022,1.4687,0.2079,1,0.0000
82,-0.0000,-0.5995,-0.8244,1.3910,0.0778,1,0.0000
83,-0.0000,-0.5990,-1.0355,1.6021,0.2112,1,0.0000
84,-0.0000,-0.5995,-0.9546,1.5211,0.0810,1,0.0000
85,-0.0000,-0.5990,-1.1689,1.7355,0.2144,1,0.0000
86,-0.0000,-0.5994,-1.0847,1.6513,0.0842,1,0.0000
87,-0.0000,-0.5990,-1.3023,1.8689,0.2176,1,0.0000
88,-0.0000,-0.5995,-1.2149,1.7815,0.0874,1,0.0000
89,-0.0000,-0.5990,-1.4357,2.0023,0.2208,1,0.0000
90,-0.0000,-0.5995,-1.3451,1.9117,0.0906,1,0.0000
91,-0.0000,-0.5990,-1.5691,2.1357,0.2240,1,0.0000
92,-0.0000,-0.5995,-1.4753,2.0419,0.0938,1,0.0000
93,-0.0000,-0.5990,-1.7025,2.2691,0.2271,1,0.0000
94,-0.0000,-0.5995,-1.6055,2.1721,0.0969,1,0.0000
95,-0.0000,-0.5990,-1.8359,2.4024,0.2303,1,0.0000
96,-0.0000,-0.5995,-1.7358,2.3024,0.1001,1,0.0000
97,-0.0000,-0.5990,-1.9692,2.5358,0.2335,1,0.0000
98,-0.0000,-0.5995,-1.8660,2.4326,0.1032,1,0.0000
99,-0.0000,-0.5990,-2.1026,2.6692,0.2366,1,0.0000
100,-0.0000,-0.5996,-1.9963,2.5628,0.1064,1,0.0000
101,-0.0000,-0.5990,-2.2360,2.8026,0.2397,1,0.0000
102,-0.0000,-0.5996,-2.1265,2.6931,0.1095,1,0.0000
103,-0.0000,-0.5990,-2.3694,2.9360,0.2429,1,0.0000
104,-0.0000,-0.5996,-2.2568,2.8234,0.1126,1,0.0000
105,-0.0000,-0.5990,-2.5028,3.0694,0.2460,1,0.0000
106,-0.0000,-0.5996,-2.2537,2.8203,0.2490,1,0.0000
107,-0.0000,-0.5990,-2.3695,2.9361,0.1158,1,0.0000
108,-0.0000,-0.5996,-2.1174,2.6840,0.2521,1,0.0000
109,-0.0000,-0.5990,-2.2362,2.8028,0.1189,1,0.0000
110,-0.0000,-0.5996,-1.9810,2.5476,0.2552,1,0.0000
111,-0.0000,-0.5990,-2.1030,2.6695,0.1219,1,0.0000
112,-0.0000,-0.5997,-1.8447,2.4113,0.2583,1,0.0000
113,-0.0000,-0.5990,-1.9697,2.5363,0.1250,1,0.0000
114,-0.0000,-0.5997,-1.7083,2.2749,0.2613,1,0.0000
115,-0.0000,-0.5990,-1.8364,2.4030,0.1281,1,0.0000
116,-0.0000,-0.5997,-1.5720,2.1386,0.2644,1,0.0000
117,-0.0000,-0.5990,-1.7031,2.2697,0.1311,1,0.0000
118,-0.0000,-0.5997,-1.4357,2.0023,0.2674,1,0.0000
119,-0.0000,-0.5990,-1.5699,2.1364,0.1342,1,0.0000
120,-0.0000,-0.5997,-1.2994,1.8660,0.2705,1,0.0000
121,-0.0000,-0.5990,-1.4366,2.0032,0.1372,1,0.0000
122,-0.0000,-0.5997,-1.1631,1.7297,0.2735,1,0.0000
123,-0.0000,-0.5990,-1.3033,1.8699,0.1402,1,0.0000
124,-0.0000,-0.5997,-1.0268,1.5934,0.2765,1,0.0000
125,-0.0000,-0.5990,-1.1700,1.7366,0.1432,1,0.0000
126,-0.0000,-0.5997,-0.8905,1.4571,0.2795,1,0.0000
127,-0.0000,-0.5990,-1.0368,1.6033,0.1462,1,0.0000
128,-0.0000,-0.5997,-0.7543,1.3208,0.2825,1,0.0000
129,-0.0000,-0.5990,-0.9035,1.4701,0.1492,1,0.0000
130,-0.0000,-0.5997,-0.6180,1.1846,0.2855,1,0.0000
131,-0.0000,-0.5990,-0.7702,1.3368,0.1522,1,0.0000
132,-0.0000,-0.5997,-0.4818,1.0483,0.2885,1,0.0000
133,-0.0000,-0.5990,-0.6369,1.2035,0.1552,1,0.0000
134,-0.0000,-0.5997,-0.3455,0.9121,0.2914,1,0.0000
135,-0.0000,-0.5990,-0.5037,1.0702,0.1581,1,0.0000
136,-0.0000,-0.5998,-0.2093,0.7759,0.2944,1,0.0000
137,-0.0000,-0.5990,-0.3704,0.9370,0.1611,1,0.0000
138,-0.0000,-0.5998,-0.0731,0.6397,0.2973,1,0.0000
139,-0.0000,-0.5990,-0.2371,0.8037,0.1640,1,0.0000
140,-0.0000,-0.5998,0.0631,0.5035,0.3002,1,0.0000
141,-0.0000,-0.5990,-0.1038,0.6704,0.1670,1,0.0000
142,-0.0000,-0.5998,0.1993,0.3673,0.3032,1,0.0000
143,-0.0000,-0.5990,0.0294,0.5371,0.1699,1,0.0000
144,-0.0000,-0.5998,0.3355,0.2311,0.3061,1,0.0000
145,-0.0000,-0.5990,0.1627,0.4039,0.1728,1,0.0000
146,-0.0000,-0.5998,0.4717,0.0949,0.3090,1,0.0000
147,-0.0000,-0.5990,0.2960,0.2706,0.1757,1,0.0000
148,-0.0000,-0.5998,0.6079,0.0413,0.3119,1,0.0000
149,-0.0000,-0.5990,0.4293,0.1373,0.1786,1,0.0000
150,-0.0000,-0.5998,0.7440,0.1774,0.3148,1,0.0000
151,-0.0000,-0.5990,0.5625,0.0040,0.1815,1,0.0000
152,-0.0000,-0.5998,0.8802,0.3136,0.3176,1,0.0000
153,-0.0000,-0.5990,0.6958,0.1292,0.1844,1,0.0000
154,-0.0000,-0.5998,1.0163,0.4497,0.3205,1,0.0000
155,-0.0000,-0.5990,0.8291,0.2625,0.1872,1,0.0000
156,-0.0000,-0.5999,1.1524,0.5859,0.3234,1,0.0000
157,-0.0000,-0.5990,0.9624,0.3958,0.1901,1,0.0000
158,-0.0000,-0.5999,1.2886,0.7220,0.3262,1,0.0000
159,-0.0000,-0.5990,1.0956,0.5291,0.1929,1,0.0000
160,-0.0000,-0.5999,1.4247,0.8581,0.3290,1,0.0000
161,-0.0000,-0.5990,1.2289,0.6623,0.1958,1,0.0000
162,-0.0000,-0.5999,1.5608,0.9942,0.3319,1,0.0000
163,-0.0000,-0.5990,1.3622,0.7956,0.1986,1,0.0000
164,-0.0000,-0.5999,1.6969,1.1303,0.3347,1,0.0000
165,-0.0000,-0.5990,1.4955,0.9289,0.2014,1,0.0000
166,-0.0000,-0.5999,1.8329,1.2664,0.3375,1,0.0000
167,-0.0000,-0.5990,1.6287,1.0622,0.2042,1,0.0000
168,-0.0000,-0.5999,1.9690,1.4024,0.3403,1,0.0000
169,-0.0000,-0.5990,1.7620,1.1954,0.2070,1,0.0000
170,-0.0000,-0.5999,2.1051,1.5385,0.3431,1,0.0000
171,-0.0000,-0.5990,1.8953,1.3287,0.2098,1,0.0000
172,-0.0000,-0.5999,2.2411,1.6745,0.3459,1,0.0000
173,-0.0000,-0.5990,2.0286,1.4620,0.2126,1,0.0000
174,-0.0000,-0.5999,2.3772,1.8106,0.3486,1,0.0000
175,-0.0000,-0.5990,2.1618,1.5952,0.2153,1,0.0000
176,-0.0000,-0.5999,2.5132,1.9466,0.3514,1,0.0000
177,-0.0000,-0.5990,2.1618,1.5952,0.3514,1,0.0000
178,-0.0000,-0.6000,2.3826,1.8160,0.2208,1,0.0000
179,-0.0000,-0.5990,2.0284,1.4618,0.3542,1,0.0000
180,-0.0000,-0.6000,2.2519,1.6854,0.2235,1,0.0000
181,-0.0000,-0.5990,1.8950,1.3284,0.3569,1,0.0000
182,-0.0000,-0.6000,2.1213,1.5547,0.2263,1,0.0000
183,-0.0000,-0.5990,1.7616,1.1950,0.3597,1,0.0000
184,-0.0000,-0.6000,1.9906,1.4240,0.2290,1,0.0000
185,-0.0000,-0.5990,1.6282,1.0617,0.3624,1,0.0000
186,-0.0000,-0.6000,1.8600,1.2934,0.2317,1,0.0000
187,-0.0000,-0.5990,1.4949,0.9283,0.3651,1,0.0000
188,-0.0000,-0.6000,1.7293,1.1627,0.2344,1,0.0000
189,-0.0000,-0.5990,1.3615,0.7949,0.3678,1,0.0000
190,-0.0000,-0.6000,1.5986,1.0320,0.2371,1,0.0000
191,-0.0000,-0.5990,1.2281,0.6615,0.3705,1,0.0000
192,-0.0000,-0.6000,1.4679,0.9013,0.2398,1,0.0000
193,-0.0000,-0.5990,1.0947,0.5281,0.3732,1,0.0000
194,-0.0000,-0.6000,1.3372,0.7706,0.2425,1,0.0000
195,-0.0000,-0.5990,0.9613,0.3947,0.3759,1,0.0000
196,-0.0000,-0.6000,1.2065,0.6399,0.2452,1,0.0000
197,-0.0000,-0.5990,0.8279,0.2613,0.3786,1,0.0000
198,-0.0000,-0.6000,1.0758,0.5092,0.2478,1,0.0000
199,-0.0000,-0.5990,0.6945,0.1280,0.3812,1,0.0000
200,-0.0000,-0.6001,0.9450,0.3784,0.2505,1,0.0001
201,-0.0000,-0.5990,0.5612,0.0054,0.3839,1,0.0000
202,0.0000,-0.6026,0.8066,0.2401,0.2455,1,0.0026
203,-0.0000,-0.5990,0.4278,0.1388,0.3789,1,0.0000
204,0.0000,-0.6069,0.6671,0.1008,0.2394,1,0.0069
205,-0.0001,-0.5990,0.2945,0.2721,0.3727,1,0.0000
206,-0.0000,-0.6085,0.5356,0.0324,0.2413,1,0.0085
207,-0.0001,-0.5990,0.1613,0.4053,0.3744,1,0.0000
208,-0.0000,-0.6098,0.4043,0.1626,0.2433,1,0.0098
209,-0.0001,-0.5989,0.0282,0.5384,0.3762,1,0.0000
210,-0.0000,-0.6106,0.2732,0.2936,0.2453,1,0.0106
211,-0.0001,-0.5989,-0.1046,0.6712,0.3780,1,0.0000
212,-0.0001,-0.6108,0.1423,0.4244,0.2472,1,0.0108
213,-0.0001,-0.5988,-0.2373,0.8039,0.3798,1,0.0000
214,-0.0001,-0.6105,0.0117,0.5550,0.2492,1,0.0105
215,-0.0001,-0.5987,-0.3697,0.9363,0.3816,1,0.0000
216,-0.0001,-0.6096,-0.1187,0.6854,0.2512,1,0.0096
217,-0.0001,-0.5985,-0.5019,1.0685,0.3833,1,0.0000
218,-0.0001,-0.6083,-0.2489,0.8156,0.2532,1,0.0083
219,-0.0001,-0.5984,-0.6338,1.2004,0.3850,1,0.0000
220,-0.0001,-0.6066,-0.3788,0.9455,0.2551,1,0.0066
221,-0.0001,-0.5982,-0.7654,1.3320,0.3867,1,0.0000
222,-0.0001,-0.6045,-0.5085,1.0751,0.2570,1,0.0045
223,-0.0001,-0.5980,-0.8967,1.4633,0.3883,1,0.0000
224,-0.0001,-0.6022,-0.6379,1.2045,0.2589,1,0.0022
225,-0.0001,-0.5978,-1.0277,1.5943,0.3899,1,0.0000
226,-0.0001,-0.5998,-0.7669,1.3335,0.2608,1,0.0000
227,-0.0001,-0.5976,-1.1583,1.7249,0.3914,1,0.0000
228,-0.0001,-0.5974,-0.8957,1.4623,0.2626,1,0.0000
229,-0.0001,-0.5974,-1.2886,1.8552,0.3929,1,0.0000
230,-0.0001,-0.5949,-1.0241,1.5907,0.2645,1,0.0000
231,-0.0001,-0.5971,-1.4184,1.9850,0.3943,1,0.0000
232,-0.0001,-0.5924,-1.1521,1.7187,0.2663,1,0.0000
233,-0.0001,-0.5968,-1.5478,2.1144,0.3958,1,0.0000
234,-0.0001,-0.5899,-1.2797,1.8463,0.2682,1,0.0000
235,-0.0001,-0.5964,-1.6768,2.2434,0.3971,1,0.0000
236,-0.0001,-0.5874,-1.4070,1.9736,0.2700,1,0.0000
237,-0.0001,-0.5961,-1.8053,2.3719,0.3985,1,0.0000
238,-0.0001,-0.5862,-1.5342,2.1008,0.2714,1,0.0000
239,-0.0001,-0.5958,-1.9335,2.5001,0.3995,1,0.0000
240,-0.0000,-0.5863,-1.6611,2.2277,0.2726,1,0.0000
241,-0.0001,-0.5957,-2.0615,2.6281,0.4005,1,0.0000
242,-0.0000,-0.5873,-1.7879,2.3545,0.2737,1,0.0000
243,-0.0001,-0.5957,-2.1894,2.7560,0.4016,1,0.0000
244,-0.0000,-0.5891,-1.9146,2.4812,0.2748,1,0.0000
245,-0.0001,-0.5957,-2.3173,2.8839,0.4027,1,0.0000
246,-0.0000,-0.5913,-2.0415,2.6081,0.2759,1,0.0000
247,-0.0001,-0.5958,-2.4453,3.0119,0.4038,1,0.0000
248,-0.0000,-0.5937,-2.1685,2.7351,0.2768,1,0.0000
249,-0.0001,-0.5959,-2.5734,3.1400,0.4050,1,0.0000
250,-0.0001,-0.5966,-2.1648,2.7314,0.4086,1,0.0000
251,-0.0001,-0.5959,-2.4400,3.0065,0.2752,1,0.0000
252,-0.0001,-0.5991,-2.0303,2.5969,0.4097,1,0.0000
253,-0.0001,-0.5962,-2.3065,2.8730,0.2762,1,0.0000
254,-0.0001,-0.6013,-1.8957,2.4623,0.4107,1,0.0013
255,-0.0001,-0.5970,-2.1729,2.7395,0.2772,1,0.0000
256,-0.0001,-0.6015,-1.7614,2.3280,0.4116,1,0.0015
257,-0.0001,-0.5966,-2.0396,2.6061,0.2782,1,0.0000
258,-0.0001,-0.6015,-1.6270,2.1936,0.4126,1,0.0015
259,-0.0001,-0.5965,-1.9062,2.4728,0.2793,1,0.0000
260,-0.0001,-0.6011,-1.4926,2.0591,0.4137,1,0.0011
261,-0.0001,-0.5966,-1.7728,2.3394,0.2803,1,0.0000
262,-0.0001,-0.6005,-1.3581,1.9247,0.4147,1,0.0005
263,-0.0001,-0.5968,-1.6394,2.2060,0.2813,1,0.0000
264,-0.0001,-0.5999,-1.2237,1.7903,0.4157,1,0.0000
265,-0.0001,-0.5972,-1.5061,2.0726,0.2823,1,0.0000
266,-0.0001,-0.5992,-1.0893,1.6559,0.4167,1,0.0000
267,-0.0001,-0.5960,-1.3729,1.9395,0.2836,1,0.0000
268,-0.0001,-0.5965,-0.9549,1.5215,0.4180,1,0.0000
269,-0.0001,-0.5962,-1.2395,1.8061,0.2846,1,0.0000
270,-0.0000,-0.5881,-0.8205,1.3871,0.4191,1,0.0000
271,-0.0000,-0.5971,-1.1059,1.6725,0.2856,1,0.0000
272,-0.0000,-0.5807,-0.6859,1.2526,0.4203,1,0.0000
273,-0.0000,-0.5973,-0.9724,1.5389,0.2869,1,0.0000
274,-0.0000,-0.5760,-0.5511,1.1179,0.4218,1,0.0000
275,-0.0000,-0.5976,-0.8388,1.4054,0.2885,1,0.0000
276,-0.0000,-0.5744,-0.4160,0.9829,0.4234,1,0.0000
277,-0.0000,-0.5972,-0.7053,1.2719,0.2902,1,0.0000
278,-0.0000,-0.5744,-0.2807,0.8476,0.4252,1,0.0000
279,-0.0000,-0.5980,-0.5716,1.1382,0.2919,1,0.0000
280,-0.0000,-0.5778,-0.1451,0.7120,0.4270,1,0.0000
281,-0.0000,-0.5988,-0.4378,1.0044,0.2935,1,0.0000
282,-0.0000,-0.5830,-0.0093,0.5761,0.4288,1,0.0000
283,-0.0000,-0.5988,-0.3041,0.8706,0.2952,1,0.0000
284,-0.0000,-0.5893,0.1264,0.4403,0.4306,1,0.0000
285,-0.0000,-0.5984,-0.1703,0.7369,0.2968,1,0.0000
286,-0.0000,-0.5961,0.2620,0.3046,0.4324,1,0.0000
287,-0.0000,-0.5995,-0.0365,0.6031,0.2985,1,0.0000
288,-0.0000,-0.6031,0.3976,0.1690,0.4341,1,0.0031
289,-0.0000,-0.5997,0.0974,0.4692,0.3003,1,0.0000
290,-0.0001,-0.6101,0.5332,0.0352,0.4359,1,0.0101
291,-0.0001,-0.5989,0.2312,0.3354,0.3022,1,0.0000
292,-0.0001,-0.6169,0.6686,0.1035,0.4377,1,0.0169
293,-0.0001,-0.5990,0.3650,0.2016,0.3041,1,0.0000
294,-0.0001,-0.6234,0.8038,0.2385,0.4395,1,0.0234
295,-0.0001,-0.5990,0.4987,0.0679,0.3061,1,0.0000
296,-0.0001,-0.6295,0.9389,0.3736,0.4413,1,0.0295
297,-0.0001,-0.5990,0.6323,0.0657,0.3081,1,0.0000
298,-0.0001,-0.6345,1.0741,0.5088,0.4432,1,0.0345
299,-0.0001,-0.5990,0.7658,0.1993,0.3103,1,0.0000
300,-0.0001,-0.6322,1.2099,0.6441,0.4453,1,0.0322
301,-0.0001,-0.5990,0.8991,0.3325,0.3125,1,0.0000
302,-0.0001,-0.6255,1.3456,0.7794,0.4473,1,0.0255
303,-0.0001,-0.5989,1.0322,0.4656,0.3145,1,0.0000
304,-0.0001,-0.6182,1.4812,0.9148,0.4494,1,0.0182
305,-0.0001,-0.5989,1.1651,0.5985,0.3167,1,0.0000
306,-0.0001,-0.6112,1.6163,1.0498,0.4513,1,0.0112
307,-0.0001,-0.5988,1.2978,0.7312,0.3187,1,0.0000
308,-0.0001,-0.6042,1.7499,1.1833,0.4521,1,0.0042
309,-0.0001,-0.5987,1.4303,0.8637,0.3197,1,0.0000
310,-0.0001,-0.5974,1.8834,1.3168,0.4531,1,0.0000
311,-0.0001,-0.5986,1.5624,0.9959,0.3209,1,0.0000
312,-0.0001,-0.5944,2.0181,1.4515,0.4556,1,0.0000
313,-0.0001,-0.5985,1.6944,1.1278,0.3237,1,0.0000
314,-0.0001,-0.5961,2.1530,1.5865,0.4587,1,0.0000
315,-0.0001,-0.5983,1.8259,1.2594,0.3271,1,0.0000
316,-0.0001,-0.6005,2.2878,1.7212,0.4618,1,0.0005
317,-0.0001,-0.5981,1.9572,1.3906,0.3306,1,0.0000
318,-0.0001,-0.6071,2.4221,1.8556,0.4650,1,0.0071
319,-0.0001,-0.5978,2.0882,1.5216,0.3341,1,0.0000
320,-0.0001,-0.6151,2.5560,1.9895,0.4682,1,0.0151
321,-0.0001,-0.5976,2.0865,1.5199,0.4699,1,0.0000
322,-0.0001,-0.6216,2.4253,1.8588,0.3396,1,0.0216
323,-0.0001,-0.5971,1.9527,1.3861,0.4732,1,0.0000
324,-0.0001,-0.6281,2.2945,1.7282,0.3432,1,0.0281
325,-0.0001,-0.5973,1.8190,1.2524,0.4765,1,0.0000
326,-0.0001,-0.6343,2.1637,1.5975,0.3467,1,0.0343
327,-0.0001,-0.5962,1.6855,1.1190,0.4797,1,0.0000
328,-0.0001,-0.6405,2.0328,1.4668,0.3501,1,0.0405
329,-0.0001,-0.5963,1.5519,0.9853,0.4829,1,0.0000
330,-0.0001,-0.6375,1.9027,1.3366,0.3532,1,0.0375
331,-0.0001,-0.5961,1.4183,0.8518,0.4861,1,0.0000
332,-0.0000,-0.6297,1.7729,1.2067,0.3562,1,0.0297
333,-0.0001,-0.5962,1.2848,0.7182,0.4893,1,0.0000
334,-0.0000,-0.6220,1.6432,1.0769,0.3594,1,0.0220
335,-0.0001,-0.5957,1.1513,0.5848,0.4926,1,0.0000
336,-0.0001,-0.6145,1.5136,0.9471,0.3627,1,0.0145
337,-0.0001,-0.5949,1.0181,0.4515,0.4959,1,0.0000
338,-0.0001,-0.6053,1.3843,0.8177,0.3663,1,0.0053
339,-0.0001,-0.5952,0.8848,0.3182,0.4996,1,0.0000
340,-0.0001,-0.5985,1.2548,0.6882,0.3701,1,0.0000
341,-0.0001,-0.5948,0.7517,0.1851,0.5032,1,0.0000
342,-0.0001,-0.5934,1.1255,0.5589,0.3739,1,0.0000
343,-0.0002,-0.5952,0.6185,0.0520,0.5070,1,0.0000
344,-0.0001,-0.5908,0.9961,0.4296,0.3776,1,0.0000
345,-0.0002,-0.5956,0.4850,0.0816,0.5110,1,0.0000
346,-0.0001,-0.5886,0.8665,0.3001,0.3815,1,0.0000
347,-0.0002,-0.5955,0.3519,0.2147,0.5146,1,0.0000
348,-0.0001,-0.5883,0.7371,0.1708,0.3852,1,0.0000
349,-0.0002,-0.5956,0.2188,0.3478,0.5184,1,0.0000
350,-0.0001,-0.5889,0.6076,0.0422,0.3889,1,0.0000
351,-0.0001,-0.5957,0.0855,0.4811,0.5221,1,0.0000
352,-0.0001,-0.5929,0.4725,0.0943,0.3869,1,0.0000
353,-0.0002,-0.5971,-0.0477,0.6143,0.5202,1,0.0000
354,-0.0001,-0.6056,0.3255,0.2412,0.3733,1,0.0056
355,-0.0002,-0.5967,-0.1811,0.7477,0.5066,1,0.0000
356,-0.0002,-0.6081,0.1949,0.3718,0.3761,1,0.0081
357,-0.0002,-0.5978,-0.3146,0.8812,0.5096,1,0.0000
358,-0.0002,-0.6117,0.0642,0.5025,0.3790,1,0.0117
359,-0.0002,-0.5980,-0.4483,1.0149,0.5127,1,0.0000
360,-0.0002,-0.6119,-0.0666,0.6333,0.3819,1,0.0119
361,-0.0002,-0.5978,-0.5821,1.1487,0.5157,1,0.0000
362,-0.0002,-0.6116,-0.1975,0.7642,0.3848,1,0.0116
363,-0.0002,-0.5980,-0.7160,1.2826,0.5186,1,0.0000
364,-0.0002,-0.6107,-0.3285,0.8952,0.3877,1,0.0107
365,-0.0002,-0.5983,-0.8499,1.4165,0.5216,1,0.0000
366,-0.0002,-0.6089,-0.4595,1.0261,0.3905,1,0.0089
367,-0.0002,-0.5985,-0.9838,1.5504,0.5244,1,0.0000
368,-0.0002,-0.6061,-0.5906,1.1572,0.3933,1,0.0061
369,-0.0002,-0.5987,-1.1177,1.6843,0.5272,1,0.0000
370,-0.0002,-0.6025,-0.7216,1.2882,0.3961,1,0.0025
371,-0.0002,-0.5988,-1.2514,1.8180,0.5298,1,0.0000
372,-0.0002,-0.5982,-0.8527,1.4192,0.3988,1,0.0000
373,-0.0002,-0.5989,-1.3850,1.9516,0.5324,1,0.0000
374,-0.0002,-0.5935,-0.9837,1.5503,0.4014,1,0.0000
375,-0.0002,-0.5990,-1.5185,2.0850,0.5348,1,0.0000
376,-0.0002,-0.5885,-1.1146,1.6812,0.4040,1,0.0000
377,-0.0002,-0.5990,-1.6516,2.2182,0.5372,1,0.0000
378,-0.0002,-0.5855,-1.2457,1.8123,0.4062,1,0.0000
379,-0.0002,-0.5990,-1.7847,2.3513,0.5392,1,0.0000
380,-0.0001,-0.5851,-1.3766,1.9432,0.4084,1,0.0000
381,-0.0002,-0.5990,-1.9177,2.4843,0.5413,1,0.0000
382,-0.0001,-0.5861,-1.5074,2.0740,0.4106,1,0.0000
383,-0.0002,-0.5990,-2.0508,2.6174,0.5436,1,0.0000
