tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
15967,1789626284654000,0.191932678,-0.600564480,0.747425079,0.003236131,1,2.913970709,0.975126863,-88.731597900,8058,268.633333333,268.600000000,0.396281064,1,0,0,1,0,1
15968,1789626284670000,0.191940308,-0.600565195,0.747432709,0.000010813,1,3.295265675,0.975070298,-88.623657227,8059,268.666666667,268.616666667,0.396278977,1,0,0,1,0,1
15969,1789626284688000,0.188552856,-0.600638628,0.747632980,0.003394161,1,3.675795317,0.974998713,-88.512191772,8059,268.666666667,268.633333333,0.396519035,1,0,0,1,0,1
15970,1789626284703000,0.188560486,-0.600640059,0.747644424,0.000013828,1,4.056324959,0.974927187,-88.400726318,8060,268.700000000,268.650000000,0.396519035,1,0,0,1,0,1
15971,1789626284720000,0.184997559,-0.600714684,0.747798920,0.003567056,1,4.435953617,0.974836230,-88.285522461,8060,268.700000000,268.666666667,0.396723926,1,0,0,1,0,1
15972,1789626284736000,0.184982300,-0.600716591,0.747810364,0.000019169,1,4.815582275,0.974745274,-88.170310974,8061,268.733333333,268.683333333,0.396726131,1,0,0,1,0,1
15973,1789626284754000,0.181159973,-0.600792885,0.747913361,0.003824475,1,5.194135666,0.974628687,-88.051071167,8061,268.733333333,268.700000000,0.396888912,1,0,0,1,0,1
15974,1789626284770000,0.181152344,-0.600794792,0.747928619,0.000017166,1,5.572688580,0.974512041,-87.931831360,8062,268.766666667,268.716666667,0.396888465,1,0,0,1,0,1
15975,1789626284786000,0.176559448,-0.600810766,0.747732162,0.004597123,1,5.949511528,0.974328399,-87.807395935,8062,268.766666667,268.733333333,0.396837175,1,0,0,1,0,1
15976,1789626284802000,0.176551819,-0.600814819,0.747753143,0.000022690,1,6.326334476,0.974144816,-87.682960510,8063,268.800000000,268.750000000,0.396837175,1,0,0,1,0,1
15977,1789626284820000,0.170555115,-0.600753546,0.747037888,0.006039520,1,6.700254440,0.973822951,-87.551368713,8063,268.800000000,268.766666667,0.396399587,1,0,0,1,0,1
15978,1789626284836000,0.170555115,-0.600763321,0.747064590,0.000028436,1,7.074173927,0.973501086,-87.419776917,8064,268.833333333,268.783333333,0.396399140,1,0,0,1,0,1
15979,1789626284852000,0.164512634,-0.599751711,0.746606827,0.006143653,1,7.445470810,0.973080575,-87.281791687,8064,268.833333333,268.800000000,0.396107912,1,0,0,1,0,1
15980,1789626284870000,0.164520264,-0.599764585,0.746644974,0.000040977,1,7.816767693,0.972660065,-87.143806458,8065,268.866666667,268.816666667,0.396107912,1,0,0,1,0,1
15981,1789626284886000,0.158409119,-0.599971533,0.746332169,0.006122644,1,8.185537338,0.972163081,-86.999801636,8065,268.866666667,268.833333333,0.395889759,1,0,0,1,0,1
15982,1789626284903000,0.158416748,-0.599985361,0.746374130,0.000044835,1,8.554306030,0.971666098,-86.855796814,8066,268.900000000,268.850000000,0.395888865,1,0,0,1,0,1
15983,1789626284920000,0.152168274,-0.600278378,0.746147156,0.006259457,1,8.920549393,0.971110404,-86.705970764,8066,268.900000000,268.866666667,0.395704895,1,0,0,1,0,1
15984,1789626284936000,0.152168274,-0.600292206,0.746187210,0.000042374,1,9.286792755,0.970554709,-86.556144714,8067,268.933333333,268.883333333,0.395704895,1,0,0,1,0,1
15985,1789626284953000,0.145736694,-0.599428654,0.746019363,0.006491465,1,9.650467873,0.969959497,-86.400604248,8067,268.933333333,268.900000000,0.395541131,1,0,0,1,0,1
15986,1789626284970000,0.145736694,-0.599440098,0.746055603,0.000038004,1,10.014142990,0.969364285,-86.245063782,8068,268.966666667,268.916666667,0.395541131,1,0,0,1,0,1
15987,1789626284986000,0.139282227,-0.599870205,0.745920181,0.006470200,1,10.375190735,0.968752623,-86.083869934,8068,268.966666667,268.933333333,0.395397663,1,0,0,1,0,1
15988,1789626285003000,0.159454346,-0.598542213,0.719047546,0.033627614,1,10.736239433,0.968140960,-85.922676086,8069,269.000000000,268.950000000,0.395398527,1,0,0,1,0,1
15989,1789626285019000,0.152976990,-0.599038124,0.718927383,0.006497423,1,11.094595909,0.967539072,-85.755905151,8069,269.000000000,268.966666667,0.395262271,1,0,0,1,0,1
15990,1789626285036000,0.152976990,-0.599044800,0.718957901,0.000031239,1,11.452952385,0.966937125,-85.589134216,8070,269.033333333,268.983333333,0.395262271,1,0,0,1,0,1
15991,1789626285053000,0.146469116,-0.599591255,0.718868256,0.006531391,1,11.808552742,0.966372371,-85.416831970,8070,269.033333333,269.000000000,0.395145535,1,0,0,1,0,1
15992,1789626285070000,0.146469116,-0.599595547,0.718904495,0.000036493,1,12.164153099,0.965807557,-85.244529724,8071,269.066666667,269.016666667,0.395145535,1,0,0,1,0,1
15993,1789626285087000,0.139984131,-0.600180149,0.718818665,0.006511848,1,12.516933441,0.965306044,-85.066757202,8071,269.066666667,269.033333333,0.395040870,1,0,0,1,0,1
15994,1789626285103000,0.139900208,-0.599043369,0.718852997,0.001140390,1,12.869713783,0.964804530,-84.888984680,8072,269.100000000,269.050000000,0.395040870,1,0,0,1,0,1
15995,1789626285120000,0.133438110,-0.599655151,0.718784332,0.006491355,1,13.219610214,0.964388430,-84.705787659,8072,269.100000000,269.066666667,0.394954234,1,0,0,1,0,1
15996,1789626285137000,0.133438110,-0.599655628,0.718812943,0.000028614,1,13.569506645,0.963972330,-84.522590637,8073,269.133333333,269.083333333,0.394954234,1,0,0,1,0,1
15997,1789626285153000,0.127021790,-0.600281239,0.718757629,0.006446986,1,13.916454315,0.963657916,-84.334030151,8073,269.133333333,269.100000000,0.394876987,1,0,0,1,0,1
15998,1789626285170000,0.126937866,-0.599168301,0.718788147,0.001116515,1,14.263402939,0.963343501,-84.145462036,8074,269.166666667,269.116666667,0.394881487,1,0,0,1,0,1
15999,1789626285186000,0.125839233,-0.599770546,0.989753723,0.270968467,1,14.607337952,0.963139892,-83.951576233,8074,269.166666667,269.133333333,0.394820273,1,1,0,0,0,1
16000,1789626285203000,0.125839233,-0.599769115,0.989782333,0.000028646,1,14.951272011,0.962936282,-83.757690430,8075,269.200000000,269.150000000,0.394819438,1,1,1,0,0,1
