tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m
37,1789602403248000,0.187746048,-0.599072814,0.940093994,0.031640124,1,29.999984741,0.977511883,-94.545845032,94,3.133333333,3.100000000,0.028419495
38,1789602403267000,0.193756104,-0.599073052,0.907272339,0.033367377,1,29.999986649,0.977508664,-94.517425537,95,3.166666667,3.116666667,0.028419495
39,1789602403285000,0.199758530,-0.599085689,0.876213074,0.031633958,1,29.999988556,0.977505684,-94.487243652,95,3.166666667,3.133333333,0.030181885
40,1789602403297000,0.205728531,-0.599085808,0.843399048,0.033352677,1,29.999988556,0.977502704,-94.457061768,96,3.200000000,3.150000000,0.030181885
41,1789602403314000,0.211698532,-0.599097848,0.812316895,0.031650297,1,29.999990463,0.977500200,-94.425125122,96,3.200000000,3.166666667,0.031936646
42,1789602403332000,0.217618942,-0.599097848,0.779487610,0.033358853,1,29.999992371,0.977497637,-94.393188477,97,3.233333333,3.183333333,0.031936646
43,1789602403347000,0.223541260,-0.599108934,0.748397827,0.031648833,1,29.999992371,0.977495670,-94.359512329,97,3.233333333,3.200000000,0.033676147
44,1789602403364000,0.223543167,-0.599108815,0.748405457,0.000007865,1,29.999994278,0.977493644,-94.325828552,98,3.266666667,3.216666667,0.033683777
45,1789602403381000,0.223541260,-0.599118590,0.750137329,0.001731901,1,29.999996185,0.977492154,-94.290405273,98,3.266666667,3.233333333,0.035423279
46,1789602403400000,0.223541260,-0.599118710,0.750144958,0.000007630,1,29.999998093,0.977490664,-94.254981995,99,3.300000000,3.250000000,0.035423279
47,1789602403414000,0.223543167,-0.599127352,0.751876831,0.001731895,1,30.000000000,0.977489710,-94.217819214,99,3.300000000,3.266666667,0.037162781
48,1789602403430000,0.223539352,-0.599127293,0.751869202,0.000008530,1,30.000000000,0.977488756,-94.180664063,100,3.333333333,3.283333333,0.037155151
49,1789602403447000,0.223541260,-0.599134922,0.753585815,0.001716632,1,30.000000000,0.977488279,-94.141784668,100,3.333333333,3.300000000,0.038879395
50,1789602403465000,0.223543167,-0.599134803,0.753601074,0.000015378,1,30.000001907,0.977487803,-94.102897644,101,3.366666667,3.316666667,0.038887024
51,1789602403484000,0.223541260,-0.599141598,0.755325317,0.001724258,1,30.000003815,0.977487803,-94.062286377,101,3.366666667,3.333333333,0.040611267
52,1789602403498000,0.223541260,-0.599141598,0.755317688,0.000007629,1,30.000003815,0.977487803,-94.021682739,102,3.400000000,3.350000000,0.040603638
53,1789602403514000,0.223539352,-0.599147439,0.757034302,0.001716625,1,30.000003815,0.977488041,-93.979354858,102,3.400000000,3.366666667,0.042327881
54,1789602403534000,0.223545074,-0.599147499,0.757026672,0.000009537,1,30.000005722,0.977488279,-93.937034607,103,3.433333333,3.383333333,0.042320251
55,1789602403555000,0.223543167,-0.599152863,0.758735657,0.001708994,1,30.000005722,0.977488756,-93.893005371,103,3.433333333,3.400000000,0.044029236
56,1789602403564000,0.223541260,-0.599152744,0.758743286,0.000007865,1,30.000005722,0.977489173,-93.848976135,104,3.466666667,3.416666667,0.044029236
57,1789602403581000,0.223541260,-0.599157810,0.760452271,0.001708992,1,30.000005722,0.977489710,-93.803237915,104,3.466666667,3.433333333,0.045738220
58,1789602403599000,0.223541260,-0.599157929,0.760437012,0.000015259,1,30.000005722,0.977490306,-93.757507324,105,3.500000000,3.450000000,0.045730591
59,1789602403614000,0.223543167,-0.599162698,0.762138367,0.001701363,1,30.000005722,0.977490902,-93.710083008,105,3.500000000,3.466666667,0.047424316
60,1789602403631000,0.223543167,-0.599162817,0.762145996,0.000007630,1,30.000005722,0.977491558,-93.662651062,106,3.533333333,3.483333333,0.047431946
61,1789602403649000,0.223541260,-0.599167466,0.763839722,0.001693733,1,30.000003815,0.977492094,-93.613525391,106,3.533333333,3.500000000,0.049125671
62,1789602403665000,0.223539352,-0.599167585,0.763847351,0.000007865,1,30.000003815,0.977492690,-93.564399719,107,3.566666667,3.516666667,0.049125671
63,1789602403681000,0.223541260,-0.599172354,0.765518188,0.001670845,1,30.000003815,0.977493227,-93.513595581,107,3.566666667,3.533333333,0.050804138
64,1789602403697000,0.223541260,-0.599172473,0.765525818,0.000007630,1,30.000003815,0.977493763,-93.462783813,108,3.600000000,3.550000000,0.050811768
65,1789602403714000,0.223543167,-0.599177241,0.767204285,0.001678475,1,30.000003815,0.977494180,-93.410293579,108,3.600000000,3.566666667,0.052490234
66,1789602403730000,0.223541260,-0.599177182,0.767204285,0.000001908,1,30.000003815,0.977494597,-93.357803345,109,3.633333333,3.583333333,0.052490234
67,1789602403750000,0.223541260,-0.599182487,0.768882751,0.001678475,1,30.000003815,0.977494955,-93.303634644,109,3.633333333,3.600000000,0.054168701
68,1789602403764000,0.223541260,-0.599182487,0.768875122,0.000007629,1,30.000003815,0.977495313,-93.249473572,110,3.666666667,3.616666667,0.054161072
69,1789602403780000,0.223543167,-0.599187732,0.770553589,0.001678476,1,30.000003815,0.977495551,-93.193634033,110,3.666666667,3.633333333,0.055839539
70,1789602403799000,0.223539352,-0.599187613,0.770553589,0.000003817,1,30.000001907,0.977495730,-93.137802124,111,3.700000000,3.650000000,0.055831909
71,1789602403818000,0.223539352,-0.599192977,0.772209167,0.001655587,1,30.000000000,0.977495849,-93.080307007,111,3.700000000,3.666666667,0.057495117
72,1789602403831000,0.223541260,-0.599192977,0.772209167,0.000001907,1,30.000000000,0.977495968,-93.022804260,112,3.733333333,3.683333333,0.057502747
73,1789602403847000,0.223541260,-0.599198580,0.773864746,0.001655588,1,30.000000000,0.977496028,-92.963645935,112,3.733333333,3.700000000,0.059158325
74,1789602403864000,0.223541260,-0.599198461,0.773864746,0.000000119,1,30.000000000,0.977496028,-92.904487610,113,3.766666667,3.716666667,0.059158325
75,1789602403882000,0.223541260,-0.599204183,0.775527954,0.001663218,1,30.000000000,0.977496028,-92.843673706,113,3.766666667,3.733333333,0.060813904
76,1789602403897000,0.223541260,-0.599204183,0.775527954,0.000000000,1,30.000000000,0.977496028,-92.782859802,114,3.800000000,3.750000000,0.060813904
77,1789602403913000,0.223541260,-0.599210262,0.777175903,0.001647961,1,30.000000000,0.977495968,-92.720397949,114,3.800000000,3.766666667,0.062461853
78,1789602403932000,0.223541260,-0.599210262,0.777175903,0.000000000,1,30.000000000,0.977495909,-92.657936096,115,3.833333333,3.783333333,0.062461853
79,1789602403952000,0.223541260,-0.599215150,0.778816223,0.001640327,1,30.000000000,0.977495790,-92.593833923,115,3.833333333,3.800000000,0.064102173
80,1789602403964000,0.228425980,-0.599215627,0.745811462,0.033364274,1,30.000000000,0.977495730,-92.529731750,116,3.866666667,3.816666667,0.064102173
81,1789602403980000,0.228425980,-0.599221706,0.747451782,0.001640331,1,30.000000000,0.977495611,-92.463989258,116,3.866666667,3.833333333,0.065742493
82,1789602403998000,0.228425980,-0.599221647,0.747444153,0.000007630,1,30.000000000,0.977495492,-92.398254395,117,3.900000000,3.850000000,0.065734863
83,1789602404013000,0.228425980,-0.599226713,0.749084473,0.001640328,1,30.000000000,0.977495372,-92.330886841,117,3.900000000,3.866666667,0.067367554
84,1789602404031000,0.228424072,-0.599226713,0.749092102,0.000007864,1,29.999998093,0.977495253,-92.263511658,118,3.933333333,3.883333333,0.067375183
85,1789602404048000,0.228422165,-0.599232793,0.750709534,0.001617444,1,29.999998093,0.977495193,-92.194519043,118,3.933333333,3.900000000,0.068992615
86,1789602404068000,0.228424072,-0.599232733,0.750717163,0.000007864,1,29.999998093,0.977495074,-92.125518799,119,3.966666667,3.916666667,0.069000244
87,1789602404080000,0.228424072,-0.599238038,0.752334595,0.001617440,1,29.999998093,0.977494955,-92.054901123,119,3.966666667,3.933333333,0.070617676
88,1789602404098000,0.228424072,-0.599238038,0.752334595,0.000000000,1,29.999998093,0.977494836,-91.984283447,120,4.000000000,3.950000000,0.070617676
89,1789602404114000,0.228424072,-0.599243402,0.753944397,0.001609811,1,29.999998093,0.977494776,-91.912048340,120,4.000000000,3.966666667,0.072235107
90,1789602404132000,0.228424072,-0.599243402,0.753936768,0.000007629,1,29.999998093,0.977494717,-91.839820862,121,4.033333333,3.983333333,0.072227478
91,1789602404147000,0.228424072,-0.599629462,0.773612976,0.019679995,1,29.999998093,0.977494657,-91.765975952,121,4.033333333,4.000000000,0.073844910
92,1789602404164000,0.228424072,-0.600208640,0.775382996,0.001862369,1,29.999998093,0.977494597,-91.692138672,122,4.066666667,4.016666667,0.073837280
93,1789602404180000,0.228424072,-0.600222707,0.778770447,0.003387481,1,29.999998093,0.977494597,-91.616699219,122,4.066666667,4.033333333,0.075439453
94,1789602404199000,0.228424072,-0.600217819,0.780532837,0.001762397,1,29.999998093,0.977494538,-91.541259766,123,4.100000000,4.050000000,0.075439453
95,1789602404218000,0.219827652,-0.599258661,0.810440063,0.031132951,1,29.999998093,0.977494478,-91.464218140,123,4.100000000,4.066666667,0.077041626
96,1789602404231000,0.218549728,-0.599313915,0.805091858,0.005499040,1,29.999998093,0.977494478,-91.387168884,124,4.133333333,4.083333333,0.077049255
97,1789602404247000,0.210771561,-0.599263966,0.836059570,0.031929635,1,29.999998093,0.977494478,-91.308532715,124,4.133333333,4.100000000,0.078636169
98,1789602404264000,0.203769684,-0.599263668,0.803443909,0.033358771,1,29.999998093,0.977494478,-91.229896545,125,4.166666667,4.116666667,0.078636169
99,1789602404282000,0.202615738,-0.599274397,0.799652100,0.003963524,1,29.999998093,0.977494478,-91.149673462,125,4.166666667,4.133333333,0.080223083
100,1789602404298000,0.202613831,-0.599930346,0.799667358,0.000656129,1,29.999998093,0.977494538,-91.069442749,126,4.200000000,4.150000000,0.080230713
101,1789602404315000,0.202613831,-0.599930644,0.801246643,0.001579285,1,29.999998093,0.977494538,-90.987632751,126,4.200000000,4.166666667,0.081809998
102,1789602404331000,0.202613831,-0.599037290,0.808273315,0.007083234,1,29.999998093,0.977494538,-90.905822754,127,4.233333333,4.183333333,0.081809998
103,1789602404351000,0.202613831,-0.599310398,0.891662598,0.083389729,1,29.999998093,0.977494597,-90.822433472,127,4.233333333,4.200000000,0.083389282
104,1789602404364000,0.197835922,-0.599279165,0.865692139,0.026406327,1,29.999998093,0.977494597,-90.739051819,128,4.266666667,4.216666667,0.083381653
105,1789602404381000,0.196840286,-0.599346101,0.861846924,0.003972587,1,29.999998093,0.977494597,-90.654098511,128,4.266666667,4.233333333,0.084953308
106,1789602404398000,0.195867538,-0.599329710,0.829589844,0.032271747,1,29.999998093,0.977494657,-90.569137573,129,4.300000000,4.250000000,0.084960938
107,1789602404416000,0.189519882,-0.599290013,0.868515015,0.039439362,1,29.999998093,0.977494717,-90.482604980,129,4.300000000,4.266666667,0.086532593
108,1789602404431000,0.183897018,-0.599289536,0.835624695,0.033367492,1,29.999998093,0.977494717,-90.396080017,130,4.333333333,4.283333333,0.086524963
109,1789602404447000,0.182970047,-0.599308729,0.831764221,0.003970252,1,29.999998093,0.977494717,-90.307991028,130,4.333333333,4.300000000,0.088088989
110,1789602404464000,0.183803558,-0.599241436,0.845352173,0.013613658,1,29.999998093,0.977494717,-90.219902039,131,4.366666667,4.316666667,0.088088989
111,1789602404484000,0.184640884,-0.599244952,0.860504150,0.015175097,1,29.999998093,0.977494717,-90.130256653,131,4.366666667,4.333333333,0.089645386
112,1789602404498000,0.185470581,-0.599238515,0.874092102,0.013613260,1,29.999998093,0.977494717,-90.040611267,132,4.400000000,4.350000000,0.089645386
113,1789602404514000,0.188442230,-0.599305153,0.902244568,0.028308947,1,29.999998093,0.977494717,-89.949417114,132,4.400000000,4.366666667,0.091194153
114,1789602404533000,0.192556381,-0.599305034,0.936157227,0.034161303,1,29.999998093,0.977494717,-89.858215332,133,4.433333333,4.383333333,0.091201782
115,1789602404549000,0.192556381,-0.599422097,0.971900940,0.035743903,1,29.999998093,0.977494717,-89.765472412,133,4.433333333,4.400000000,0.092742920
116,1789602404564000,0.199838638,-0.600264549,1.045234680,0.073699243,1,29.999998093,0.977494776,-89.672721863,134,4.466666667,4.416666667,0.092750549
117,1789602404581000,0.193014145,-0.599315405,1.079376221,0.034829862,1,29.999998093,0.977494776,-89.578430176,134,4.466666667,4.433333333,0.094291687
118,1789602404598000,0.186180115,-0.599315107,1.111968994,0.033301543,1,29.999998093,0.977494776,-89.484146118,135,4.500000000,4.450000000,0.094284058
119,1789602404613000,0.179340363,-0.599320233,1.154220581,0.042801622,1,29.999998093,0.977494776,-89.388320923,135,4.500000000,4.466666667,0.095825195
120,1789602404631000,0.172424316,-0.599320173,1.195022583,0.041383997,1,29.999998093,0.977494776,-89.292503357,136,4.533333333,4.483333333,0.095817566
121,1789602404647000,0.165445328,-0.599324822,1.237350464,0.042899370,1,30.000000000,0.977494776,-89.195152283,136,4.533333333,4.500000000,0.097351074
122,1789602404666000,0.158378601,-0.599324465,1.280540466,0.043764312,1,30.000000000,0.977494776,-89.097801208,137,4.566666667,4.516666667,0.097351074
123,1789602404683000,0.151214600,-0.599330127,1.327529907,0.047532413,1,30.000000000,0.977494776,-88.998924255,137,4.566666667,4.533333333,0.098876953
124,1789602404698000,0.143901825,-0.599330187,1.373153687,0.046206124,1,30.000000000,0.977494776,-88.900047302,138,4.600000000,4.550000000,0.098876953
125,1789602404714000,0.136442184,-0.599335194,1.424911499,0.052292615,1,30.000000000,0.977494776,-88.799644470,138,4.600000000,4.566666667,0.100402832
126,1789602404730000,0.128746033,-0.599335015,1.473007202,0.048707571,1,30.000000000,0.977494776,-88.699241638,139,4.633333333,4.583333333,0.100402832
127,1789602404750000,0.120836258,-0.599340081,1.524917603,0.052509565,1,30.000000000,0.977494776,-88.597320557,139,4.633333333,4.600000000,0.101921082
128,1789602404764000,0.112623215,-0.599340081,1.557197571,0.033308413,1,30.000000000,0.977494776,-88.495407104,140,4.666666667,4.616666667,0.101913452
129,1789602404781000,0.104413986,-0.599345088,1.590988159,0.034773484,1,30.000000000,0.977494776,-88.391983032,140,4.666666667,4.633333333,0.103424072
130,1789602404799000,0.096172333,-0.599345207,1.623268127,0.033315480,1,30.000000000,0.977494776,-88.288551331,141,4.700000000,4.650000000,0.103431702
131,1789602404819000,0.087930679,-0.599349976,1.657043457,0.034766331,1,30.000000000,0.977494776,-88.183616638,141,4.700000000,4.666666667,0.104934692
132,1789602404831000,0.079658508,-0.599349976,1.689308167,0.033308260,1,30.000000000,0.977494776,-88.078681946,142,4.733333333,4.683333333,0.104934692
133,1789602404848000,0.071388245,-0.599354923,1.723075867,0.034765713,1,30.000000000,0.977494776,-87.972244263,142,4.733333333,4.700000000,0.106437683
134,1789602404866000,0.063070297,-0.599354863,1.755317688,0.033297494,1,30.000000000,0.977494776,-87.865814209,143,4.766666667,4.716666667,0.106430054
135,1789602404881000,0.054756165,-0.599359751,1.789062500,0.034753952,1,30.000000000,0.977494776,-87.757881165,143,4.766666667,4.733333333,0.107933044
136,1789602404897000,0.046386719,-0.599359751,1.821296692,0.033303011,1,30.000000000,0.977494776,-87.649948120,144,4.800000000,4.750000000,0.107933044
137,1789602404914000,0.051868439,-0.599364400,1.789886475,0.031884965,1,30.000000000,0.977494776,-87.540527344,144,4.800000000,4.766666667,0.109420776
138,1789602404933000,0.057348251,-0.599364281,1.756980896,0.033358738,1,30.000000000,0.977494776,-87.431106567,145,4.833333333,4.783333333,0.109420776
139,1789602404952000,0.062828064,-0.599369168,1.725555420,0.031899668,1,30.000000000,0.977494776,-87.320205688,145,4.833333333,4.800000000,0.110900879
140,1789602404964000,0.068302155,-0.599369168,1.692657471,0.033350274,1,30.000000000,0.977494776,-87.209297180,146,4.866666667,4.816666667,0.110908508
141,1789602404981000,0.073772430,-0.599374115,1.661231995,0.031898033,1,30.000000000,0.977494776,-87.096908569,146,4.866666667,4.833333333,0.112388611
142,1789602404998000,0.079236984,-0.599374056,1.628318787,0.033363763,1,30.000000000,0.977494776,-86.984527588,147,4.900000000,4.850000000,0.112380981
143,1789602405014000,0.084701538,-0.599378824,1.596893311,0.031897049,1,30.000000000,0.977494776,-86.870666504,147,4.900000000,4.866666667,0.113861084
144,1789602405032000,0.090158463,-0.599378943,1.563995361,0.033347458,1,30.000000000,0.977494776,-86.756797791,148,4.933333333,4.883333333,0.113868713
145,1789602405048000,0.095613480,-0.599383771,1.532554626,0.031910453,1,30.000000000,0.977494776,-86.641464233,148,4.933333333,4.900000000,0.115333557
146,1789602405066000,0.101060867,-0.599383712,1.499649048,0.033353426,1,30.000000000,0.977494776,-86.526130676,149,4.966666667,4.916666667,0.115333557
147,1789602405085000,0.106508255,-0.599388480,1.468200684,0.031916667,1,30.000000000,0.977494717,-86.409332275,149,4.966666667,4.933333333,0.116798401
148,1789602405097000,0.111949921,-0.599388421,1.435302734,0.033344965,1,30.000000000,0.977494717,-86.292533875,150,5.000000000,4.950000000,0.116798401
149,1789602405114000,0.117391586,-0.599393368,1.403862000,0.031908173,1,30.000000000,0.977494717,-86.174270630,150,5.000000000,4.966666667,0.118263245
150,1789602405132000,0.122819901,-0.599393308,1.370948792,0.033357844,1,30.000000000,0.977494717,-86.056007385,151,5.033333333,4.983333333,0.118263245
151,1789602405147000,0.128248215,-0.599398136,1.339485168,0.031928454,1,30.000000000,0.977494717,-85.936294556,151,5.033333333,5.000000000,0.119712830
152,1789602405165000,0.133665085,-0.599398077,1.306579590,0.033348456,1,30.000000000,0.977494717,-85.816574097,152,5.066666667,5.016666667,0.119720459
153,1789602405181000,0.139083862,-0.599402785,1.275115967,0.031926833,1,30.000000000,0.977494717,-85.695404053,152,5.066666667,5.033333333,0.121170044
154,1789602405200000,0.144495010,-0.599402905,1.242210388,0.033347528,1,30.000000000,0.977494717,-85.574226379,153,5.100000000,5.050000000,0.121177673
155,1789602405218000,0.149902344,-0.599407792,1.210723877,0.031947449,1,30.000000000,0.977494717,-85.451614380,153,5.100000000,5.066666667,0.122612000
156,1789602405231000,0.155296326,-0.599408269,1.177818298,0.033344746,1,30.000000000,0.977494717,-85.328994751,154,5.133333333,5.083333333,0.122619629
157,1789602405247000,0.160690308,-0.599412501,1.146354675,0.031922635,1,30.000000000,0.977494717,-85.204933167,154,5.133333333,5.100000000,0.124061584
158,1789602405265000,0.166069031,-0.599412382,1.113433838,0.033357341,1,30.000000000,0.977494717,-85.080871582,155,5.166666667,5.116666667,0.124061584
159,1789602405281000,0.171451569,-0.599416971,1.081954956,0.031935744,1,30.000000000,0.977494717,-84.955375671,155,5.166666667,5.133333333,0.125495911
160,1789602405297000,0.176815033,-0.599416971,1.049034119,0.033354882,1,30.000000000,0.977494717,-84.829879761,156,5.200000000,5.150000000,0.125495911
161,1789602405314000,0.182180405,-0.599421740,1.017547607,0.031940375,1,30.000000000,0.977494717,-84.702949524,156,5.200000000,5.166666667,0.126930237
162,1789602405333000,0.187528610,-0.599421859,0.984626770,0.033352431,1,30.000000000,0.977494717,-84.576019287,157,5.233333333,5.183333333,0.126930237
163,1789602405351000,0.192874908,-0.599426389,0.953132629,0.031944700,1,30.000000000,0.977494717,-84.447662354,157,5.233333333,5.200000000,0.128356934
164,1789602405363000,0.198202133,-0.599426389,0.920211792,0.033349074,1,30.000000000,0.977494717,-84.319305420,158,5.266666667,5.216666667,0.128356934
165,1789602405380000,0.203525543,-0.599431157,0.888710022,0.031948399,1,30.000000000,0.977494717,-84.189529419,158,5.266666667,5.233333333,0.129776001
166,1789602405397000,0.208827972,-0.599431038,0.855773926,0.033360187,1,30.000000000,0.977494717,-84.059745789,159,5.300000000,5.250000000,0.129783630
167,1789602405414000,0.214130402,-0.599435806,0.824249268,0.031967483,1,30.000000000,0.977494717,-83.928543091,159,5.300000000,5.266666667,0.131202698
168,1789602405431000,0.219398499,-0.599435806,0.791290283,0.033377349,1,30.000000000,0.977494717,-83.797348022,160,5.333333333,5.283333333,0.131195068
169,1789602405446000,0.224670410,-0.599440336,0.759757996,0.031969957,1,30.000000000,0.977494717,-83.664733887,160,5.333333333,5.300000000,0.132614136
170,1789602405465000,0.224670410,-0.599440217,0.759750366,0.000007630,1,30.000000000,0.977494717,-83.532127380,161,5.366666667,5.316666667,0.132606506
171,1789602405481000,0.224668503,-0.599444866,0.761161804,0.001411447,1,30.000000000,0.977494717,-83.398109436,161,5.366666667,5.333333333,0.134017944
172,1789602405497000,0.224670410,-0.599444866,0.761161804,0.000001907,1,30.000000000,0.977494717,-83.264091492,162,5.400000000,5.350000000,0.134017944
173,1789602405514000,0.224670410,-0.599449456,0.762565613,0.001403816,1,30.000000000,0.977494717,-83.128669739,162,5.400000000,5.366666667,0.135421753
174,1789602405531000,0.224668503,-0.599449515,0.762565613,0.000001908,1,30.000000000,0.977494717,-82.993247986,163,5.433333333,5.383333333,0.135421753
175,1789602405547000,0.224670410,-0.599454045,0.763969421,0.001403817,1,30.000000000,0.977494717,-82.856430054,163,5.433333333,5.400000000,0.136817932
176,1789602405563000,0.224670410,-0.599454165,0.763977051,0.000007630,1,30.000000000,0.977494776,-82.719604492,164,5.466666667,5.416666667,0.136825562
177,1789602405581000,0.224668503,-0.599458575,0.765365601,0.001388558,1,30.000000000,0.977494776,-82.581390381,164,5.466666667,5.433333333,0.138214111
178,1789602405597000,0.224670410,-0.599458694,0.765373230,0.000007865,1,30.000000000,0.977494776,-82.443168640,165,5.500000000,5.450000000,0.138221741
179,1789602405614000,0.224668503,-0.599463224,0.766754150,0.001380929,1,29.999998093,0.977494776,-82.303558350,165,5.500000000,5.466666667,0.139610291
180,1789602405630000,0.224666595,-0.599463165,0.766746521,0.000007864,1,29.999996185,0.977494776,-82.163955688,166,5.533333333,5.483333333,0.139602661
181,1789602405647000,0.224668503,-0.599467754,0.768135071,0.001388559,1,29.999994278,0.977494776,-82.022964478,166,5.533333333,5.500000000,0.140991211
182,1789602405664000,0.224668503,-0.599467695,0.768135071,0.000000060,1,29.999992371,0.977494776,-81.881973267,167,5.566666667,5.516666667,0.140991211
183,1789602405682000,0.224666595,-0.599472284,0.769515991,0.001380929,1,29.999990463,0.977494776,-81.739601135,167,5.566666667,5.533333333,0.142372131
184,1789602405697000,0.224668503,-0.599472284,0.769523621,0.000007864,1,29.999988556,0.977494776,-81.597229004,168,5.600000000,5.550000000,0.142372131
