tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m
47,1789602403420000,-0.185949326,-0.599006653,-0.649154663,0.033300951,1,30.000003815,0.977487803,-94.021682739,0,3.333333333,0.000000000,0.000000000
48,1789602403438000,-0.191125870,-0.599006414,-0.616249084,0.033310264,1,30.000003815,0.977487981,-93.979789734,0,3.350000000,0.000000000,0.000000000
49,1789602403455000,-0.196310043,-0.599006712,-0.583335876,0.033318989,1,30.000005722,0.977488279,-93.937034607,0,3.366666667,0.000000000,0.000000000
50,1789602403474000,-0.201509476,-0.599006534,-0.550437927,0.033306293,1,30.000005722,0.977488756,-93.893432617,0,3.383333333,0.000000000,0.000000000
51,1789602403489000,-0.206724167,-0.599006474,-0.517539978,0.033308677,1,30.000005722,0.977489173,-93.848976135,0,3.400000000,0.000000000,0.000000000
52,1789602403506000,-0.211954117,-0.599006653,-0.484634399,0.033318605,1,30.000005722,0.977489710,-93.803665161,0,3.416666667,0.000000000,0.000000000
53,1789602403522000,-0.217201233,-0.599006534,-0.451751709,0.033298701,1,30.000005722,0.977490306,-93.757507324,0,3.433333333,0.000000000,0.000000000
54,1789602403538000,-0.222467422,-0.599006534,-0.418861389,0.033309247,1,30.000005722,0.977490962,-93.710502625,0,3.450000000,0.000000000,0.000000000
55,1789602403555000,-0.222467422,-0.599006474,-0.418861389,0.000000060,1,30.000005722,0.977491558,-93.662651062,0,3.466666667,0.000000000,0.000000000
56,1789602403572000,-0.222471237,-0.599006414,-0.418853760,0.000008530,1,30.000003815,0.977492154,-93.613945007,0,3.483333333,0.000000000,0.000000000
57,1789602403589000,-0.222471237,-0.599006236,-0.418853760,0.000000179,1,30.000003815,0.977492690,-93.564399719,0,3.500000000,0.000000000,0.000000000
58,1789602403605000,-0.222469330,-0.599006295,-0.418861389,0.000007864,1,30.000003815,0.977493286,-93.514015198,0,3.516666667,0.000000000,0.000000000
59,1789602403621000,-0.222469330,-0.599006176,-0.418861389,0.000000119,1,30.000003815,0.977493763,-93.462783813,0,3.533333333,0.000000000,0.000000000
60,1789602403639000,-0.222471237,-0.599006176,-0.418861389,0.000001907,1,30.000003815,0.977494240,-93.410713196,0,3.550000000,0.000000000,0.000000000
61,1789602403655000,-0.222469330,-0.599006057,-0.418861389,0.000001911,1,30.000003815,0.977494597,-93.357803345,0,3.566666667,0.000000000,0.000000000
62,1789602403671000,-0.222469330,-0.599005938,-0.418861389,0.000000119,1,30.000003815,0.977494955,-93.304054260,0,3.583333333,0.000000000,0.000000000
63,1789602403687000,-0.222469330,-0.599006057,-0.418861389,0.000000119,1,30.000003815,0.977495313,-93.249473572,0,3.600000000,0.000000000,0.000000000
64,1789602403704000,-0.222469330,-0.599005938,-0.418861389,0.000000119,1,30.000001907,0.977495551,-93.194053650,0,3.616666667,0.000000000,0.000000000
65,1789602403722000,-0.222469330,-0.599006057,-0.418853760,0.000007630,1,30.000001907,0.977495730,-93.137802124,0,3.633333333,0.000000000,0.000000000
66,1789602403739000,-0.222469330,-0.599006057,-0.418861389,0.000007629,1,30.000001907,0.977495909,-93.080718994,0,3.650000000,0.000000000,0.000000000
67,1789602403755000,-0.222471237,-0.599006057,-0.418861389,0.000001907,1,30.000000000,0.977495968,-93.022804260,0,3.666666667,0.000000000,0.000000000
68,1789602403770000,-0.222471237,-0.599005699,-0.418861389,0.000000358,1,30.000000000,0.977496028,-92.964057922,0,3.683333333,0.000000000,0.000000000
69,1789602403788000,-0.222469330,-0.599005580,-0.418861389,0.000001911,1,30.000000000,0.977496028,-92.904487610,0,3.700000000,0.000000000,0.000000000
70,1789602403804000,-0.222469330,-0.599005282,-0.418861389,0.000000298,1,30.000000000,0.977496028,-92.844085693,0,3.716666667,0.000000000,0.000000000
71,1789602403820000,-0.222469330,-0.599005401,-0.418853760,0.000007630,1,30.000000000,0.977496028,-92.782859802,0,3.733333333,0.000000000,0.000000000
72,1789602403838000,-0.222469330,-0.599004984,-0.418846130,0.000007641,1,30.000000000,0.977495968,-92.720809937,0,3.750000000,0.000000000,0.000000000
73,1789602403855000,-0.222469330,-0.599004626,-0.418846130,0.000000358,1,30.000000000,0.977495909,-92.657936096,0,3.766666667,0.000000000,0.000000000
74,1789602403871000,-0.222467422,-0.599004507,-0.418853760,0.000007865,1,30.000000000,0.977495790,-92.594245911,0,3.783333333,0.000000000,0.000000000
75,1789602403889000,-0.222467422,-0.599004149,-0.418853760,0.000000358,1,30.000000000,0.977495730,-92.529731750,0,3.800000000,0.000000000,0.000000000
76,1789602403904000,-0.222467422,-0.599003792,-0.418853760,0.000000358,1,30.000000000,0.977495611,-92.464401245,0,3.816666667,0.000000000,0.000000000
77,1789602403923000,-0.222467422,-0.599003315,-0.418853760,0.000000477,1,30.000000000,0.977495492,-92.398254395,0,3.833333333,0.000000000,0.000000000
78,1789602403939000,-0.222469330,-0.599003434,-0.418861389,0.000007865,1,29.999998093,0.977495372,-92.331291199,0,3.850000000,0.000000000,0.000000000
79,1789602403953000,-0.222469330,-0.599003077,-0.418861389,0.000000358,1,29.999998093,0.977495253,-92.263511658,0,3.866666667,0.000000000,0.000000000
80,1789602403973000,-0.222471237,-0.599002838,-0.418861389,0.000001922,1,29.999998093,0.977495193,-92.194923401,0,3.883333333,0.000000000,0.000000000
81,1789602403988000,-0.222469330,-0.599002361,-0.418861389,0.000001966,1,29.999998093,0.977495074,-92.125518799,0,3.900000000,0.000000000,0.000000000
82,1789602404007000,-0.222469330,-0.599002004,-0.418861389,0.000000358,1,29.999998093,0.977494955,-92.055305481,0,3.916666667,0.000000000,0.000000000
83,1789602404023000,-0.222469330,-0.599001586,-0.418861389,0.000000417,1,29.999998093,0.977494836,-91.984283447,0,3.933333333,0.000000000,0.000000000
84,1789602404037000,-0.222469330,-0.599001229,-0.418861389,0.000000358,1,29.999998093,0.977494776,-91.912452698,0,3.950000000,0.000000000,0.000000000
85,1789602404055000,-0.222469330,-0.599000931,-0.418861389,0.000000298,1,29.999998093,0.977494717,-91.839820862,0,3.966666667,0.000000000,0.000000000
86,1789602404073000,-0.222469330,-0.599000514,-0.418861389,0.000000417,1,29.999998093,0.977494657,-91.766380310,0,3.983333333,0.000000000,0.000000000
87,1789602404088000,-0.222469330,-0.599000096,-0.418861389,0.000000417,1,29.999998093,0.977494597,-91.692138672,0,4.000000000,0.000000000,0.000000000
88,1789602404104000,-0.222469330,-0.599000216,-0.418861389,0.000000119,1,29.999998093,0.977494597,-91.617103577,0,4.016666667,0.000000000,0.000000000
89,1789602404122000,-0.222471237,-0.598999858,-0.418853760,0.000007872,1,29.999998093,0.977494538,-91.541259766,0,4.033333333,0.000000000,0.000000000
90,1789602404138000,-0.222469330,-0.598999500,-0.418853760,0.000001941,1,29.999998093,0.977494478,-91.464614868,0,4.050000000,0.000000000,0.000000000
91,1789602404153000,-0.222469330,-0.598999262,-0.418853760,0.000000238,1,29.999998093,0.977494478,-91.387168884,0,4.066666667,0.000000000,0.000000000
92,1789602404171000,-0.222469330,-0.598999023,-0.418853760,0.000000238,1,29.999998093,0.977494478,-91.308929443,0,4.083333333,0.000000000,0.000000000
93,1789602404190000,-0.222469330,-0.598998666,-0.418853760,0.000000358,1,29.999998093,0.977494478,-91.229896545,0,4.100000000,0.000000000,0.000000000
94,1789602404205000,-0.222469330,-0.598998487,-0.418853760,0.000000179,1,29.999998093,0.977494478,-91.150062561,0,4.116666667,0.000000000,0.000000000
95,1789602404222000,-0.222469330,-0.598998249,-0.418861389,0.000007633,1,29.999998093,0.977494538,-91.069442749,0,4.133333333,0.000000000,0.000000000
96,1789602404239000,-0.222469330,-0.598998010,-0.418861389,0.000000238,1,29.999998093,0.977494538,-90.988029480,0,4.150000000,0.000000000,0.000000000
97,1789602404253000,-0.222469330,-0.598997831,-0.418861389,0.000000179,1,29.999998093,0.977494538,-90.905822754,0,4.166666667,0.000000000,0.000000000
98,1789602404272000,-0.222469330,-0.598997653,-0.418861389,0.000000179,1,29.999998093,0.977494597,-90.822830200,0,4.183333333,0.000000000,0.000000000
99,1789602404287000,-0.222471237,-0.598997414,-0.418861389,0.000001922,1,29.999998093,0.977494597,-90.739051819,0,4.200000000,0.000000000,0.000000000
100,1789602404302000,-0.222469330,-0.598997235,-0.418861389,0.000001916,1,29.999998093,0.977494597,-90.654487610,0,4.216666667,0.000000000,0.000000000
101,1789602404319000,-0.222469330,-0.598997116,-0.418861389,0.000000119,1,29.999998093,0.977494657,-90.569137573,0,4.233333333,0.000000000,0.000000000
102,1789602404338000,-0.222469330,-0.598996937,-0.418861389,0.000000179,1,29.999998093,0.977494717,-90.483001709,0,4.250000000,0.000000000,0.000000000
103,1789602404358000,-0.216075897,-0.599006414,-0.386177063,0.033303771,1,29.999998093,0.977494717,-90.396080017,0,4.266666667,0.000000000,0.000000000
104,1789602404372000,-0.209703445,-0.599006474,-0.353485107,0.033307236,1,29.999998093,0.977494717,-90.308380127,0,4.283333333,0.000000000,0.000000000
105,1789602404390000,-0.203380585,-0.599006295,-0.320785522,0.033305276,1,29.999998093,0.977494717,-90.219902039,0,4.300000000,0.000000000,0.000000000
106,1789602404404000,-0.197093964,-0.599006414,-0.288078308,0.033305906,1,29.999998093,0.977494717,-90.130645752,0,4.316666667,0.000000000,0.000000000
107,1789602404420000,-0.191402435,-0.599006474,-0.257987976,0.030623872,1,29.999998093,0.977494717,-90.040611267,0,4.333333333,0.000000000,0.000000000
108,1789602404437000,-0.185802460,-0.599006295,-0.227928162,0.030576987,1,29.999998093,0.977494717,-89.949798584,0,4.350000000,0.000000000,0.000000000
109,1789602404455000,-0.180126190,-0.599006534,-0.196365356,0.032069154,1,29.999998093,0.977494717,-89.858215332,0,4.366666667,0.000000000,0.000000000
110,1789602404474000,-0.174713135,-0.599006414,-0.165306091,0.031527434,1,29.999998093,0.977494717,-89.765853882,0,4.383333333,0.000000000,0.000000000
111,1789602404486000,-0.169351578,-0.599006414,-0.134353638,0.031413384,1,29.999998093,0.977494776,-89.672721863,0,4.400000000,0.000000000,0.000000000
112,1789602404505000,-0.164457321,-0.599006414,-0.104423523,0.030327637,1,29.999998093,0.977494776,-89.578819275,0,4.416666667,0.000000000,0.000000000
113,1789602404520000,-0.159605026,-0.599006414,-0.074539185,0.030275708,1,29.999998093,0.977494776,-89.484146118,0,4.433333333,0.000000000,0.000000000
114,1789602404538000,-0.155298233,-0.599006474,-0.045631409,0.029226836,1,29.999998093,0.977494776,-89.388710022,0,4.450000000,0.000000000,0.000000000
115,1789602404555000,-0.149124146,-0.599006414,-0.012901306,0.033307340,1,29.999998093,0.977494776,-89.292503357,0,4.466666667,0.000000000,0.000000000
116,1789602404572000,-0.143018723,-0.599006534,0.019844055,0.033309683,1,30.000000000,0.977494776,-89.195533752,0,4.483333333,0.000000000,0.000000000
117,1789602404587000,-0.136989594,-0.599006534,0.052604675,0.033310790,1,30.000000000,0.977494776,-89.097801208,0,4.500000000,0.000000000,0.000000000
118,1789602404604000,-0.131038666,-0.599006474,0.085372925,0.033304229,1,30.000000000,0.977494776,-88.999305725,0,4.516666667,0.000000000,0.000000000
119,1789602404624000,-0.125177383,-0.599006474,0.118156433,0.033303346,1,30.000000000,0.977494776,-88.900047302,0,4.533333333,0.000000000,0.000000000
120,1789602404638000,-0.119398117,-0.599006414,0.150955200,0.033304039,1,30.000000000,0.977494776,-88.800025940,0,4.550000000,0.000000000,0.000000000
121,1789602404657000,-0.113710403,-0.599006534,0.183769226,0.033303309,1,30.000000000,0.977494776,-88.699241638,0,4.566666667,0.000000000,0.000000000
122,1789602404673000,-0.108110428,-0.599006534,0.216598511,0.033303477,1,30.000000000,0.977494776,-88.597702026,0,4.583333333,0.000000000,0.000000000
123,1789602404687000,-0.102602005,-0.599006534,0.249443054,0.033303253,1,30.000000000,0.977494776,-88.495407104,0,4.600000000,0.000000000,0.000000000
124,1789602404705000,-0.097185135,-0.599006414,0.282310486,0.033310816,1,30.000000000,0.977494776,-88.392356873,0,4.616666667,0.000000000,0.000000000
125,1789602404723000,-0.091865540,-0.599006593,0.315177917,0.033295136,1,30.000000000,0.977494776,-88.288551331,0,4.633333333,0.000000000,0.000000000
126,1789602404738000,-0.086631775,-0.599006474,0.348075867,0.033311669,1,30.000000000,0.977494776,-88.183990479,0,4.650000000,0.000000000,0.000000000
127,1789602404758000,-0.081491470,-0.599006414,0.380981445,0.033304650,1,30.000000000,0.977494776,-88.078681946,0,4.666666667,0.000000000,0.000000000
128,1789602404770000,-0.081491470,-0.599006534,0.380981445,0.000000119,1,30.000000000,0.977494776,-87.972625732,0,4.683333333,0.000000000,0.000000000
129,1789602404789000,-0.080400467,-0.599006355,0.347656250,0.033343047,1,30.000000000,0.977494776,-87.865814209,0,4.700000000,0.000000000,0.000000000
130,1789602404807000,-0.079305649,-0.599006295,0.314323425,0.033350799,1,30.000000000,0.977494776,-87.758255005,0,4.716666667,0.000000000,0.000000000
131,1789602404820000,-0.078214645,-0.599006176,0.280990601,0.033350673,1,30.000000000,0.977494776,-87.649948120,0,4.733333333,0.000000000,0.000000000
132,1789602404838000,-0.077121735,-0.599006295,0.247657776,0.033350736,1,30.000000000,0.977494776,-87.540901184,0,4.750000000,0.000000000,0.000000000
133,1789602404856000,-0.076032639,-0.599006176,0.214332581,0.033342987,1,30.000000000,0.977494776,-87.431106567,0,4.766666667,0.000000000,0.000000000
134,1789602404873000,-0.074941635,-0.599006057,0.180999756,0.033350673,1,30.000000000,0.977494776,-87.320571899,0,4.783333333,0.000000000,0.000000000
135,1789602404887000,-0.073852539,-0.599006295,0.147666931,0.033350613,1,30.000000000,0.977494776,-87.209297180,0,4.800000000,0.000000000,0.000000000
136,1789602404906000,-0.072765350,-0.599006295,0.114326477,0.033358175,1,30.000000000,0.977494776,-87.097282410,0,4.816666667,0.000000000,0.000000000
137,1789602404922000,-0.071674347,-0.599006176,0.080993652,0.033350673,1,30.000000000,0.977494776,-86.984527588,0,4.833333333,0.000000000,0.000000000
138,1789602404939000,-0.070587158,-0.599006176,0.047660828,0.033350550,1,30.000000000,0.977494776,-86.871032715,0,4.850000000,0.000000000,0.000000000
139,1789602404953000,-0.069498062,-0.599006295,0.014328003,0.033350613,1,30.000000000,0.977494776,-86.756797791,0,4.866666667,0.000000000,0.000000000
140,1789602404971000,-0.068408966,-0.599006295,-0.019004822,0.033350613,1,30.000000000,0.977494776,-86.641830444,0,4.883333333,0.000000000,0.000000000
141,1789602404989000,-0.067321777,-0.599006176,-0.052337646,0.033350550,1,30.000000000,0.977494776,-86.526130676,0,4.900000000,0.000000000,0.000000000
142,1789602405005000,-0.066236496,-0.599006176,-0.085670471,0.033350486,1,30.000000000,0.977494776,-86.409698486,0,4.916666667,0.000000000,0.000000000
143,1789602405024000,-0.065149307,-0.599006176,-0.119003296,0.033350550,1,30.000000000,0.977494717,-86.292533875,0,4.933333333,0.000000000,0.000000000
144,1789602405036000,-0.064060211,-0.599006176,-0.152336121,0.033350613,1,30.000000000,0.977494717,-86.174636841,0,4.950000000,0.000000000,0.000000000
145,1789602405055000,-0.062974930,-0.599006116,-0.185668945,0.033350486,1,30.000000000,0.977494717,-86.056007385,0,4.966666667,0.000000000,0.000000000
146,1789602405072000,-0.061887741,-0.599006355,-0.219001770,0.033350550,1,30.000000000,0.977494717,-85.936653137,0,4.983333333,0.000000000,0.000000000
147,1789602405088000,-0.060804367,-0.599006176,-0.252334595,0.033350427,1,30.000000000,0.977494717,-85.816574097,0,5.000000000,0.000000000,0.000000000
148,1789602405105000,-0.059717178,-0.599006176,-0.285659790,0.033342924,1,30.000000000,0.977494717,-85.695762634,0,5.016666667,0.000000000,0.000000000
149,1789602405124000,-0.058631897,-0.599006176,-0.318992615,0.033350486,1,30.000000000,0.977494717,-85.574226379,0,5.033333333,0.000000000,0.000000000
150,1789602405138000,-0.057548523,-0.599006295,-0.352333069,0.033358052,1,30.000000000,0.977494717,-85.451972961,0,5.050000000,0.000000000,0.000000000
151,1789602405156000,-0.056463242,-0.599006295,-0.385673523,0.033358116,1,30.000000000,0.977494717,-85.328994751,0,5.066666667,0.000000000,0.000000000
152,1789602405170000,-0.055379868,-0.599006176,-0.418998718,0.033342801,1,30.000000000,0.977494717,-85.205291748,0,5.083333333,0.000000000,0.000000000
153,1789602405190000,-0.054296494,-0.599006355,-0.452331543,0.033350427,1,30.000000000,0.977494717,-85.080871582,0,5.100000000,0.000000000,0.000000000
154,1789602405207000,-0.053213120,-0.599006295,-0.485664368,0.033350427,1,30.000000000,0.977494717,-84.955734253,0,5.116666667,0.000000000,0.000000000
155,1789602405223000,-0.052131653,-0.599006295,-0.518997192,0.033350363,1,30.000000000,0.977494717,-84.829879761,0,5.133333333,0.000000000,0.000000000
156,1789602405239000,-0.051050186,-0.599006176,-0.552322388,0.033342738,1,30.000000000,0.977494717,-84.703308105,0,5.150000000,0.000000000,0.000000000
157,1789602405255000,-0.049966812,-0.599006295,-0.585655212,0.033350427,1,30.000000000,0.977494717,-84.576019287,0,5.166666667,0.000000000,0.000000000
158,1789602405274000,-0.048887253,-0.599006295,-0.618988037,0.033350300,1,30.000000000,0.977494717,-84.448020935,0,5.183333333,0.000000000,0.000000000
159,1789602405287000,-0.047807693,-0.599006295,-0.652320862,0.033350300,1,30.000000000,0.977494717,-84.319305420,0,5.200000000,0.000000000,0.000000000
160,1789602405305000,-0.046730042,-0.599006176,-0.685653687,0.033350240,1,30.000000000,0.977494717,-84.189880371,0,5.216666667,0.000000000,0.000000000
161,1789602405320000,-0.045652390,-0.599006176,-0.718994141,0.033357866,1,30.000000000,0.977494717,-84.059745789,0,5.233333333,0.000000000,0.000000000
162,1789602405338000,-0.044572830,-0.599006295,-0.752326965,0.033350300,1,30.000000000,0.977494717,-83.928901672,0,5.250000000,0.000000000,0.000000000
163,1789602405354000,-0.043497086,-0.599006295,-0.785659790,0.033350177,1,30.000000000,0.977494717,-83.797348022,0,5.266666667,0.000000000,0.000000000
164,1789602405371000,-0.042419434,-0.599006236,-0.818992615,0.033350240,1,30.000000000,0.977494717,-83.665092468,0,5.283333333,0.000000000,0.000000000
165,1789602405388000,-0.041343689,-0.599006295,-0.852317810,0.033342551,1,30.000000000,0.977494717,-83.532127380,0,5.300000000,0.000000000,0.000000000
166,1789602405407000,-0.040269852,-0.599006116,-0.885650635,0.033350118,1,30.000000000,0.977494717,-83.398460388,0,5.316666667,0.000000000,0.000000000
167,1789602405422000,-0.039192200,-0.599006355,-0.918983459,0.033350240,1,30.000000000,0.977494717,-83.264091492,0,5.333333333,0.000000000,0.000000000
168,1789602405439000,-0.038116455,-0.599006295,-0.952316284,0.033350177,1,30.000000000,0.977494717,-83.129020691,0,5.350000000,0.000000000,0.000000000
169,1789602405454000,-0.037044525,-0.599006236,-0.985656738,0.033357680,1,30.000000000,0.977494717,-82.993247986,0,5.366666667,0.000000000,0.000000000
170,1789602405472000,-0.035972595,-0.599006295,-1.018989563,0.033350054,1,30.000000000,0.977494717,-82.856773376,0,5.383333333,0.000000000,0.000000000
171,1789602405487000,-0.034900665,-0.599006176,-1.052330017,0.033357680,1,30.000000000,0.977494776,-82.719604492,0,5.400000000,0.000000000,0.000000000
172,1789602405505000,-0.033832550,-0.599006295,-1.085662842,0.033349931,1,30.000000000,0.977494776,-82.581733704,0,5.416666667,0.000000000,0.000000000
173,1789602405522000,-0.032760620,-0.599006176,-1.118988037,0.033342429,1,30.000000000,0.977494776,-82.443168640,0,5.433333333,0.000000000,0.000000000
174,1789602405538000,-0.031692505,-0.599006176,-1.152320862,0.033349931,1,29.999998093,0.977494776,-82.303909302,0,5.450000000,0.000000000,0.000000000
175,1789602405553000,-0.030626297,-0.599006116,-1.185653687,0.033349872,1,29.999996185,0.977494776,-82.163955688,0,5.466666667,0.000000000,0.000000000
176,1789602405571000,-0.029560089,-0.599006236,-1.218986511,0.033349872,1,29.999994278,0.977494776,-82.023307800,0,5.483333333,0.000000000,0.000000000
177,1789602405588000,-0.028493881,-0.599006295,-1.252319336,0.033349872,1,29.999992371,0.977494776,-81.881973267,0,5.500000000,0.000000000,0.000000000
178,1789602405604000,-0.027429581,-0.599006295,-1.285652161,0.033349812,1,29.999990463,0.977494776,-81.739944458,0,5.516666667,0.000000000,0.000000000
179,1789602405622000,-0.026363373,-0.599006236,-1.318992615,0.033357497,1,29.999988556,0.977494776,-81.597229004,0,5.533333333,0.000000000,0.000000000
180,1789602405638000,-0.025299072,-0.599006295,-1.352333069,0.033357438,1,29.999986649,0.977494776,-81.453826904,0,5.550000000,0.000000000,0.000000000
